"ExitSpeed","Angle","xwOBA"
73,-35,0.14995
74,-35,0.1427
75,-35,0.12529
76,-35,0.11372
77,-35,0.0909
78,-35,0.07777
79,-35,0.09406
80,-35,0.08638
81,-35,0.09733
82,-35,0.11181
83,-35,0.11725
84,-35,0.10511
85,-35,0.12089
86,-35,0.14932
87,-35,0.14172
88,-35,0.20886
89,-35,0.17839
90,-35,0.12919
91,-35,0.20097
92,-35,0.15614
93,-35,0.1958
94,-35,0.27194
95,-35,0.15893
96,-35,0.1932
97,-35,0.32105
98,-35,0.29048
99,-35,0.34733
100,-35,0.30188
101,-35,0.178
24,-34,0.125
25,-34,0.15222
26,-34,0.13889
27,-34,0.17432
28,-34,0.17422
29,-34,0.18205
30,-34,0.18205
31,-34,0.14488
32,-34,0.12419
33,-34,0.15404
34,-34,0.178
35,-34,0.23074
36,-34,0.26176
37,-34,0.2183
38,-34,0.239
39,-34,0.20174
40,-34,0.17851
41,-34,0.16949
42,-34,0.16838
43,-34,0.15257
44,-34,0.19537
45,-34,0.23421
46,-34,0.178
47,-34,0.178
48,-34,0.1579
49,-34,0.10824
50,-34,0.10723
51,-34,0.12419
52,-34,0.11
53,-34,0.13543
54,-34,0.08802
55,-34,0.089
56,-34,0.07959
57,-34,0.0902
58,-34,0.09128
59,-34,0.07
60,-34,0.0622
61,-34,0.04657
62,-34,0.065
63,-34,0.05933
64,-34,0.09247
65,-34,0.10123
66,-34,0.11362
67,-34,0.11927
68,-34,0.11861
69,-34,0.1232
70,-34,0.1214
71,-34,0.12351
72,-34,0.13925
73,-34,0.13567
74,-34,0.13257
75,-34,0.13594
76,-34,0.12529
77,-34,0.10697
78,-34,0.09843
79,-34,0.10541
80,-34,0.09806
81,-34,0.10503
82,-34,0.12119
83,-34,0.12627
84,-34,0.12897
85,-34,0.13703
86,-34,0.13732
87,-34,0.1349
88,-34,0.16951
89,-34,0.21188
90,-34,0.20097
91,-34,0.23641
92,-34,0.20097
93,-34,0.19071
94,-34,0.2225
95,-34,0.16688
96,-34,0.22
97,-34,0.32105
98,-34,0.33286
99,-34,0.36789
100,-34,0.31778
101,-34,0.23733
113,-34,0.36722
24,-33,0.14
25,-33,0.14593
26,-33,0.09242
27,-33,0.1178
28,-33,0.09162
29,-33,0.14833
30,-33,0.18163
31,-33,0.15149
32,-33,0.12216
33,-33,0.11125
34,-33,0.16182
35,-33,0.2186
36,-33,0.267
37,-33,0.24722
38,-33,0.21339
39,-33,0.16135
40,-33,0.15255
41,-33,0.12711
42,-33,0.09368
43,-33,0.09128
44,-33,0.10595
45,-33,0.12136
46,-33,0.10075
47,-33,0.09207
48,-33,0.12919
49,-33,0.10319
50,-33,0.09536
51,-33,0.1467
52,-33,0.0999
53,-33,0.11687
54,-33,0.10758
55,-33,0.0899
56,-33,0.09065
57,-33,0.07683
58,-33,0.07073
59,-33,0.05759
60,-33,0.04577
61,-33,0.04368
62,-33,0.07012
63,-33,0.05562
64,-33,0.10223
65,-33,0.12464
66,-33,0.12629
67,-33,0.13657
68,-33,0.13095
69,-33,0.12901
70,-33,0.12531
71,-33,0.12827
72,-33,0.13796
73,-33,0.13179
74,-33,0.12772
75,-33,0.12471
76,-33,0.09985
77,-33,0.08279
78,-33,0.08678
79,-33,0.10246
80,-33,0.10646
81,-33,0.11035
82,-33,0.13842
83,-33,0.13388
84,-33,0.14533
85,-33,0.15541
86,-33,0.14526
87,-33,0.14793
88,-33,0.17826
89,-33,0.2526
90,-33,0.22492
91,-33,0.23099
92,-33,0.21821
93,-33,0.18102
94,-33,0.19778
95,-33,0.18414
96,-33,0.1424
97,-33,0.21889
98,-33,0.28739
99,-33,0.32609
100,-33,0.42182
101,-33,0.37474
113,-33,0.24625
24,-32,0.2945
25,-32,0.21185
26,-32,0.15581
27,-32,0.12711
28,-32,0.11263
29,-32,0.21079
30,-32,0.22723
31,-32,0.19778
32,-32,0.17451
33,-32,0.14833
34,-32,0.2225
35,-32,0.267
36,-32,0.31949
37,-32,0.27548
38,-32,0.17851
39,-32,0.13951
40,-32,0.11917
41,-32,0.09163
42,-32,0.12027
43,-32,0.10349
44,-32,0.10854
45,-32,0.11609
46,-32,0.13185
47,-32,0.13434
48,-32,0.16593
49,-32,0.16879
50,-32,0.10627
51,-32,0.15383
52,-32,0.10988
53,-32,0.1169
54,-32,0.10935
55,-32,0.09872
56,-32,0.09788
57,-32,0.07366
58,-32,0.06399
59,-32,0.06887
60,-32,0.05725
61,-32,0.06512
62,-32,0.07994
63,-32,0.05742
64,-32,0.09516
65,-32,0.11558
66,-32,0.11628
67,-32,0.10539
68,-32,0.09778
69,-32,0.09089
70,-32,0.09956
71,-32,0.10376
72,-32,0.12384
73,-32,0.12402
74,-32,0.12234
75,-32,0.13207
76,-32,0.10595
77,-32,0.09656
78,-32,0.10148
79,-32,0.10547
80,-32,0.11603
81,-32,0.12204
82,-32,0.13601
83,-32,0.14054
84,-32,0.1459
85,-32,0.14477
86,-32,0.11859
87,-32,0.11489
88,-32,0.11814
89,-32,0.17044
90,-32,0.16895
91,-32,0.18325
92,-32,0.19481
93,-32,0.15646
94,-32,0.1856
95,-32,0.19469
96,-32,0.14833
97,-32,0.14053
98,-32,0.28318
99,-32,0.32364
100,-32,0.445
101,-32,0.50062
24,-31,0.23778
25,-31,0.1712
26,-31,0.15286
27,-31,0.12588
28,-31,0.14053
29,-31,0.24054
30,-31,0.19778
31,-31,0.15822
32,-31,0.14833
33,-31,0.1068
34,-31,0.1998
35,-31,0.27087
36,-31,0.29667
37,-31,0.26295
38,-31,0.17043
39,-31,0.11867
40,-31,0.08396
41,-31,0.0356
42,-31,0.04045
43,-31,0.05235
44,-31,0.06846
45,-31,0.08241
46,-31,0.12714
47,-31,0.12491
48,-31,0.15345
49,-31,0.18102
50,-31,0.12919
51,-31,0.1628
52,-31,0.12
53,-31,0.13516
54,-31,0.12588
55,-31,0.11286
56,-31,0.1191
57,-31,0.07844
58,-31,0.07182
59,-31,0.07611
60,-31,0.07373
61,-31,0.06552
62,-31,0.06634
63,-31,0.05726
64,-31,0.08186
65,-31,0.11053
66,-31,0.12165
67,-31,0.11344
68,-31,0.09637
69,-31,0.09417
70,-31,0.09604
71,-31,0.07932
72,-31,0.10525
73,-31,0.10118
74,-31,0.09725
75,-31,0.12126
76,-31,0.1016
77,-31,0.11225
78,-31,0.14036
79,-31,0.13726
80,-31,0.13754
81,-31,0.14275
82,-31,0.13449
83,-31,0.13925
84,-31,0.15029
85,-31,0.13556
86,-31,0.11626
87,-31,0.13256
88,-31,0.1307
89,-31,0.16951
90,-31,0.17825
91,-31,0.14215
92,-31,0.15854
93,-31,0.12373
94,-31,0.14982
95,-31,0.232
96,-31,0.21323
97,-31,0.23607
98,-31,0.27967
99,-31,0.2848
100,-31,0.38143
24,-30,0.2945
25,-30,0.24542
26,-30,0.2
27,-30,0.14125
28,-30,0.2136
29,-30,0.30103
30,-30,0.22905
31,-30,0.20042
32,-30,0.1783
33,-30,0.14255
34,-30,0.1983
35,-30,0.21509
36,-30,0.2083
37,-30,0.23733
38,-30,0.16558
39,-30,0.14432
40,-30,0.10595
41,-30,0.0414
42,-30,0.04684
43,-30,0.05135
44,-30,0.08725
45,-30,0.06846
46,-30,0.10954
47,-30,0.14304
48,-30,0.1459
49,-30,0.18967
50,-30,0.15345
51,-30,0.15257
52,-30,0.10824
53,-30,0.12107
54,-30,0.12022
55,-30,0.10935
56,-30,0.12712
57,-30,0.08254
58,-30,0.07628
59,-30,0.08074
60,-30,0.07598
61,-30,0.07691
62,-30,0.08137
63,-30,0.08043
64,-30,0.09067
65,-30,0.11093
66,-30,0.11155
67,-30,0.10235
68,-30,0.09145
69,-30,0.09145
70,-30,0.09637
71,-30,0.09635
72,-30,0.11587
73,-30,0.11716
74,-30,0.10362
75,-30,0.11059
76,-30,0.10535
77,-30,0.10161
78,-30,0.14328
79,-30,0.1351
80,-30,0.1318
81,-30,0.14814
82,-30,0.14359
83,-30,0.15673
84,-30,0.15654
85,-30,0.14245
86,-30,0.1363
87,-30,0.14647
88,-30,0.14204
89,-30,0.15734
90,-30,0.12605
91,-30,0.11632
92,-30,0.16214
93,-30,0.16744
94,-30,0.21049
95,-30,0.28452
96,-30,0.23438
97,-30,0.23438
98,-30,0.23438
99,-30,0.18542
100,-30,0.28318
23,-29,0.28722
24,-29,0.22478
25,-29,0.17233
26,-29,0.14267
27,-29,0.12714
28,-29,0.20097
29,-29,0.28161
30,-29,0.21293
31,-29,0.21378
32,-29,0.19885
33,-29,0.17815
34,-29,0.20727
35,-29,0.20727
36,-29,0.18542
37,-29,0.2225
38,-29,0.22767
39,-29,0.19243
40,-29,0.178
41,-29,0.10854
42,-29,0.089
43,-29,0.08396
44,-29,0.10075
45,-29,0.08241
46,-29,0.15478
47,-29,0.1961
48,-29,0.1753
49,-29,0.19778
50,-29,0.13434
51,-29,0.11302
52,-29,0.089
53,-29,0.11817
54,-29,0.09756
55,-29,0.09768
56,-29,0.11958
57,-29,0.0737
58,-29,0.07575
59,-29,0.07914
60,-29,0.08476
61,-29,0.09006
62,-29,0.08995
63,-29,0.09497
64,-29,0.08452
65,-29,0.09903
66,-29,0.10492
67,-29,0.08641
68,-29,0.07829
69,-29,0.08657
70,-29,0.09744
71,-29,0.10316
72,-29,0.11364
73,-29,0.10883
74,-29,0.09148
75,-29,0.10398
76,-29,0.1155
77,-29,0.11369
78,-29,0.14093
79,-29,0.12916
80,-29,0.12185
81,-29,0.14254
82,-29,0.1436
83,-29,0.15435
84,-29,0.15217
85,-29,0.12606
86,-29,0.11774
87,-29,0.12301
88,-29,0.1195
89,-29,0.12289
90,-29,0.09682
91,-29,0.09864
92,-29,0.12712
93,-29,0.15957
94,-29,0.21429
95,-29,0.2675
96,-29,0.32686
97,-29,0.32969
98,-29,0.36314
99,-29,0.31321
100,-29,0.30308
101,-29,0.3495
23,-28,0.22526
24,-28,0.13038
25,-28,0.14759
26,-28,0.14759
27,-28,0.16481
28,-28,0.2225
29,-28,0.245
30,-28,0.196
31,-28,0.19633
32,-28,0.20796
33,-28,0.18151
34,-28,0.19109
35,-28,0.21509
36,-28,0.17451
37,-28,0.24982
38,-28,0.25673
39,-28,0.23733
40,-28,0.2822
41,-28,0.17306
42,-28,0.12027
43,-28,0.09674
44,-28,0.09271
45,-28,0.07265
46,-28,0.1381
47,-28,0.16792
48,-28,0.15062
49,-28,0.16069
50,-28,0.14188
51,-28,0.10723
52,-28,0.07886
53,-28,0.08376
54,-28,0.07344
55,-28,0.08745
56,-28,0.1125
57,-28,0.07985
58,-28,0.07408
59,-28,0.06146
60,-28,0.07012
61,-28,0.08527
62,-28,0.08851
63,-28,0.09401
64,-28,0.07773
65,-28,0.0817
66,-28,0.08043
67,-28,0.08455
68,-28,0.09029
69,-28,0.09284
70,-28,0.09712
71,-28,0.11632
72,-28,0.10801
73,-28,0.10779
74,-28,0.09841
75,-28,0.09681
76,-28,0.11387
77,-28,0.10669
78,-28,0.13783
79,-28,0.13516
80,-28,0.13375
81,-28,0.16244
82,-28,0.15825
83,-28,0.15745
84,-28,0.1481
85,-28,0.12713
86,-28,0.12519
87,-28,0.14328
88,-28,0.14813
89,-28,0.15454
90,-28,0.13339
91,-28,0.12353
92,-28,0.14766
93,-28,0.19432
94,-28,0.23625
95,-28,0.27333
96,-28,0.31157
97,-28,0.27238
98,-28,0.29558
99,-28,0.26576
100,-28,0.26885
101,-28,0.33286
21,-27,0.24625
22,-27,0.25687
23,-27,0.17842
24,-27,0.1087
25,-27,0.13038
26,-27,0.13038
27,-27,0.14833
28,-27,0.19778
29,-27,0.22419
30,-27,0.21825
31,-27,0.23635
32,-27,0.23966
33,-27,0.20727
34,-27,0.2
35,-27,0.185
36,-27,0.17043
37,-27,0.27385
38,-27,0.28404
39,-27,0.24617
40,-27,0.29667
41,-27,0.19778
42,-27,0.15974
43,-27,0.13024
44,-27,0.10595
45,-27,0.09082
46,-27,0.11981
47,-27,0.15706
48,-27,0.13692
49,-27,0.13284
50,-27,0.12899
51,-27,0.10013
52,-27,0.0712
53,-27,0.07506
54,-27,0.06427
55,-27,0.07
56,-27,0.09009
57,-27,0.07407
58,-27,0.06372
59,-27,0.06615
60,-27,0.07417
61,-27,0.10635
62,-27,0.10349
63,-27,0.0919
64,-27,0.06699
65,-27,0.05814
66,-27,0.06811
67,-27,0.07103
68,-27,0.08693
69,-27,0.08683
70,-27,0.09029
71,-27,0.12356
72,-27,0.11581
73,-27,0.11135
74,-27,0.10051
75,-27,0.09118
76,-27,0.11089
77,-27,0.09826
78,-27,0.1178
79,-27,0.12111
80,-27,0.12795
81,-27,0.16314
82,-27,0.16936
83,-27,0.17881
84,-27,0.15813
85,-27,0.1411
86,-27,0.1574
87,-27,0.142
88,-27,0.15335
89,-27,0.16128
90,-27,0.12105
91,-27,0.16148
92,-27,0.17965
93,-27,0.23032
94,-27,0.27896
95,-27,0.2424
96,-27,0.28931
97,-27,0.20174
98,-27,0.2487
99,-27,0.24361
100,-27,0.233
101,-27,0.28143
102,-27,0.28739
103,-27,0.34789
104,-27,0.375
105,-27,0.3575
23,-26,0.14833
24,-26,0.12136
25,-26,0.13692
26,-26,0.15893
27,-26,0.20538
28,-26,0.23733
29,-26,0.25839
30,-26,0.2225
31,-26,0.2492
32,-26,0.22655
33,-26,0.22686
34,-26,0.2183
35,-26,0.20698
36,-26,0.19243
37,-26,0.25429
38,-26,0.27385
39,-26,0.20698
40,-26,0.24837
41,-26,0.15575
42,-26,0.12136
43,-26,0.10854
44,-26,0.089
45,-26,0.11125
46,-26,0.15478
47,-26,0.17413
48,-26,0.15614
49,-26,0.14833
50,-26,0.13692
51,-26,0.11558
52,-26,0.08091
53,-26,0.06282
54,-26,0.05778
55,-26,0.05495
56,-26,0.07274
57,-26,0.07173
58,-26,0.06372
59,-26,0.06935
60,-26,0.07987
61,-26,0.11052
62,-26,0.10204
63,-26,0.08376
64,-26,0.0699
65,-26,0.04198
66,-26,0.04944
67,-26,0.06014
68,-26,0.06473
69,-26,0.07995
70,-26,0.08207
71,-26,0.10101
72,-26,0.10632
73,-26,0.1093
74,-26,0.10335
75,-26,0.09635
76,-26,0.11013
77,-26,0.09796
78,-26,0.11949
79,-26,0.14605
80,-26,0.14248
81,-26,0.16603
82,-26,0.16898
83,-26,0.17289
84,-26,0.16803
85,-26,0.16423
86,-26,0.16965
87,-26,0.1477
88,-26,0.14937
89,-26,0.14811
90,-26,0.12455
91,-26,0.17108
92,-26,0.18377
93,-26,0.2145
94,-26,0.24696
95,-26,0.20139
96,-26,0.27238
97,-26,0.26016
98,-26,0.31677
99,-26,0.30979
100,-26,0.26912
101,-26,0.3331
102,-26,0.28846
103,-26,0.35714
104,-26,0.38136
105,-26,0.3305
22,-25,0.274
23,-25,0.16688
24,-25,0.15706
25,-25,0.178
26,-25,0.19348
27,-25,0.24273
28,-25,0.2637
29,-25,0.28607
30,-25,0.2697
31,-25,0.23612
32,-25,0.21796
33,-25,0.19778
34,-25,0.17413
35,-25,0.178
36,-25,0.21576
37,-25,0.28794
38,-25,0.31786
39,-25,0.25839
40,-25,0.21576
41,-25,0.10788
42,-25,0.089
43,-25,0.07026
44,-25,0.05086
45,-25,0.08683
46,-25,0.10471
47,-25,0.12714
48,-25,0.11867
49,-25,0.1246
50,-25,0.1381
51,-25,0.10471
52,-25,0.08813
53,-25,0.07686
54,-25,0.07436
55,-25,0.08202
56,-25,0.07541
57,-25,0.08134
58,-25,0.07233
59,-25,0.07713
60,-25,0.08206
61,-25,0.10403
62,-25,0.09247
63,-25,0.06766
64,-25,0.06881
65,-25,0.03833
66,-25,0.03608
67,-25,0.05779
68,-25,0.05681
69,-25,0.06221
70,-25,0.06944
71,-25,0.08749
72,-25,0.10004
73,-25,0.10954
74,-25,0.12204
75,-25,0.11441
76,-25,0.12886
77,-25,0.11584
78,-25,0.13092
79,-25,0.16059
80,-25,0.16915
81,-25,0.1904
82,-25,0.19373
83,-25,0.19178
84,-25,0.17407
85,-25,0.17407
86,-25,0.17871
87,-25,0.16088
88,-25,0.16663
89,-25,0.17591
90,-25,0.16193
91,-25,0.19833
92,-25,0.21333
93,-25,0.20728
94,-25,0.24988
95,-25,0.21676
96,-25,0.25095
97,-25,0.26895
98,-25,0.25091
99,-25,0.23051
100,-25,0.15889
101,-25,0.2225
102,-25,0.2136
103,-25,0.29667
104,-25,0.35692
105,-25,0.3
106,-25,0.31778
25,-24,0.2675
26,-24,0.18542
27,-24,0.24552
28,-24,0.24273
29,-24,0.21576
30,-24,0.28794
31,-24,0.26512
32,-24,0.21896
33,-24,0.23356
34,-24,0.17818
35,-24,0.11125
36,-24,0.2492
37,-24,0.28318
38,-24,0.37474
39,-24,0.2637
40,-24,0.14833
41,-24,0.10471
42,-24,0.04944
43,-24,0.07853
44,-24,0.07629
45,-24,0.11609
46,-24,0.13543
47,-24,0.17043
48,-24,0.14833
49,-24,0.16952
50,-24,0.12979
51,-24,0.07265
52,-24,0.088
53,-24,0.06114
54,-24,0.06651
55,-24,0.07516
56,-24,0.06944
57,-24,0.08286
58,-24,0.08136
59,-24,0.0902
60,-24,0.10548
61,-24,0.1084
62,-24,0.09593
63,-24,0.07161
64,-24,0.06846
65,-24,0.05261
66,-24,0.05062
67,-24,0.06152
68,-24,0.05638
69,-24,0.05996
70,-24,0.06972
71,-24,0.07838
72,-24,0.08581
73,-24,0.0906
74,-24,0.09303
75,-24,0.0912
76,-24,0.11415
77,-24,0.10688
78,-24,0.12274
79,-24,0.16329
80,-24,0.16146
81,-24,0.17497
82,-24,0.19041
83,-24,0.18615
84,-24,0.19034
85,-24,0.19226
86,-24,0.19739
87,-24,0.18356
88,-24,0.1846
89,-24,0.1945
90,-24,0.17606
91,-24,0.20172
92,-24,0.19526
93,-24,0.18133
94,-24,0.21056
95,-24,0.19034
96,-24,0.24091
97,-24,0.28684
98,-24,0.29378
99,-24,0.28813
100,-24,0.21686
101,-24,0.24273
102,-24,0.21576
103,-24,0.27385
104,-24,0.34231
105,-24,0.28931
106,-24,0.26
107,-24,0.21889
24,-23,0.18941
25,-23,0.21632
26,-23,0.18464
27,-23,0.24457
28,-23,0.21293
29,-23,0.21864
30,-23,0.25024
31,-23,0.23265
32,-23,0.22848
33,-23,0.2405
34,-23,0.21189
35,-23,0.16182
36,-23,0.29667
37,-23,0.26176
39,-23,0.29667
40,-23,0.09889
41,-23,0.08476
42,-23,0.03708
43,-23,0.06593
44,-23,0.09207
45,-23,0.12027
46,-23,0.1335
47,-23,0.15822
48,-23,0.13543
49,-23,0.14531
50,-23,0.13185
51,-23,0.09271
52,-23,0.11905
53,-23,0.08412
54,-23,0.06803
55,-23,0.07531
56,-23,0.06677
57,-23,0.07915
58,-23,0.08778
59,-23,0.08476
60,-23,0.0857
61,-23,0.08736
62,-23,0.07161
63,-23,0.05966
64,-23,0.07678
65,-23,0.06797
66,-23,0.05584
67,-23,0.06676
68,-23,0.05613
69,-23,0.05165
70,-23,0.07479
71,-23,0.08153
72,-23,0.08162
73,-23,0.08852
74,-23,0.08607
75,-23,0.08398
76,-23,0.09883
77,-23,0.10162
78,-23,0.11405
79,-23,0.15787
80,-23,0.1594
81,-23,0.16015
82,-23,0.18941
83,-23,0.16865
84,-23,0.17288
85,-23,0.17864
86,-23,0.17353
87,-23,0.18034
88,-23,0.19148
89,-23,0.20449
90,-23,0.1954
91,-23,0.19678
92,-23,0.18532
93,-23,0.17145
94,-23,0.20074
95,-23,0.20953
96,-23,0.24902
97,-23,0.2969
98,-23,0.30234
99,-23,0.28701
100,-23,0.23429
101,-23,0.25429
102,-23,0.22821
103,-23,0.2848
104,-23,0.4005
105,-23,0.3305
106,-23,0.31778
107,-23,0.322
24,-22,0.15533
25,-22,0.20737
26,-22,0.21036
27,-22,0.26077
28,-22,0.21
29,-22,0.20043
30,-22,0.24889
31,-22,0.21041
32,-22,0.23333
33,-22,0.21825
34,-22,0.17821
35,-22,0.1424
36,-22,0.25429
37,-22,0.25429
38,-22,0.26176
39,-22,0.25429
40,-22,0.16952
41,-22,0.16952
42,-22,0.1335
43,-22,0.16952
44,-22,0.11125
45,-22,0.11125
46,-22,0.15195
47,-22,0.14159
48,-22,0.12979
49,-22,0.15113
50,-22,0.1093
51,-22,0.08091
52,-22,0.10714
53,-22,0.07944
54,-22,0.05472
55,-22,0.06513
56,-22,0.06814
57,-22,0.07653
58,-22,0.09066
59,-22,0.09958
60,-22,0.11125
61,-22,0.11062
62,-22,0.09727
63,-22,0.08005
64,-22,0.08106
65,-22,0.07985
66,-22,0.08068
67,-22,0.07966
68,-22,0.07652
69,-22,0.06724
70,-22,0.07639
71,-22,0.09445
72,-22,0.08413
73,-22,0.08381
74,-22,0.08704
75,-22,0.08351
76,-22,0.09134
77,-22,0.09637
78,-22,0.09884
79,-22,0.12822
80,-22,0.14854
81,-22,0.15175
82,-22,0.1883
83,-22,0.17333
84,-22,0.17493
85,-22,0.18687
86,-22,0.17221
87,-22,0.18094
88,-22,0.18917
89,-22,0.20572
90,-22,0.20476
91,-22,0.19906
92,-22,0.19152
93,-22,0.17974
94,-22,0.20876
95,-22,0.21058
96,-22,0.23679
97,-22,0.25617
98,-22,0.24848
99,-22,0.28522
100,-22,0.26
101,-22,0.27887
102,-22,0.31783
103,-22,0.339
104,-22,0.40348
105,-22,0.31778
106,-22,0.31778
107,-22,0.38133
22,-21,0.21467
23,-21,0.22833
24,-21,0.16947
25,-21,0.25227
26,-21,0.23438
27,-21,0.25326
28,-21,0.23042
29,-21,0.22942
30,-21,0.29796
31,-21,0.26882
32,-21,0.2742
33,-21,0.25024
34,-21,0.18667
35,-21,0.15893
36,-21,0.20227
37,-21,0.19348
38,-21,0.20941
39,-21,0.20227
40,-21,0.18542
41,-21,0.15478
42,-21,0.16182
43,-21,0.20227
44,-21,0.13692
45,-21,0.13906
46,-21,0.1335
47,-21,0.11867
48,-21,0.11537
49,-21,0.14833
50,-21,0.12136
51,-21,0.09889
52,-21,0.10171
53,-21,0.06544
54,-21,0.03926
55,-21,0.06892
56,-21,0.08926
57,-21,0.09188
58,-21,0.11636
59,-21,0.10707
60,-21,0.1327
61,-21,0.12864
62,-21,0.10213
63,-21,0.10144
64,-21,0.08455
65,-21,0.08106
66,-21,0.09352
67,-21,0.08805
68,-21,0.08941
69,-21,0.08674
70,-21,0.08565
71,-21,0.09773
72,-21,0.0812
73,-21,0.08639
74,-21,0.08384
75,-21,0.06601
76,-21,0.07312
77,-21,0.06652
78,-21,0.08652
79,-21,0.1244
80,-21,0.13524
81,-21,0.14568
82,-21,0.16297
83,-21,0.15717
84,-21,0.16566
85,-21,0.17995
86,-21,0.1824
87,-21,0.17902
88,-21,0.18942
89,-21,0.19565
90,-21,0.18523
91,-21,0.18583
92,-21,0.17231
93,-21,0.16834
94,-21,0.17997
95,-21,0.18429
96,-21,0.20714
97,-21,0.21667
98,-21,0.23024
99,-21,0.27165
100,-21,0.27087
101,-21,0.28505
102,-21,0.3136
103,-21,0.29818
104,-21,0.33789
105,-21,0.29964
106,-21,0.28846
107,-21,0.3305
23,-20,0.20381
24,-20,0.14739
25,-20,0.161
26,-20,0.18886
27,-20,0.16659
28,-20,0.17851
29,-20,0.2208
30,-20,0.24189
31,-20,0.2598
32,-20,0.24694
33,-20,0.19071
34,-20,0.18205
35,-20,0.17306
36,-20,0.178
37,-20,0.202
38,-20,0.125
39,-20,0.20381
40,-20,0.21542
41,-20,0.16952
42,-20,0.27087
43,-20,0.24273
44,-20,0.2225
45,-20,0.23074
46,-20,0.17226
47,-20,0.09368
48,-20,0.07574
49,-20,0.07807
50,-20,0.09889
51,-20,0.09734
52,-20,0.09439
53,-20,0.09299
54,-20,0.03708
55,-20,0.08376
56,-20,0.10898
57,-20,0.11343
58,-20,0.13975
59,-20,0.12136
60,-20,0.13368
61,-20,0.12553
62,-20,0.09942
63,-20,0.10214
64,-20,0.09106
65,-20,0.08377
66,-20,0.09984
67,-20,0.09146
68,-20,0.08494
69,-20,0.09156
70,-20,0.08155
71,-20,0.09559
72,-20,0.08993
73,-20,0.08597
74,-20,0.08821
75,-20,0.06972
76,-20,0.07524
77,-20,0.08082
78,-20,0.09585
79,-20,0.12102
80,-20,0.13008
81,-20,0.13189
82,-20,0.14441
83,-20,0.1455
84,-20,0.14142
85,-20,0.15927
86,-20,0.15891
87,-20,0.16033
88,-20,0.18059
89,-20,0.19312
90,-20,0.18926
91,-20,0.18922
92,-20,0.18471
93,-20,0.1763
94,-20,0.19178
95,-20,0.20262
96,-20,0.19819
97,-20,0.20654
98,-20,0.19843
99,-20,0.23051
100,-20,0.27389
101,-20,0.29955
102,-20,0.35625
103,-20,0.31958
104,-20,0.33981
105,-20,0.29935
106,-20,0.32269
107,-20,0.54389
22,-19,0.28533
23,-19,0.3136
24,-19,0.24821
25,-19,0.25081
26,-19,0.25641
27,-19,0.20705
28,-19,0.24805
29,-19,0.25674
30,-19,0.30354
31,-19,0.30452
32,-19,0.24596
33,-19,0.20233
34,-19,0.14833
35,-19,0.17432
36,-19,0.19941
37,-19,0.22727
38,-19,0.22
39,-19,0.30217
40,-19,0.28958
41,-19,0.24273
42,-19,0.27087
43,-19,0.28846
44,-19,0.27778
45,-19,0.28931
46,-19,0.27065
47,-19,0.13485
48,-19,0.13024
49,-19,0.12979
50,-19,0.11327
51,-19,0.09207
52,-19,0.07417
53,-19,0.06742
54,-19,0.04395
55,-19,0.08344
56,-19,0.09236
57,-19,0.10943
58,-19,0.12323
59,-19,0.11993
60,-19,0.15291
61,-19,0.13365
62,-19,0.13539
63,-19,0.12568
64,-19,0.09442
65,-19,0.0897
66,-19,0.10755
67,-19,0.11042
68,-19,0.10774
69,-19,0.11836
70,-19,0.09088
71,-19,0.08546
72,-19,0.08299
73,-19,0.08645
74,-19,0.09762
75,-19,0.09161
76,-19,0.10132
77,-19,0.09175
78,-19,0.11318
79,-19,0.13398
80,-19,0.1399
81,-19,0.144
82,-19,0.14523
83,-19,0.1487
84,-19,0.14856
85,-19,0.17127
86,-19,0.16942
87,-19,0.16546
88,-19,0.1812
89,-19,0.18647
90,-19,0.18371
91,-19,0.18963
92,-19,0.18565
93,-19,0.17615
94,-19,0.18767
95,-19,0.20336
96,-19,0.21535
97,-19,0.23668
98,-19,0.24331
99,-19,0.26536
100,-19,0.28672
101,-19,0.29333
102,-19,0.35136
103,-19,0.28854
104,-19,0.2825
105,-19,0.26204
106,-19,0.25136
107,-19,0.36828
22,-18,0.18833
23,-18,0.26731
24,-18,0.22636
25,-18,0.23282
26,-18,0.245
27,-18,0.19095
28,-18,0.22079
29,-18,0.24829
30,-18,0.27277
31,-18,0.26927
32,-18,0.25935
33,-18,0.19525
34,-18,0.15974
35,-18,0.19907
36,-18,0.21429
37,-18,0.24909
38,-18,0.26833
39,-18,0.35714
40,-18,0.26773
41,-18,0.22478
42,-18,0.21643
43,-18,0.21323
44,-18,0.23306
45,-18,0.25778
46,-18,0.22727
47,-18,0.12027
48,-18,0.10595
49,-18,0.07574
50,-18,0.10632
51,-18,0.08914
52,-18,0.07509
53,-18,0.08763
54,-18,0.05086
55,-18,0.09
56,-18,0.089
57,-18,0.09734
58,-18,0.11779
59,-18,0.1332
60,-18,0.16417
61,-18,0.14711
62,-18,0.13786
63,-18,0.12305
64,-18,0.0916
65,-18,0.09042
66,-18,0.10413
67,-18,0.10573
68,-18,0.10171
69,-18,0.1064
70,-18,0.08837
71,-18,0.07853
72,-18,0.07962
73,-18,0.08617
74,-18,0.09182
75,-18,0.09429
76,-18,0.10502
77,-18,0.10553
78,-18,0.12824
79,-18,0.14397
80,-18,0.14263
81,-18,0.13981
82,-18,0.1361
83,-18,0.14316
84,-18,0.15
85,-18,0.16978
86,-18,0.17966
87,-18,0.17069
