,player_name,mlbAM_ID,Stuff,Season,FF_pfx_z_diff,FF_pfx_x_FC_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_FC_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_FC_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_FC_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,SL_pfx_z_diff,SL_pfx_x_FC_pfx_z_diff,SL_pfx_x_diff,SL_pfx_z_FC_pfx_x_diff,SL_release_speed_diff,SL_release_spin_rate_diff,SL_release_pos_x_diff,SL_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_FC_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_FC_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_FC_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_FC_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff
20,"Lyles, Jordan",543475.0,88.0,2021,1.390818617,-0.697246452,1.052547656,1.035517413,6.74231927999999,263.0650519999999,0.168936396,0.009023972999999685,1.3297379859999998,0.46057799899999996,0.10527679499999998,-1.68503919,6.018786670000011,78.1086580000001,0.11823061700000004,0.04072490699999953,0.095837376,0.72986248,0.374561276,-0.45113858,2.9726698999999996,122.93593499999997,0.297086006,0.08966810999999986,0.656579652,-1.251892571,1.607193775,0.30127844800000003,0.09231927999999812,945.3525769999999,0.327303659,0.03949074099999983,0.91106169,-1.2265698889999999,1.581871093,0.555760486,5.352187700000002,341.2079450000001,0.15400443900000005,0.10334586500000054
21,"Lyles, Jordan",543475.0,96.0,2023,0.8008686140000001,-1.065557463,0.825557463,1.040868614,4.438969059999991,160.947494,0.02887673599999996,0.06821620599999978,1.834977373,0.008644248999999937,0.24864424899999993,-1.594977373,7.327121300000002,25.687621000000036,0.02544060299999984,0.033099307999999716,0.452340974,0.622421616,0.862421616,-0.21234097400000002,6.606073280000004,103.2717459999999,0.21311393700000014,0.12013518499999964,0.01688872100000005,-1.6683870920000001,1.4283870920000001,0.22311127899999994,1.3164381400000025,734.2551940000001,0.2858934930000001,0.18113900500000035,0.409157762,-1.621815211,1.381815211,0.649157762,3.7058516700000013,275.620281,0.15564047800000003,0.10152231300000025
22,"Montgomery, Jordan",656756.0,100.0,2023,0.729989515,-0.07361177100000005,0.723562142,1.527163428,5.144617639999993,31.67278299999998,0.07077799500000004,0.02741367299999986,1.127642295,-0.83510752,0.03793360700000001,-0.33046838199999995,7.687316040000013,19.077384000000166,0.13370438799999995,0.007270344999999345,,,,,,,,,0.4876734919999999,0.18734562300000002,0.9845195360000001,1.2848474049999998,4.7043834700000104,700.2968510000001,0.20727369900000014,0.06203395300000025,0.29481561,0.704679064,1.501852977,1.091989523,5.077113669999989,175.491395,0.13153954899999998,0.07160153699999938
23,"Maeda, Kenta",628317.0,97.0,2020,0.6336433169999999,-1.296139291,0.7657689209999999,1.164013687,4.412218199999998,178.12137600000005,0.07629830899999979,0.0020974240000004585,1.359662309,-0.082603486,0.44776688400000003,-0.829291939,8.76198257,142.1372550000001,0.19836601300000023,0.27724400899999946,0.10297459800000008,-0.375461509,0.154908861,0.42739577199999995,4.314708160000009,55.55148400000007,0.01376672499999998,0.006101414999999832,0.46486992200000005,-1.690752275,1.160381905,0.065500448,2.7742663100000016,960.53613,0.005148020000000031,0.09570421599999968,0.10221163999999994,-1.9643597879999999,1.433989418,0.63258201,3.5532275099999993,242.47618999999986,0.024365078999999845,0.0032433860000002923
24,"Senga, Kodai",673540.0,93.0,2023,0.568854081,-1.4765513239999999,0.717749015,1.32765639,4.821616739999996,215.57269300000007,0.015221423000000067,0.022787527000000196,1.748870703,-0.524213169,0.23458913999999997,-0.9900683939999999,18.101101029999995,7.335409000000254,0.17837869900000003,0.021761846000000418,0.878528446,-0.229349115,0.529453194,-0.119726137,8.102812319999998,29.808048999999755,0.029978814999999992,0.07598599899999936,,,,,,,,,,,,,,,,
25,"Gibson, Kyle",502043.0,139.0,2020,0.8686075950000001,-0.952341772,0.874341772,0.946607595,4.752405060000001,426.402548,0.3814683539999999,0.22003797500000033,1.202613636,0.04181818199999998,0.11981818199999994,-1.1246136359999999,8.925227269999993,269.2249999999999,0.11581818199999994,0.09029545499999969,0.541857143,-0.02949999999999997,0.04849999999999999,-0.463857143,4.731428570000006,212.26785699999982,0.1409285709999999,0.06357142900000046,0.08290640400000004,-1.709605911,1.6316059109999999,0.160906404,3.263645319999995,1035.703448,0.08749753699999996,0.029635468000000387,0.5658024690000001,-1.641506173,1.563506173,0.643802469,4.569135799999998,557.8666669999998,0.405160494,0.21587654300000025
26,"Gibson, Kyle",502043.0,99.0,2021,0.687231372,-1.140828737,0.608001634,1.2200584749999999,3.327561160000002,75.25099600000021,0.2648349160000001,0.15332031099999988,1.366071812,-0.07591855599999997,0.45690854700000005,-0.8332447089999999,10.091793780000003,68.06795399999965,0.0609121100000003,0.038012854999999846,0.749224522,-0.203921491,0.328905612,-0.21639741899999998,6.017531449999993,146.1167919999998,0.013261217000000158,0.047339684999999854,0.329332409,-1.8824313670000001,1.349604264,0.203494694,4.712103290000002,725.7414330000001,0.05018642900000003,0.08107987699999963,0.03649322899999996,-1.9186360859999998,1.385808983,0.49633387400000006,2.7867604500000027,230.94427600000017,0.1351233070000002,0.017458707000000295
27,"Gibson, Kyle",502043.0,90.0,2023,0.49337599,-1.347631381,0.564694873,1.276312498,2.269122699999997,92.23308799999995,0.21610257999999982,0.11419781800000006,1.503620954,-0.355313867,0.427622641,-0.720684446,10.37187539,94.44713300000012,0.09573818899999997,0.039502717999999604,0.78914047,-0.0013290830000000087,0.781607425,-0.006203962000000007,8.2148294,106.9174039999998,0.017041815000000238,0.07899995799999981,0.541539061,-2.052583548,1.26964704,0.241397447,4.3339773099999945,672.758454,2.1760000000092816e-05,0.011418785000000042,0.20772635000000006,-2.082613,1.299676492,0.575210158,2.0997851000000054,235.6949199999999,0.220733627,0.08410594299999996
28,"Lynn, Lance",458681.0,88.0,2020,0.7173996810000001,-1.1384717480000002,0.7253407580000001,1.130530671,4.5747553599999975,107.68755999999985,0.15502081200000006,0.10814062099999955,0.899947378,-0.21801460500000003,0.19511638499999998,-0.48681638800000004,5.479034549999994,9.970574999999826,0.08598383700000012,0.06751120900000007,,,,,,,,,0.183413967,-1.285871748,0.8727407580000001,0.596544957,4.4185303499999975,754.907577,0.07413509799999973,0.043245093000000345,0.013215553999999963,-1.694086033,1.280955043,0.42634654399999994,2.5501204400000006,271.5266240000001,0.07719065299999972,0.03288795000000011
29,"Lynn, Lance",458681.0,105.0,2023,0.6370614250000001,-0.7551042720000001,0.482454815,0.909710882,3.777613119999998,147.898733,0.1186719540000003,0.07976933800000019,0.5433726560000001,0.6839664,0.956615857,-0.27072319899999997,7.868829890000001,65.05126000000018,0.17400517799999982,0.1481897280000002,0.7308760160000001,-0.16532046,0.10732899700000001,-0.458226559,5.67867944999999,108.05342500000006,0.01668368500000028,0.025067522999999703,0.027171884000000035,-1.6634616000000002,1.390812143,0.299821341,3.7835425600000008,768.360764,0.024885156000000297,0.13862163100000036,0.08933653200000002,-1.461283816,1.188634359,0.361985989,2.6888118399999996,314.189335,0.12378020799999989,0.007142490999999751
