,player_name,mlbAM_ID,Stuff,Season,CU_pfx_z_diff,CU_pfx_x_FF_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_FF_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,SL_pfx_z_diff,SL_pfx_x_FF_pfx_z_diff,SL_pfx_x_diff,SL_pfx_z_FF_pfx_x_diff,SL_release_speed_diff,SL_release_spin_rate_diff,SL_release_pos_x_diff,SL_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_FF_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_FF_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_FF_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_FF_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_FF_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_FF_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff
48,"Steele, Justin",657006.0,88.0,2023,1.751490983,-1.7809354279999998,0.772993901,-0.743549456,11.051929200000004,279.2240850000003,0.303597852,0.1309897900000001,0.927090592,-2.069050944,1.061109417,0.080850935,8.532729489999994,256.2560470000003,0.09868595800000013,0.05702992700000031,0.273117968,0.015810604000000006,1.023752131,0.734823559,4.299548239999993,657.0536929999998,0.13181213800000013,0.02047391700000034,0.035661794000000024,-0.208504872,0.7994366549999999,1.043603321,0.36890413999999794,5.842581999999766,0.18651451900000016,0.09112867900000055,,,,,,,,
49,"Verlander, Justin",434378.0,97.0,2023,2.6676689089999996,-0.981284294,1.249146145,-0.43723846999999993,16.055153430000004,287.6995230000002,0.2207610710000001,0.06923097600000006,1.2469363599999999,-1.1986510789999998,1.03177936,0.983494079,7.426981819999995,83.262111,0.1809410640000002,0.06000411700000008,0.8182288259999999,-2.847650314,0.6172198750000001,1.4122016130000001,9.111281849999997,604.0640429999999,0.3357311920000001,0.13667312499999973,,,,,,,,,,,,,,,,
50,"Maeda, Kenta",628317.0,77.0,2020,1.993305626,-0.7162468029999999,1.213535805,-0.06352301800000004,13.174200769999999,320.25863100000015,0.274664322,0.2793414329999999,0.736617915,-1.009104826,0.9206777820000001,1.193164693,8.726926360000007,233.67286000000013,0.0625315839999998,0.00819883900000029,1.0985132389999999,-2.324395592,0.394612984,0.8312693689999999,7.18648451,782.4147539999999,0.08144632899999982,0.09780164000000013,0.5314316769999999,-2.598003105,0.668220497,1.398350931,0.8589906899999988,64.3548139999998,0.05193322999999994,0.0011459619999998338,0.6336433169999999,-1.164013687,0.7657689209999999,1.296139291,4.412218199999998,178.12137600000005,0.07629830899999979,0.0020974240000004585
51,"Gausman, Kevin",592332.0,105.0,2021,,,,,,,,,1.241977157,-1.211493286,1.024463758,0.993979887,12.638803750000008,85.60799399999996,0.1585699869999999,0.06977098700000006,1.0779357420000002,-2.390701354,0.1547443100000001,1.1580213019999999,10.963486540000005,740.1513340000001,0.18060527999999998,0.10843710400000006,,,,,,,,,,,,,,,,
52,"Gausman, Kevin",592332.0,110.0,2023,,,,,,,,,1.0114290810000002,-1.2757191110000001,1.019736017,1.284026047,11.047576489999997,42.21353100000033,0.133735127,0.13109762599999986,1.021281485,-2.7708740150000004,0.4754188870000001,1.274173643,8.352228240000002,491.2953650000002,0.1359458990000002,0.13037986000000057,,,,,,,,,,,,,,,,
53,"Senga, Kodai",673540.0,109.0,2023,2.317724784,-1.09306725,0.9523381550000001,-0.2723193789999999,22.92271776999999,208.23728399999982,0.1936001220000001,0.044549373000000614,1.447382527,-0.798203196,1.2472022090000001,0.5980228780000001,12.924429059999994,245.38074199999983,0.04520023800000006,0.053198471999999164,,,,,,,,,,,,,,,,,0.568854081,-1.32765639,0.717749015,1.4765513239999999,4.821616739999996,215.57269300000007,0.015221423000000067,0.022787527000000196
54,"Bradish, Kyle",680694.0,102.0,2023,2.117640162,-0.589718937,0.22126079300000004,-1.306660432,9.669149570000002,231.35764800000015,0.06560470799999996,0.08940205599999995,1.05620244,-0.006348071000000122,0.8046316589999999,-0.24522270999999998,6.411128970000007,266.3621870000002,0.18794870100000005,0.1115437220000004,0.40654488200000005,-2.068762076,1.257782346,0.40443484799999996,3.6507826899999998,1000.582969,0.1469548730000001,0.028452137000000377,0.096559022,-1.9736362280000002,1.162656498,0.714420708,0.49834061999999335,166.74898600000006,0.023571145000000016,0.13435711500000025,,,,,,,,
55,"Freeland, Kyle",607536.0,81.0,2020,1.7901847320000002,-1.504760203,0.943086563,-1.228511092,11.810154330000003,7.812906999999996,0.19004657800000002,0.2208620830000001,0.78541668,-1.316356529,0.7546828889999999,-0.22374303999999995,5.923110070000007,33.50066400000014,0.3798876900000001,0.3808918739999996,0.7579939560000001,-0.2373272890000001,0.324346351,-0.196320316,6.108788160000003,1060.984438,0.29981946400000004,0.28774957400000023,0.5964083920000001,0.04819014799999999,0.6098637880000001,-0.03473475199999998,0.7715267399999988,47.772893999999724,0.359899215,0.27739974999999983,,,,,,,,
56,"Gibson, Kyle",502043.0,83.0,2020,2.071221231,-0.8267894130000001,0.9941599539999999,-0.25027186399999996,13.677632329999994,157.17754800000012,0.26565017199999996,0.12974252000000064,1.410464738,-0.898107595,0.922841772,0.410484629,9.483833630000007,214.1346910000002,0.240539783,0.15646654599999987,0.785701191,-2.578213506,0.7572641389999999,1.035248176,8.016050379999996,609.3009,0.29397081699999994,0.19040250699999994,0.302805126,-2.510113768,0.689164401,1.5181442410000001,0.183269260000003,131.46411899999976,0.023692140000000084,0.004161432000000076,0.8686075950000001,-0.946607595,0.874341772,0.952341772,4.752405060000001,426.402548,0.3814683539999999,0.22003797500000033
57,"Gibson, Kyle",502043.0,84.0,2021,2.053303184,-0.7631499279999999,1.0649101810000001,-0.22524307499999996,13.419354940000005,143.31894999999986,0.2039228059999998,0.11530745600000003,1.4364558939999998,-0.891152863,0.936907246,0.391604215,9.345092609999995,221.36778800000002,0.25157369899999993,0.20065999599999973,1.0165637809999999,-2.569662739,0.74160263,0.811496328,8.039664450000004,650.4904369999999,0.3150213450000001,0.2344001879999995,0.7237246009999999,-2.6058674579999996,0.7778073489999999,1.1043355080000001,0.5408007099999992,155.69327999999996,0.1297116089999999,0.13586160399999958,0.687231372,-1.2200584749999999,0.608001634,1.140828737,3.327561160000002,75.25099600000021,0.2648349160000001,0.15332031099999988
58,"Gibson, Kyle",502043.0,78.0,2023,1.9969969440000002,-0.848689857,0.992317514,-0.15598957300000005,12.640998089999997,186.68022100000007,0.12036439099999985,0.07469510000000046,1.28251646,-0.494705073,1.346302298,0.558490911,10.483952099999996,199.15049199999976,0.23314439500000006,0.19319777599999988,1.034915051,-2.545959538,0.704952167,0.80609232,6.6031000099999915,580.5253660000001,0.21608081999999973,0.1256166030000001,0.70110234,-2.57598899,0.7349816189999999,1.139905031,0.16933759999999154,143.46183199999996,0.004631047000000166,0.0300918750000001,0.49337599,-1.276312498,0.564694873,1.347631381,2.269122699999997,92.23308799999995,0.21610257999999982,0.11419781800000006
59,"Hendricks, Kyle",543294.0,68.0,2020,2.3287207299999997,-0.042001979999999994,1.6788244669999999,-0.607894283,15.21505252,841.912577,0.07988206000000009,0.11529700400000031,,,,,,,,,0.26219337899999995,-2.1869173049999997,0.466090858,1.458633068,7.661413069999995,93.35189799999989,0.11607007100000022,0.1628104239999999,0.4237944479999999,-2.279025218,0.558198771,1.297031999,0.052095789999995645,107.16378499999996,0.08385802100000017,0.03893642700000033,,,,,,,,
60,"Hendricks, Kyle",543294.0,64.0,2021,2.264600365,-0.044417994000000016,1.815242006,-0.4049403650000001,14.118650460000012,901.3093169999997,0.07667106399999968,0.1363829179999998,,,,,,,,,0.40018334200000005,-2.3827411830000003,0.5230811830000001,1.4594766579999998,7.266647810000009,65.67667399999982,0.08166832899999976,0.13032694099999986,0.518685324,-2.431688652,0.5720286520000001,1.340974676,0.02340432999999109,114.05798300000015,0.10291650599999969,0.06199104799999944,,,,,,,,
61,"Lynn, Lance",458681.0,113.0,2020,1.617347059,-0.9354142860000001,0.920457143,0.23852437000000004,10.053789909999992,117.65813499999967,0.06903697499999994,0.040629411999999476,,,,,,,,,0.5339857140000001,-2.003271429,0.14739999999999998,1.321885715,8.993285709999995,647.2200170000001,0.08088571400000033,0.1513857139999999,0.7041841270000001,-2.4114857140000003,0.555614285,1.151687302,2.024634919999997,163.83906400000023,0.07783015900000034,0.14102857099999966,0.7173996810000001,-1.130530671,0.7253407580000001,1.1384717480000002,4.5747553599999975,107.68755999999985,0.15502081200000006,0.10814062099999955
62,"Lynn, Lance",458681.0,92.0,2023,1.180434081,0.046904974999999904,1.439070672,0.211731616,11.646443009999999,82.84747299999981,0.2926771320000001,0.22795906600000038,1.367937441,-0.8023818850000001,0.5897838120000001,0.024228256000000004,9.456292569999988,39.84530799999993,0.10198826900000002,0.05470181500000049,0.609889541,-2.3005230250000004,0.9083573280000001,0.782276156,7.561155679999999,620.462031,0.093786798,0.21839096900000055,0.547724893,-2.098345241,0.706179544,0.844440804,1.0888012799999984,166.29060200000004,0.00510825399999959,0.07262684700000044,0.6370614250000001,-0.909710882,0.482454815,0.7551042720000001,3.777613119999998,147.898733,0.1186719540000003,0.07976933800000019
63,"Gilbert, Logan",669302.0,88.0,2023,2.464035781,-0.8218674130000001,1.105738796,-0.5364295720000001,15.37125795,324.20682799999986,0.084639189,0.15084100300000003,1.38750817,-1.348430892,0.579175317,0.540098039,7.019670839999989,8.382489000000078,0.08160226799999992,0.0008410230000004404,1.080206409,-2.0248699820000002,0.097263773,0.8473998,10.115011199999998,1094.6457183,0.203963613,0.052201636000000384,0.3713316990000002,-2.476331699,0.54872549,1.55627451,3.1454926400000005,295.512694,0.44925653600000004,0.2460212420000003,,,,,,,,
64,"Webb, Logan",657277.0,88.0,2023,,,,,,,,,0.7945417250000001,0.19007937399999997,1.841617835,0.8569967359999999,8.36216202,578.8423610000002,0.20094499700000013,0.13854408799999973,1.205614816,-1.774496991,0.12295853000000001,0.445923645,5.1840531200000015,504.14389400000005,0.13822165400000008,0.1614541539999994,0.766708681,-2.1700981940000004,0.5185597330000001,0.88482978,0.3435417299999983,105.84587899999997,0.02434360899999999,0.00964443499999934,,,,,,,,
65,"Giolito, Lucas",608337.0,108.0,2020,2.7795602610000003,-1.126226928,1.009782844,-0.6435504890000001,16.659039089999993,143.7024980000001,0.059288817000000105,0.21583333299999996,1.255789311,-1.251822831,0.8841869410000001,0.880220461,9.069513950000001,254.46696199999997,0.1359253359999999,0.0191620109999997,0.48042823199999996,-2.277567596,0.14155782400000005,1.65558154,13.098709020000001,938.7729929999998,0.06666880399999986,0.013691932000000406,,,,,,,,,,,,,,,,
66,"Giolito, Lucas",608337.0,109.0,2021,2.443076611,-1.0536648460000002,1.091354341,-0.298057424,13.217122470000007,37.36830800000007,0.04483526700000007,0.17992135799999964,1.2008794870000001,-1.364265067,0.78075412,0.9441397,8.260015710000005,317.14915500000006,0.11763255499999992,0.062368526999999396,0.5178310970000002,-2.439843809,0.29482462200000004,1.6271880899999998,12.346132940000004,853.2608539999999,0.09141523100000004,0.034015831000000496,,,,,,,,,,,,,,,,
67,"Giolito, Lucas",608337.0,84.0,2023,2.747363107,-0.993893719,0.9762333369999999,-0.777236051,15.226910399999994,160.61779400000023,0.055753941999999945,0.10678853599999982,1.464548094,-1.374070847,0.596056209,0.505578962,9.137023880000001,195.78449,0.1659177059999999,0.00686192299999977,0.595830458,-2.5778038509999996,0.6076767949999999,1.374296598,12.179229509999999,626.5151309999999,0.12053402299999982,0.03921377200000009,,,,,,,,,,,,,,,,
68,"Castillo, Luis",622491.0,95.0,2020,,,,,,,,,0.999375942,-1.03221908,0.91605015,0.9488932880000001,10.662707390000008,303.73297699999966,0.24063913999999986,0.3025094259999994,0.9496400250000001,-2.401923262,0.4536540319999999,0.9986292050000001,9.208474129999999,238.29258400000026,0.16867552200000002,0.41206739999999975,0.67696438,-2.52624273,0.5779735,1.27130485,0.03570578999999441,80.86444000000029,0.04522171499999983,0.14301579400000008,,,,,,,,
69,"Castillo, Luis",622491.0,101.0,2021,,,,,,,,,1.09077694,-1.023267849,0.983372949,0.915863858,10.755574280000005,116.1225629999999,0.11199911299999998,0.18504390200000032,0.9834833150000001,-2.4602468,0.4536060019999999,1.023157483,8.798665940000006,353.9787409999999,0.09163072399999983,0.2763085950000006,0.6950159770000001,-2.528211164,0.521570366,1.311624821,0.1828909599999946,183.08817099999987,0.030496609000000063,0.1081048650000005,,,,,,,,
70,"Castillo, Luis",622491.0,95.0,2023,,,,,,,,,1.1149853809999999,-1.03588679,1.09186444,1.012765849,10.581704189999996,59.81417899999997,0.12445852400000001,0.17525225399999922,1.0175729869999999,-2.612352987,0.48460175699999997,1.110178243,7.912614050000002,381.1529710000002,0.1490855660000001,0.3017063389999999,0.726141489,-2.6734062969999997,0.5456550669999999,1.4016097410000001,0.4016516800000005,188.7199840000003,0.08219901500000004,0.10630815099999946,,,,,,,,
71,"Stroman, Marcus",573186.0,82.0,2021,1.271972222,0.270027778,1.731833333,0.18983333299999997,17.73750000000001,76.30000000000018,0.442722222,0.1583611109999996,1.3467500000000001,-0.763416666,0.698388889,0.11505555499999998,5.3408333300000095,205.840909,0.056499999999999995,0.013972222000000478,0.970246598,-2.1126955780000003,0.6508900230000001,0.49155895699999996,6.5162981900000005,803.8560090000001,0.14455215399999988,0.05594954699999999,0.753862847,-1.9185677079999999,0.456762153,0.707942708,0.6463541700000093,153.93142399999988,0.035286457999999854,0.013246527999999813,0.65727554,-0.941588336,0.520217219,0.804530015,2.677547390000001,147.5574160000001,0.11050421300000002,0.028610453000000646
72,"Boyd, Matthew",571510.0,79.0,2020,2.394166328,-2.258240402,2.011097544,-2.1470234699999997,17.604327769999998,202.02616399999988,0.32291615799999995,0.27389838499999986,1.469691772,-1.4619681949999999,1.2148253370000002,-1.222548914,12.396408469999997,19.662117000000308,0.23997453800000024,0.3825891179999994,0.6222438349999999,0.147863117,0.3950059749999999,-0.375100977,12.636050220000001,422.2604709999998,0.06795332100000007,0.10902166499999932,0.28135531199999997,0.1582600730000001,0.405402931,-0.03421245400000006,1.1946886399999954,48.47953400000006,0.06040293100000005,0.10166666699999993,,,,,,,,
73,"Fried, Max",608331.0,87.0,2021,2.347958539,-1.751906709,0.8045419800000001,-1.40059381,19.52728841999999,536.165759,0.16604110700000008,0.002359657999999598,1.0449562810000002,-1.806476853,0.859112124,-0.097591552,9.250216179999995,370.61648700000023,0.3230555930000001,0.15116716500000038,0.604979049,-0.0738881400000001,0.8734765889999999,0.34238568,9.253377669999992,702.4101839999998,0.5466952090000001,0.4035255969999998,0.18917027100000006,-0.1800668230000001,0.7672979059999999,0.758194458,0.49977264999999704,117.5957629999998,0.0035541430000001206,0.04263844900000002,,,,,,,,
74,"Scherzer, Max",453286.0,121.0,2020,2.0419058320000003,-0.099996741,2.077978169,0.1360690779999999,17.518501139999998,309.91104600000017,0.03453046599999965,0.06272694600000062,1.093407775,-0.961741108,1.2162338019999999,1.084567135,9.192362830000008,87.19423799999959,0.14844499599999983,0.1615481119999993,1.0647343230000001,-2.511538447,0.33356353699999997,1.113240587,9.735005350000009,1031.7375019999997,0.10219025999999998,0.15965543399999937,,,,,,,,,0.554347946,-1.372638544,0.8053363659999999,1.623626964,3.5316790699999956,102.006617,0.11566721800000002,0.19458229999999954
75,"Scherzer, Max",453286.0,121.0,2021,1.9978023610000002,-0.21552799300000003,2.004715169,0.22244080099999997,17.43494233,224.77941499999997,0.012122474999999966,0.048369883000000335,0.9548678490000001,-1.093207332,1.12703583,1.2653753129999998,8.441469170000005,162.98825999999963,0.11212707099999975,0.10921547399999998,1.0068428950000001,-2.599194439,0.3789512770000001,1.213400267,9.318432729999998,989.7534689999998,0.07164767299999975,0.12311429199999946,,,,,,,,,0.594064604,-1.410215548,0.810027614,1.6261785579999999,4.139612319999998,32.80814099999998,0.11632055400000008,0.15571035700000024
76,"Kelly, Merrill",518876.0,78.0,2023,2.092891693,-0.48883325099999997,1.350774825,-0.253283617,10.051872469999992,223.73333300000013,0.06720262500000018,0.2406976279999995,0.960078538,-1.0947237,0.744884376,0.879529538,6.7339713399999965,24.844316000000163,0.051753735000000134,0.08462975999999944,1.148781744,-2.532547176,0.6929391,0.690826332,3.5018885100000006,206.8294289999999,0.05199198700000007,0.11471518399999958,0.688841036,-2.5161509779999998,0.676542902,1.1507670399999999,0.2403467099999972,141.39355699999987,0.09069487800000009,0.021991011999999976,0.19512044900000003,-1.335533834,0.504074242,1.644487627,1.3525908499999986,4.63856399999986,0.029796556999999835,0.009666335999999554
77,"Mikolas, Miles",571945.0,74.0,2023,2.50481158,-0.6017152130000001,1.126330625,-0.776765742,17.439791560000003,216.9817790000002,0.09180452999999988,0.10493049100000018,1.004653072,-0.9495628660000001,0.7784829719999999,0.7233927659999999,6.9158457000000055,60.028997999999774,0.025450767000000152,0.01444523899999961,0.54369407,-2.427124302,0.6990784640000001,1.184351768,8.949752430000004,634.6203459999999,0.19473511099999996,0.27866552600000016,0.3184663500000001,-2.438786453,0.710740615,1.4095794879999999,0.6524852099999947,81.73383999999987,0.0142181090000002,0.07126624699999962,,,,,,,,
78,"Keller, Mitch",656605.0,100.0,2023,2.439822681,-0.20837689800000003,1.78958379,-0.44186199300000006,17.18831888000001,226.10411300000032,0.2580546260000003,0.2667599150000006,1.279322513,0.294322905,2.292283593,0.718638175,12.409081610000001,379.695506,0.018457913000000215,0.015878061000000443,0.955162708,-2.536829375,0.5388686869999999,1.04279798,4.451263990000001,732.6375049999997,0.06183374300000022,0.12747611300000017,0.481783235,-2.548464026,0.550503338,1.516177453,1.3077423300000106,1.314951999999721,0.030220748000000075,0.0033619289999995416,0.78740874,-0.948400803,1.049559885,1.210551948,5.4621634600000135,78.3392200000003,0.11529406000000009,0.1584681760000004
79,"Eovaldi, Nathan",543135.0,105.0,2021,2.072039396,-0.37320515100000007,1.837231389,0.13839714400000014,18.302238509999995,27.071425999999974,0.19363892299999996,0.3217314489999996,1.030782972,-0.692321433,1.518115107,1.179653568,11.043045389999989,43.559827999999925,0.10884175099999993,0.2501409189999997,1.05992896,-2.115197777,0.09523876300000012,1.1505075800000002,8.95011735,576.538221,0.08642860000000008,0.22747135799999985,,,,,,,,,0.23004486000000002,-1.154061253,1.056375287,1.98039168,4.344132869999996,168.067008,0.07166260300000005,0.22052926399999961
80,"Corbin, Patrick",571578.0,78.0,2020,1.428147234,-1.534056325,0.922697629,-0.8167885380000001,25.1257411,306.12493799999993,0.12316699600000014,0.20184288599999967,1.202371335,-1.587301568,0.9759428720000001,-0.591012639,10.968870070000008,83.29113000000007,0.15772724999999976,0.06121208300000003,0.3351775370000001,-0.3958442030000001,0.21551449299999992,0.27618115899999995,12.454528980000006,607.2658469999999,0.1204094200000001,0.09279347799999993,0.2309356010000001,-0.159967859,0.45139083700000004,0.38042309499999993,0.04162576000000229,62.04738300000008,0.02396856000000014,0.0490246609999998,,,,,,,,
81,"Corbin, Patrick",571578.0,74.0,2021,1.355783585,-1.5634758930000001,0.985419265,-0.7777269569999999,27.554212449999994,361.5737550000001,0.13228294200000024,0.2254479749999998,1.218065637,-1.544446589,0.966389961,-0.640009009,11.56114285999999,67.49161800000002,0.22113642200000028,0.0634120979999997,0.17617483200000006,-0.38177828,0.196278348,0.40188179599999996,10.7162151,528.3429860000001,0.02396729300000011,0.027894199999999536,0.19710013400000004,-0.07893713299999994,0.4991194950000001,0.380956494,0.3387420700000092,51.76257100000021,3.569599999986295e-05,0.05282349400000008,0.71289897,-1.37289897,0.7948423419999999,-0.134842342,6.386904759999993,120.53201399999989,0.2181483270000002,0.09060971699999953
82,"Corbin, Patrick",571578.0,65.0,2023,,,,,,,,,1.136424842,-1.367440467,0.9151959780000001,-0.684180353,11.340932260000002,55.03842500000019,0.24881364300000008,0.13529300699999958,0.41310985600000005,-0.09204033800000011,0.3602041509999999,0.039134632999999974,10.65360668000001,531.5876370000001,0.05833131500000022,0.08481026199999953,0.2770612520000001,0.07059551399999986,0.5228400029999999,0.17518323699999994,0.2919608199999999,56.04055500000004,0.03579164900000009,0.08079488999999995,,,,,,,,
83,"Ray, Robbie",592662.0,107.0,2021,1.436287111,-1.5328839699999999,0.786167151,-0.689570292,12.243548900000008,147.70775300000014,0.15906544100000009,0.07764766399999967,0.830986767,-1.507846271,0.761129452,-0.08426994799999998,6.13875843000001,86.55090700000028,0.06779288699999997,0.01885237900000014,0.31269771200000007,-0.579865854,0.16685096499999996,0.4340191069999999,6.560566919999999,545.9901510000002,0.25110964199999986,0.09268639500000031,0.20853842,-0.34728841999999993,0.39942839900000005,0.538178399,0.35834900999999775,20.11161899999979,0.14655628700000012,0.032490595999999705,,,,,,,,
84,"Alcantara, Sandy",645261.0,113.0,2021,1.465152164,-0.830215455,1.199769575,0.564832866,14.342865540000005,156.80235700000003,0.05018418900000032,0.08466061599999986,0.863182089,-1.255886239,0.774098791,1.166802941,7.640544009999999,120.2709319999999,0.004947054000000062,0.056200550999999876,0.8701827660000001,-2.487490458,0.45750542800000005,1.159802264,6.246037049999998,233.47685400000023,0.06404668700000027,0.032853688000000325,0.5353899590000001,-2.5860886990000003,0.556103669,1.494595071,0.44778673000000424,85.58026500000005,0.04898381900000004,0.010144436000000034,,,,,,,,
85,"Alcantara, Sandy",645261.0,111.0,2023,1.382836788,-0.8461701210000001,1.2702720209999998,0.7336053539999999,11.832815199999999,207.65599699999984,0.02603626999999986,0.0686260789999995,0.7917175660000001,-1.09007523,1.0263669119999999,1.324724576,8.084944149999998,112.73507299999983,0.021048434999999976,0.013552753000000806,0.8243959270000001,-2.489947003,0.37350486100000013,1.292046215,6.836444229999998,285.9435090000002,0.0024583540000000514,0.032747577000000305,0.5116194880000001,-2.5918093620000002,0.47536722,1.604822654,0.3213384000000019,75.37392999999975,0.034478498000000135,0.02821569300000082,,,,,,,,
86,"Bieber, Shane",669456.0,105.0,2020,2.7153376060000003,-0.7687529909999999,1.492571795,-0.4540128200000001,10.453598290000002,4.140342000000146,0.0240991450000001,0.0015076929999997546,1.861778846,-1.408862179,0.852462607,0.39954594,9.59497863,194.76068299999997,0.06272970100000008,0.05655982900000023,1.125733211,-2.84478083,0.583456044,1.135591575,5.376367520000002,691.434555,0.08625152600000008,0.054996337000000395,,,,,,,,,0.7691923949999999,-1.361896476,0.89942831,1.4921323910000002,4.860653229999997,172.2640849999998,0.09009506300000014,0.041962323999999995
87,"Gray, Sonny",543243.0,105.0,2023,2.238764097,0.030982203999999847,1.03361928,-1.236127021,13.325003719999998,107.59792200000038,0.012994634999999977,0.03720905399999985,1.561119225,0.2605821639999999,1.26321924,-0.558482149,8.552033469999998,170.56140400000004,0.032688614999999976,0.018167972000000532,0.563949086,-2.173789512,1.171152436,0.43868798999999997,5.032094049999998,821.3722009999999,0.13875798500000003,0.17788428400000011,0.24230881500000012,-1.929616507,0.926979431,0.760328261,0.11199921999998708,93.74141899999995,0.071055965,0.0008742609999998763,0.9703680050000001,-0.5941517890000001,0.408485287,0.032269071,5.316168229999988,174.80986100000018,0.06313090100000007,0.0038230189999994835
88,"Strider, Spencer",675911.0,141.0,2023,,,,,,,,,1.423950246,-1.0633681849999999,0.9742824179999999,0.6137003569999999,11.628536280000006,16.973989999999958,0.08860887699999997,0.07775971399999992,0.4961174639999999,-2.743806353,0.70615575,1.541533139,10.222859440000008,104.92304800000011,0.20634891100000008,0.10536429400000014,,,,,,,,,,,,,,,,
89,"Walker, Taijuan",592836.0,79.0,2023,2.317735081,-0.733969649,1.405442116,-0.17832331600000006,18.03706833999999,238.2445429999998,0.1405313899999998,0.11710740400000041,0.7993658049999999,-0.5241759309999999,1.615235834,1.3400459599999999,10.325855649999994,474.7345889999997,0.11153310900000002,0.001268903999999793,1.188854375,-2.37331885,0.23390708500000001,0.95055739,4.946910189999997,699.6623820000002,0.23060824000000002,0.17520384,0.43049017599999995,-2.671559453,0.5321476880000001,1.708921589,0.42213823999999533,149.67415900000015,0.017243608999999882,0.05864931300000009,0.5093497269999999,-1.153523114,0.985888651,1.630062038,5.674526019999988,268.25955499999964,0.17382639199999983,0.10998773100000037
90,"Bauer, Trevor",545333.0,126.0,2020,3.2880648609999996,-0.9115074839999999,1.535793241,-0.840764136,13.819651339999993,153.28825099999995,0.15944790900000005,0.3191975529999995,1.8905628669999999,-0.16640070499999982,2.28090002,0.556737858,12.892452999999989,169.68603600000006,0.1858502740000001,0.1213503720000002,0.5391304349999999,-2.461630435,0.014329710000000051,1.90817029,8.528804350000001,1048.666667,0.015634058000000062,0.0014855069999999415,0.39663043499999984,-2.971630435,0.52432971,2.0506702900000002,0.571195650000007,0.5833330000000387,0.12063405800000004,0.22648550700000047,1.73273803,-1.1695734729999998,1.277727252,0.7145626949999999,8.596631349999996,131.10231999999996,0.14681549300000007,0.0158104020000005
91,"Anderson, Tyler",542881.0,97.0,2021,1.945762887,-2.013887887,1.2498363399999999,-1.1817113399999999,16.282255149999997,153.31875600000012,0.21227319599999994,0.012686855999999302,1.18409622,-1.784929554,1.0208780069999999,-0.420044673,10.580171820000004,167.73542300000008,1.1068565289999999,0.950021477,0.383992216,-0.44179252800000013,0.322259019,0.3800593310000001,9.661321059999992,455.53436899999997,0.18082623799999986,0.029303199000000113,0.937045415,0.0011701989999999274,0.765221746,-0.17299386799999994,1.6400850799999915,30.091559999999845,0.9153308170000001,0.8993693710000006,0.6911006260000001,-1.6941990100000002,0.930147463,0.072950921,5.352051410000001,197.97385900000018,0.3935250319999999,0.2313375570000007
92,"Mahle, Tyler",641816.0,111.0,2021,,,,,,,,,0.8652141830000001,-1.185594231,1.249479602,1.5698596500000002,7.313275560000008,198.9077110000003,0.11817609299999998,0.09926364400000054,0.740070125,-2.639893308,0.20481947499999986,1.6950037080000002,7.587332090000004,494.4660809999998,0.09422453700000011,0.12736564700000041,,,,,,,,,0.729273284,-1.2567074950000001,1.178366338,1.705800549,7.442163550000004,95.22198400000025,0.10966502900000008,0.23147923400000003
93,"Miley, Wade",489119.0,83.0,2021,2.114932596,-2.270821485,1.115797788,-0.959908899,15.15572933,151.825961,0.3195255399999999,0.14796471799999988,1.057637406,-2.360920988,1.2058972909999999,0.09738629099999999,10.66873099,70.68002399999978,0.6268257059999998,0.4459415010000001,0.8199351109999999,-0.15781347,0.997210227,0.335088586,7.958980940000004,432.6163250000002,0.5281774340000001,0.2952427310000001,0.363294604,-0.24329460399999991,0.911729093,0.7917290929999999,1.1796361399999995,214.1184830000002,0.395496866,0.20681776400000018,0.811382104,-1.718565203,0.563541506,0.34364159299999997,4.4761003200000005,37.28766299999961,0.15766620099999984,0.025339291999999958
94,"Buehler, Walker",621111.0,121.0,2021,2.733400095,-0.609121249,1.146189243,-0.9780896029999999,15.213504600000007,388.6333589999999,0.0908793,0.06754183099999977,1.434560699,-0.31808604500000004,1.437224447,0.320749793,10.488953249999994,326.3110019999999,0.11286748800000002,0.17068020899999947,1.054337914,-2.586125993,0.830815501,0.700972578,3.87846098,950.0961069999998,0.39635468500000015,0.255163531,0.37766558699999986,-2.609973279,0.8546627869999999,1.3776449050000001,0.03009113999999613,130.8989029999998,0.4731778580000001,0.36262376699999965,0.8073202279999999,-1.005324104,0.749986388,0.947990264,3.786918810000003,144.9725440000002,0.18460202800000003,0.17212833899999946
