,player_name,FF_pfx_z_diff,FF_pfx_x_SL_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_SL_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_SL_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_SL_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_SL_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_SL_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_SL_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_SL_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_SL_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_SL_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff
10,"Ashcraft, Graham",,,,,,,,,,,,,,,,,0.7314492753623187,0.8810507246376812,2.058768115942029,0.4462681159420289,4.0858695652173935,930.1725512528478,0.24074637681159405,0.1939782608695655,0.7821456223942823,0.5691694460988684,1.746886837403216,0.3955717689100654,11.45984216795712,525.076629802697,0.16270756402620612,0.13614264443120927,1.041263191219924,0.2886661038412831,0.8890512874630646,0.13645420008442377,11.532956943858196,333.242551252848,0.17173744195863216,0.16641008864499796
11,"Baker, Bryan",1.2729982212492303,0.4210139368054809,0.821046091146317,0.8729660669083943,8.854575885221706,76.2907084705671,0.040621780900907956,0.02188855442293214,,,,,,,,,0.6940609977396452,1.4125231606761963,1.8125553150170324,0.2940288433988092,3.353436694151725,495.194692941963,0.0022765910031518066,0.007645888383050803,,,,,,,,,,,,,,,,
12,"Barlow, Scott",1.070133473739634,0.2277186389364222,0.9817373305252073,0.31611478215084887,9.4632466763196,78.97101487429245,0.17732387784651804,0.11964235882585328,0.6515051753592603,1.4301614913074063,0.6761427997186212,1.4055238669480454,5.546165711988735,38.56487790171877,0.27014305094965274,0.25911305396442597,,,,,,,,,0.9852843791722294,0.846144192256342,1.600162883845127,0.23126568758344446,8.95917222963952,221.77383177570073,0.14722830440587398,0.20717757009345839,,,,,,,,
13,"Barria, Jaime",0.9273698182747045,0.9147455663406802,0.7814628338928624,1.0606525507225224,6.796115530579485,101.43128740329848,0.24193274704422718,0.05812472631732568,,,,,,,,,0.3794109021907884,1.6096800069001207,1.476397274452303,0.5126936346386062,0.2789718820079372,579.5909999120347,0.14799107912959908,0.18718746149486254,0.8354452456251318,1.3793103099304238,1.246027577482606,0.9687279780729495,6.437957410921371,42.43375226555236,0.29303402909550935,0.05754096563356459,,,,,,,,
14,"Bassitt, Chris",1.0695398646323273,0.5267662039692554,1.542092290925777,0.0542137776758056,14.393419754502688,140.31398990478374,0.11944734426981762,0.09340891361707016,1.209888214246991,1.176046947847772,0.16072086089125026,2.2252143012035126,7.268582890599603,1.0439065380028296,0.5496050634283856,0.4520746503306947,0.4958968944099379,1.4210745341614905,2.436400621118012,0.5194291925465838,6.574111801242225,507.7996751624187,0.050870186335403744,0.11225776397515563,0.7137080745341615,1.408103519668737,2.423429606625259,0.3016180124223602,13.942877846790864,213.72389051588198,0.188390269151139,0.14393271221532178,0.646653895824365,0.14837666810159278,0.8669494188549289,0.36867219113215666,10.12109341368918,68.43692201518297,0.17209621179509238,0.15040486439948353
15,"Beede, Tyler",0.8626738044939506,1.139412809679278,1.0381323218743999,0.9639542922988286,7.806971384674469,12.669099289417773,0.37025638563472274,0.040989053197618475,1.256321138211382,0.5013211382113822,0.6026016260162602,1.1550406504065038,8.845528455284551,8.060975609756042,0.1229674796747966,0.07552845528455343,0.07980716194087739,1.5242564422994052,1.422975954494527,0.18108764974575536,3.1681461690942,451.67808337657857,0.22306515556321616,0.06630957510988633,0.5318892604248624,1.528796223446105,1.427515735641227,0.6331697482297404,7.670131785995281,58.60680566483052,0.0360129819040127,0.029766915814320782,,,,,,,,
16,"Bieber, Shane",1.273331263161652,0.9069717671413784,0.9448869614876682,1.2354160688153621,6.249567405503797,309.1168286639986,0.07912374629689123,0.03180697433700974,1.1025742118216442,0.632639795960457,0.5947246016141673,1.140489406167934,2.994565361858548,318.309632185596,0.05959971218141735,0.0348172718648172,0.33872580560097043,1.2709756869363429,1.3088908812826328,0.30081061125468067,1.345094316403845,957.8114615601237,0.0536246330186525,0.047510679816464396,,,,,,,,,0.5400769619073507,0.03664831281792408,0.0745635071642139,0.5021617675610609,1.8887715347079137,17.89825834542762,0.07243158725844223,0.010006989476953443
17,"Blackburn, Paul",2.209481099177012,0.3894313479332311,1.6395406146835914,0.18050913656018963,12.485111824057284,447.13018691588786,0.05651601804063766,0.06285581438601362,0.5247624200688638,1.5444305623872765,0.48454140022954584,2.553734382685686,0.22743072634858663,24.2949008034102,0.038971634694212165,0.07120773897360255,1.458595616277608,0.24221155861028454,2.271183521227107,0.5703763463392146,6.963584929382662,768.6738192028836,0.061763547210930136,0.12119483676291853,1.679859192101096,0.21552286769956852,2.244494830316391,0.3491127705157264,12.670380662588855,577.4396877478348,0.053654329804080136,0.03598782873288453,1.266607530971528,1.3579447402738536,0.671027222342969,0.7623644316452945,8.095422190828074,94.97400615787046,0.0341651271462724,0.07828434036079113
18,"Boxberger, Brad",0.9088305018605493,1.0370379635694675,1.0833602776190543,0.8625081878109626,5.39780496982705,76.05880590358584,0.04583996487951736,0.048877398854403786,,,,,,,,,0.07909090909090921,1.4755371900826448,1.5218595041322316,0.12541322314049586,6.089256198347101,1128.4421487603306,0.06396694214876031,0.18173553719008328,,,,,,,,,,,,,,,,
19,"Bradish, Kyle",1.4254422932710058,0.1890991781468524,0.789703519998173,0.4466395951259805,7.6923136365193585,177.2943188422364,0.01496929946440595,0.05455915325144023,1.0250206363475307,0.565290647699162,0.41351205044586337,2.003823334492556,3.747359269296126,34.45166370299421,0.19719352235221566,0.1129312799784783,0.8757761134808055,0.9382238865191946,1.91702658466422,0.10302658466421988,2.968269020930464,1055.7904969745064,0.03817795853585948,0.05734510465231679,1.328365024907445,0.9004855498051986,1.879288247950224,0.3495623267624197,8.371527979686377,326.8912407202806,0.5601033125932819,0.10385435444166635,,,,,,,,
20,"Brebbia, John",1.1856104502663651,1.102840253958987,1.3344119292612322,0.95403877496412,10.419370801666659,238.93931943351708,0.03847329225786433,0.039579445585429696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"Brieske, Beau",0.9323147202360684,1.1454462225248743,0.6190417281428517,1.458719214618091,8.131515529830153,187.43684031324483,0.29854556803995,0.12875628948662587,1.1516318887105403,0.28550943973094856,0.24089505465107391,0.6252273943285179,8.061499656042173,74.78934495146359,0.051715202935106896,0.1253573339448133,0.5502929233195348,1.8180228661541493,1.2916183717721268,1.0766974177015574,4.200189237137778,31.410684013404534,0.05534673763059339,0.0965381431105845,0.6492997883080933,1.645482820387559,1.1190783260055366,1.1757042826901158,7.415119687347328,204.2066031590948,0.20279677576941868,0.08439016446832781,,,,,,,,
22,"Brubaker, JT",1.1474481409001958,0.9476947162426614,0.8502426614481409,1.2449001956947163,6.083189823874761,497.3372798434443,0.0010851272015655056,0.03843346379647716,0.851260016893753,0.3750938705057109,0.47254592530023143,0.7538079620992324,6.624098571376109,159.88943405927512,0.024498953321826278,0.0960904917551142,0.3627241699558858,1.4345639656373343,1.3371119108428138,0.4601762247504063,0.5533108892500422,775.6148827490133,0.20618969120037134,0.152238449036453,0.6587626321643272,1.5107543256979545,1.413302270903434,0.7562146869588477,6.485975024285878,371.5111236255616,0.05408393754663576,0.04838308296611338,,,,,,,,
23,"Buehler, Walker",1.243971338018465,0.6576388314730603,1.6446307013917596,0.2569794680997657,11.613690230122643,401.4698222405955,0.1629819484635524,0.2262615405815076,1.3082917590539545,0.7875605136733186,0.19943135624538078,2.295283628972654,4.400286400591284,7.010301182557214,0.2403570768662232,0.3041518847006648,0.2414227642276423,1.3097967479674795,2.296788617886179,0.7455691056910569,6.918699186991873,1118.5650406504067,0.20040650406504068,0.00829268292682972,0.8413148843026892,1.2517620387742339,2.2387539086929333,0.14567698561601006,11.408192620387737,494.5378361475923,0.23273295809881178,0.04320825515947391,0.5810409015287066,0.2032030636908686,0.7837888062278306,0.4059509683899928,7.949445961641075,259.2200458298021,0.08202498665913294,0.1370204350692159
24,"Bumgarner, Madison",1.2931981566820276,0.6512281105990781,1.1332281105990782,1.7751981566820276,7.890783410138241,3.8813364055299644,0.004370967741935683,0.01933870967742024,0.1977642436149313,0.7643457760314343,0.2823457760314342,0.2842357563850688,4.70785854616895,99.269155206287,0.09663654223968487,0.018216110019645626,0.6719022801302931,1.088872964169381,1.570872964169381,1.1539022801302932,2.1944625407166143,724.5276872964168,0.02128338762214943,0.026723127035830352,1.014,1.06975,1.55175,1.496,7.4950000000000045,138.30000000000018,0.011249999999999982,0.04400000000000048,0.6779736308316429,0.2373103448275863,0.24468965517241378,1.1599736308316428,4.133569979716029,89.62741116751249,0.09357200811359023,0.04395740365111589
25,"Bundy, Dylan",1.665091789254965,0.3235787309762486,0.8153186927353309,1.173351827495883,9.87036770963428,51.56811856894956,0.11098460416229172,0.11307421611644664,0.8366986168707011,0.7370676168955328,0.24532765513645055,1.3284385786297832,6.946227641065121,256.32427801643917,0.31041427660930543,0.18821136798192306,0.5684579912270835,0.9630125970082106,1.4547525587672927,0.07671802946800127,2.015377910246329,1042.7611254826977,0.09438486484459929,0.06443908634199413,1.482183481423162,0.9517380872042891,1.4434780489633712,0.99044351966408,10.598547844886838,209.58792286831886,0.04564303477924003,0.17997013209362756,,,,,,,,
26,"Burke, Brock",0.9164675483440765,0.40787341631473656,0.9370400829814032,1.445634215010743,7.850225050011105,120.94684003852672,0.018832425724234936,0.02497258650070311,,,,,,,,,0.25933422459893046,0.9600401069518716,1.4892067736185384,0.7885008912655971,0.9406550802139009,165.51729055258488,0.03863413547237071,0.06735472370766438,0.6084636363636364,0.9006636363636362,1.429830303030303,1.1376303030303032,6.246772727272727,112.18787878787907,0.017989393939394027,0.03906060606060535,,,,,,,,
27,"Burnes, Corbin",1.3192913879598662,0.41820861204013376,1.042790551839465,0.6947094481605351,7.938670568561875,223.05121237458206,0.03664715719063549,0.11484949832775815,0.5354701666619825,0.8175214299766729,0.1929394901773418,1.1600521064613136,6.5021067423625,41.53388044180929,0.25318917399735824,0.23291672521851492,0.6070433720868502,1.1948296437861656,1.8194115835854967,0.017538567712480857,2.105138822530108,758.3232361841056,0.07404331899984073,0.11521399373573349,1.0301916173176642,0.9624689331410514,1.5870508729403825,0.4056096775183331,8.074106348378393,309.4164646681602,0.07905541407136951,0.08113390199748327,0.9596400060503185,0.3661670858939812,0.2584148539053499,0.33505806625098744,6.9158271849772746,176.85449449748694,0.036623362072346066,0.043453630097720186
28,"Cabrera, Edward",1.1207712724434038,1.016943013270882,1.1763419203747074,0.9613723653395785,9.178521244563413,134.3352960856464,0.07531950485112082,0.05893141518902745,0.6935088396014143,0.5417068466730955,0.38230793956927034,0.8529077467052395,3.04504018000641,7.53089038894268,0.20338797814207643,0.16219543555126847,0.46608759897401586,1.5447287275565964,1.7041276346604215,0.30668869187019066,5.575970224155256,743.9179491468715,0.06154274004683824,0.06848695215791167,0.852199843871975,1.500300156128025,1.6596990632318502,0.6928009367681498,8.894133489461353,165.17611241217764,0.009507025761124055,0.015268149882905035,,,,,,,,
29,"Carrasco, Carlos",0.9837503555783125,0.8166797519485692,0.8228702281390453,0.9775598793878364,8.347454059282029,174.6907890993907,0.07982989133526774,0.14885873584798315,0.6139340828924162,0.4478367504409171,0.441646274250441,0.6201245590828923,3.7565035273368608,198.91572971781306,0.13013007054673742,0.2298440255731915,0.09163954266253119,0.8695878185246002,0.8757782947150763,0.0978300188530073,2.5103642887550848,1146.960347868394,0.027734871981998532,0.07548123821687103,0.44497116163782824,1.5335616568949901,1.5397521330854662,0.43878068544735216,7.07330663997331,292.44177510844156,0.010842747509414163,0.07814719481386145,,,,,,,,
30,"Castillo, Luis",1.0987196969696968,0.9878257575757574,1.0391325757575756,1.0474128787878787,10.590550529567523,67.9830772434857,0.12916742424242456,0.18022121212121167,,,,,,,,,0.1839699413489736,1.4819081948517432,1.5332150130335613,0.1326631231671554,1.9154630987292336,485.4171906251604,0.028711510263929707,0.04319566634082772,0.45490253374076906,1.526643684746626,1.5779505029284442,0.4035957155589509,10.360386745607315,259.32775573572553,0.08995285841609402,0.1259163483575243,,,,,,,,
31,"Cease, Dylan",1.5258889535296887,0.302821763633889,0.5836214646802268,1.2450892524833508,9.387963320963237,325.97009560012975,0.24801067536788035,0.16006997466963924,1.4799868048038762,0.24564537910416992,0.03515432194216789,1.7607865058502141,6.273621978248542,135.83944642028746,0.2665573424050307,0.03905783207051172,1.2152397529698686,0.7404181417669735,1.0212178428133112,0.9344400519235309,9.493210604987809,1113.6358469042561,0.3239684131854299,0.0853133113051685,1.514266068759342,0.7034005979073245,0.9842002989536622,1.2334663677130044,9.072929745889397,341.52795216741424,0.18295964125560538,0.06937967115097177,,,,,,,,
32,"Cessa, Luis",1.6011475223087146,0.22732409341180942,1.082671919498766,0.7457996962217581,10.456193278906397,231.40038209606973,0.128263717486235,0.01458819062084693,,,,,,,,,0.8635810276679842,0.574600790513834,1.4299486166007904,0.008233201581027694,4.997539996235645,846.5911796536795,0.019447581404103076,0.015278373800112988,1.2518630605956864,0.8455778842862034,1.7009257103731599,0.3965152345087299,10.836069839096197,337.38549999999987,0.1765063334474496,0.019461828141047022,,,,,,,,
33,"Cimber, Adam",0.2501620317518304,1.5920004718632512,1.5223829855244533,0.18054454541303255,8.613632281534919,302.02839990764187,0.024136033608840535,0.13412012725086386,,,,,,,,,,,,,,,,,1.3946770988574269,1.7022745014548293,1.6326570151160316,1.325059612518629,8.629754808033482,334.1475409836062,0.04424419842452565,0.09768983748491955,,,,,,,,
34,"Cishek, Steve",1.360516800380175,0.5842422357644033,2.3459127694070947,0.40115373326251647,12.773920973918877,105.76002851312433,0.04485652587146749,0.11410805635535226,,,,,,,,,0.5527517401392111,1.175248259860789,2.93691879350348,1.2089187935034804,6.570487238979126,261.41948955916473,0.046872389791183355,0.052728538283062676,0.8148847324665769,1.0532994107559295,2.814969944398621,0.9467858011761145,13.313249387316716,10.43166133597606,0.002160858290658041,0.009000361972692161,,,,,,,,
