,player_name,mlbAM_ID,Stuff,Season,FF_pfx_z_diff,FF_pfx_x_CH_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_CH_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_CH_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_CH_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,SL_pfx_z_diff,SL_pfx_x_CH_pfx_z_diff,SL_pfx_x_diff,SL_pfx_z_CH_pfx_x_diff,SL_release_speed_diff,SL_release_spin_rate_diff,SL_release_pos_x_diff,SL_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_CH_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_CH_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_CH_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_CH_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff
10,"Snell, Blake",605483.0,72.0,2023,0.6504501279999999,-0.533216322,0.684740295,0.4989261549999999,8.776354420000004,634.601163,0.24033186499999992,0.17442397499999984,1.781417846,-1.96336362,2.1148875929999997,-1.932941819,5.753875549999989,603.0519929999998,0.2745639710000001,0.18079687399999944,0.32393111100000005,-1.1634263040000001,1.3149502770000001,-0.47545508400000003,1.630005269999998,549.4033849999998,0.23318032199999994,0.18208410100000005,,,,,,,,,,,,,,,,
11,"Singer, Brady",663903.0,88.0,2020,0.15951428599999995,-1.561914286,0.6040857140000001,2.3255142859999998,5.087714289999994,32.12857099999974,0.07945714300000017,0.0003714289999994236,,,,,,,,,1.009890773,-0.464479302,1.701520698,1.156109227,4.696503739999997,223.10249999999996,0.018063341999999816,0.02426882799999941,0.14030897200000003,-2.006689396,0.15931060400000008,2.306308972,5.5253278999999935,76.45856400000002,0.1396831970000001,0.025617291999999736,,,,,,,,
12,"Woodruff, Brandon",605540.0,116.0,2020,0.654563059,-1.32591541,0.732433647,2.712912116,9.840945199999993,639.3501309999999,0.049857588000000064,0.10231041800000007,1.622764877,-0.445585389,1.612763668,0.43558418,3.206361880000003,788.404088,0.09722907599999986,0.18839985500000012,0.71418096,-0.537817324,1.520531733,1.344168097,1.4346054899999956,707.500988,0.0002301310000001333,0.023965122999999977,0.34016172499999997,-1.928948787,0.1294002700000001,2.398510782,9.534501339999991,546.1788629999999,0.028847708999999888,0.09475067400000015,,,,,,,,
13,"Woodruff, Brandon",605540.0,108.0,2021,0.816663411,-1.099154963,0.694153308,2.609971682,10.06384546000001,450.31066599999986,0.09129828200000012,0.0688298620000003,1.5891933759999999,-0.19264676599999997,1.600661505,0.20411489500000002,2.6880957699999897,737.9180689999998,0.11599464699999995,0.13883570100000053,0.797122995,-0.25504830599999995,1.538259965,0.996185276,0.012307739999997125,646.7189859999999,0.023821794999999923,0.010974323999999314,0.49424613399999995,-1.733610058,0.05969821299999989,2.287554405,9.78915631000001,381.71402799999987,0.06465834999999998,0.08040126900000022,,,,,,,,
14,"Elder, Bryce",693821.0,65.0,2023,0.969994559,-0.607042478,0.603805851,2.180842888,5.733298649999995,54.27443900000026,0.05959929799999997,0.032412439999999876,,,,,,,,,0.421023657,-0.28818353799999996,0.922664791,0.789824672,2.2485057000000097,344.3731539999999,0.11904807699999997,0.03181406199999959,0.415716769,-1.381576254,0.170727925,1.626565098,4.4841432500000025,99.70682099999999,0.006093430000000177,0.0014219879999997076,,,,,,,,
15,"Carrasco, Carlos",471911.0,131.0,2020,1.112796271,-0.879455037,0.152292875,1.839958433,6.022205319999998,1155.1148360000002,0.015438657999999883,0.045913223000000336,0.718415916,0.638806306,1.3659684680000002,0.008746246000000069,4.223686189999995,1613.097713,0.058963963999999924,0.020112613000000223,0.11737098700000001,0.17165585900000002,0.8988180210000001,0.609791175,1.6729684399999911,1463.0730830000002,0.04877652900000018,0.04448190599999968,0.506251275,-1.446390235,0.7192280729999999,1.233413437,4.665438550000005,1039.995587,0.05826874100000001,0.04714367700000022,,,,,,,,
16,"Morton, Charlie",450203.0,92.0,2021,0.7925219250000001,-1.333766447,0.41868638300000005,2.544974755,9.091694019999991,240.13360399999965,0.07436864099999974,0.10594336700000007,1.088956296,1.129720711,2.8821735410000002,0.6634965340000001,5.787478190000002,952.5846819999997,0.05594729799999998,0.0027176579999999007,,,,,,,,,0.23617243999999998,-1.696738008,0.05571482200000011,1.98862527,8.214953529999988,15.706326999999874,0.09930817599999986,0.0929545660000004,0.06506474299999998,-0.04536663000000002,1.7070862,1.817517573,1.0527117999999973,324.1560489999997,0.04500554900000031,0.024673326000000273
17,"Morton, Charlie",450203.0,100.0,2023,0.885171843,-1.127567578,0.33390502499999997,2.346644446,8.817163719999996,176.28479500000003,0.06519609799999992,0.14519190299999973,0.676230422,1.108826581,2.570299184,0.785242181,3.7191301099999947,957.0322289999999,0.05368278999999987,0.03336910400000015,,,,,,,,,0.410575308,-1.5062086110000001,0.044736008000000105,1.8720479110000001,8.200865629999996,18.06751200000008,0.017604632999999925,0.08029772099999999,0.557295129,-0.067949315,1.393523288,2.018767732,3.0786925499999995,349.08908599999995,0.0033188740000000827,0.028643226999999882
18,"Bassitt, Chris",605135.0,105.0,2020,0.4398695020000001,-1.438105181,0.7993175,2.677292183,9.705807119999989,210.4399739999999,0.10792966200000009,0.15968876399999932,1.995582069,0.22194602099999994,2.459368702,0.24184061200000007,13.54502491000001,235.043541,0.34009266799999993,0.2081003130000001,0.938792342,0.2958505149999999,2.5332731959999997,1.298630339,8.45802651000001,288.7740610000001,0.20888807100000006,0.2063659789999992,0.18486020999999997,-2.101455579,0.13596710199999995,2.422282891,9.05883141999999,162.76461000000018,0.03130793600000015,0.08138675499999959,0.12479502499999995,-0.662306762,1.575115919,2.112627656,4.2556555799999956,233.86577799999986,0.1251154350000001,0.12492231699999934
19,"Bassitt, Chris",605135.0,83.0,2023,0.5285188810000001,-0.998170539,0.907087526,2.433776946,8.826616759999993,399.4108490000001,0.05940162900000012,0.048088846999999824,1.746953824,0.5940106430000001,2.499268708,0.15830424099999996,12.952760760000004,513.6632000000002,0.3341067630000001,0.32520861300000004,0.716032409,0.646187217,2.551445282,1.189225656,8.01398402000001,547.3682470000001,0.15411516400000003,0.11361652099999997,0.153539898,-1.893601803,0.011656262000000028,2.058797963,8.27856602,341.3435740000002,0.03604636300000008,0.005807104000000507,0.0977036160000001,-0.35720243799999996,1.548055627,2.002961681,4.17122904,450.0993780000001,0.0566068420000001,0.09509818800000058
20,"Flexen, Chris",623167.0,103.0,2021,0.732863551,-0.9705350260000001,0.847562422,2.550960999,10.047463480000005,781.305274,0.07987251400000006,0.1780593210000001,1.8801399660000002,-0.144023687,1.6740737609999998,-0.06204251800000016,5.499294769999992,1382.18254,0.16608843699999998,0.18241266899999964,,,,,,,,,,,,,,,,,0.18442697600000002,-0.38587976,1.432217688,1.633670472,6.357042300000003,973.6475149999999,0.10291646799999998,0.16952557000000024
