,player_name,mlbAM_ID,Stuff,Season,FF_pfx_z_diff,FF_pfx_x_SL_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_SL_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_SL_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_SL_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_SL_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_SL_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_SL_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_SL_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_SL_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_SL_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff
20,"Lamet, Dinelson",659275.0,129.0,2020,1.2278467499999999,-0.712691712,0.8810280269999999,1.059510435,10.510882530000003,118.6490130000002,0.10352176499999999,0.017393559999999475,,,,,,,,,,,,,,,,,1.162985264,-1.251447725,1.41978404,0.9946489490000001,10.45205356000001,171.7160230000004,0.11551647799999998,0.002399903999999786,,,,,,,,
21,"Bundy, Dylan",605164.0,104.0,2020,1.669792569,-0.324973513,0.766502924,1.228263158,10.069329199999999,114.58362400000033,0.19339318799999994,0.15044341200000044,0.988005603,0.7598935569999999,0.318364146,-1.4295350139999998,6.454229689999991,189.01288599999998,0.2916358539999999,0.22707002799999998,0.78310852,-0.998089636,1.4396190469999999,0.34157910900000005,2.2918532600000106,918.0551810000002,0.14743959500000026,0.06205240800000045,1.40772549,-0.9836862749999999,1.4252156859999998,0.9661960790000002,10.745098040000002,189.996079,0.28874509800000014,0.209843137,,,,,,,,
22,"Cease, Dylan",656302.0,127.0,2021,1.662560922,-0.272218543,0.946898455,0.98788101,10.774362049999993,337.15725900000007,0.2680380499999999,0.1947335429999999,1.4277196570000001,0.538115533,0.136564379,-2.102399569,6.011281640000007,125.97639799999979,0.287005709,0.1167088009999997,1.387644471,-0.514136351,1.188816263,0.712964559,7.798419980000006,1238.4704869999998,0.34249055100000003,0.0053346030000005484,,,,,,,,,,,,,,,,
23,"Cease, Dylan",656302.0,120.0,2023,1.4049082560000001,-0.425255096,0.473532873,1.3566304790000001,9.313966449999995,276.49543900000026,0.270987938,0.22761413199999936,1.4751089469999998,0.135840548,0.08756277099999998,-1.5233867239999999,6.0209451700000045,154.62200600000006,0.25465223700000017,0.08861255400000001,1.154951659,-0.7403008659999999,0.7885786429999999,1.106673882,11.6522583,1117.6179650000001,0.441642136,0.020390331999999844,,,,,,,,,,,,,,,,
24,"Montas, Frankie",593423.0,113.0,2021,1.092149185,-0.9422826339999999,1.054846737,0.9795850819999999,8.364041369999995,80.64468399999987,0.07719055900000016,0.028497960000000155,,,,,,,,,0.040318788999999966,-1.31906325,1.431627353,-0.152882892,0.5695481599999965,883.0000990000001,0.050881944999999984,0.00038840300000053674,0.823472051,-1.599359206,1.711923309,0.7109079479999999,8.122745300000005,170.8936990000002,0.07306106800000012,0.019826785000000235,0.21868453800000004,-0.03469929999999999,0.14726340300000001,0.10612043500000001,2.646099449999994,37.491685999999845,0.032599845000000016,0.02588966600000031
25,"Peralta, Freddy",642547.0,115.0,2023,1.044885393,-0.817289418,1.194096549,0.668078262,12.050829730000004,72.52402500000017,0.06586121,0.14839078900000047,0.695930647,0.11042528499999998,0.266381846,-1.072737778,5.43126848,164.55354899999975,0.3739032499999997,0.42161071900000024,0.14771103800000002,-1.429493781,1.8063009119999998,-0.22909609299999995,6.219380209999997,634.3512959999998,0.002646970999999887,0.0911722880000001,,,,,,,,,,,,,,,,
26,"Kirby, George",669923.0,125.0,2023,1.471545248,-0.48826590300000006,1.6079612440000002,0.35184990699999985,9.871923749999993,126.42428699999982,0.15511642299999995,0.16485430999999995,0.8624825800000001,0.9715546869999999,0.1481406540000001,-1.9821779210000001,4.421821500000007,7.88665200000014,0.13154745199999995,0.06429061199999975,0.33211397200000004,-0.7629532920000001,1.882648633,-0.787581369,1.0291078000000056,1371.3435409999997,0.204136651,0.02238519999999955,1.069111623,-1.112366209,2.23206155,-0.050583718000000055,9.56472094,106.05702799999972,0.18774935199999998,0.17736550299999987,,,,,,,,
27,"Cole, Gerrit",543037.0,132.0,2020,1.20278481,-1.305094937,1.436885478,1.070994269,8.00448596999999,76.47010799999998,0.026370168000000138,0.06061067400000031,1.230652439,0.503542683,0.371752142,-1.36244298,5.34717040000001,221.61741900000015,0.03940013100000006,0.08866232699999976,0.5939365670000001,-1.579197761,1.710988302,0.46214602600000004,0.39419625000000735,831.353822,0.04596208199999996,0.21161506700000032,1.0445833329999998,-1.645416667,1.777207208,0.9127927919999999,7.25754504999999,76.91103599999997,0.18531531599999984,0.2382319820000003,,,,,,,,
28,"Cole, Gerrit",543037.0,145.0,2021,1.456866155,-1.0400244810000001,1.444819625,1.052071011,9.285648210000005,147.7739660000002,0.02365090599999986,0.015972398999999804,1.039793594,0.830851567,0.42605642299999996,-1.444588738,4.9585115900000005,199.67670399999997,0.017330885000000018,0.07504779200000034,0.791734003,-1.359121104,1.763916248,0.38693885899999997,1.4503357499999936,880.9168440000001,0.06070094599999987,0.18443030699999952,1.173053718,-1.444146282,1.8489414259999999,0.7682585740000001,9.27538088,225.39684400000033,0.10004916500000016,0.11346403599999988,,,,,,,,
29,"Cole, Gerrit",543037.0,136.0,2023,1.306965524,-0.8430862299999999,1.091343917,1.058707837,7.522554069999998,130.3014549999998,0.13815948299999992,0.08625493699999964,1.28913853,0.694018036,0.44576034899999994,-1.537396217,6.22330663999999,240.60015999999996,0.14642929999999987,0.1287537899999993,0.69787582,-1.331179974,1.579437661,0.449618133,0.04166295000000275,961.480605,0.07743463199999967,0.11623147099999986,,,,,,,,,0.757395506,0.08830855000000001,0.15994913700000002,0.509137819,3.5834368900000015,31.056756999999834,0.13249296600000005,0.04826806300000008
30,"deGrom, Jacob",594798.0,143.0,2020,0.9817476970000001,-0.98778079,0.881378805,1.088149682,6.063706389999993,87.91652999999997,0.01804057999999986,0.05572177200000006,0.773985112,0.192014888,0.29841687299999997,-0.667583127,8.437799830000003,66.59263800000008,0.018553349999999913,0.0735938789999997,0.09458927899999997,-1.537974695,1.43157271,0.011812706000000006,1.107070670000013,927.428195,0.12185290000000015,0.043593621000000304,,,,,,,,,,,,,,,,
31,"Musgrove, Joe",605397.0,139.0,2021,1.19381614,-0.284508818,1.5847171519999999,-0.10639219399999988,9.26457533,183.04075599999987,0.06615183799999991,0.02780261599999978,1.009788752,1.048477724,0.25173060999999985,-2.309997086,2.0020464600000025,24.63594000000012,0.16290044399999992,0.13814392700000067,0.505080089,-0.634004418,1.9342127519999999,-0.7951282449999999,2.993282239999999,714.2471,0.166734328,0.062376070000000006,0.676117647,-0.744215686,2.04442402,-0.6240906869999999,9.108568629999994,312.0480389999998,0.061290196000000075,0.039944118000000195,0.822335716,0.27583104300000005,1.024377291,-0.4778726179999999,6.498126259999992,150.49966799999993,0.029642844000000057,0.026821376000000008
32,"Oviedo, Johan",670912.0,103.0,2023,0.576709422,-1.0913230839999999,1.239934956,0.42809754999999994,7.6172972199999975,200.51945999999998,0.03302231499999975,0.05414202499999998,0.353423671,0.31267993299999997,0.16406806099999993,-0.5020355430000001,7.26008392,81.59571099999994,0.20839756799999964,0.24485998999999925,0.36588417400000006,-1.554197127,1.702808999,0.21727230200000003,0.05043768999999543,652.3273639999998,0.14907049799999994,0.15452544899999943,0.481288222,-1.548644664,1.697256536,0.33267634999999995,7.4681523699999985,169.55669799999987,0.05338653399999993,0.06673880600000004,,,,,,,,
33,"Cueto, Johnny",456501.0,100.0,2020,0.6127075440000002,-1.508218382,0.9696343119999999,1.151291614,6.564875690000008,8.93556499999977,0.15761553599999978,0.08122020900000049,0.6152083079999999,-0.34032246299999996,0.19826160699999998,-0.07662423800000001,4.135483089999994,106.26880000000028,0.006029821999999907,0.0015137179999999972,0.23276864699999994,-1.556762153,1.018178083,0.305815423,2.3781979099999973,897.7894779999999,0.055757671999999925,0.021863004000000075,0.17731538700000005,-1.995289655,1.4567055850000001,0.715899457,6.021878490000006,108.46287699999993,0.1674708119999999,0.12492080100000003,,,,,,,,
34,"Lyles, Jordan",543475.0,102.0,2021,1.486655993,-0.601409076,1.4271089319999999,0.660956137,9.71498917999999,386.0009869999999,0.12814961000000002,0.09869208299999954,1.2339006099999998,0.5564153749999999,0.269284481,-2.059600466,3.046116770000012,44.82727699999987,0.17885538899999998,0.1303930169999994,0.752417028,-1.156055195,1.981755051,-0.07328282799999997,3.0649891799999978,1068.2885119999999,0.03021765300000001,0.05017736900000003,1.0068990660000001,-1.1307325129999999,1.9564323689999998,0.18119921000000005,8.324857600000001,464.1438800000001,0.14308156699999997,0.01367775500000068,0.095837376,0.45113858,0.374561276,-0.72986248,2.9726698999999996,122.93593499999997,0.297086006,0.08966810999999986
35,"Lyles, Jordan",543475.0,99.0,2023,1.253209588,-0.6132164889999999,1.687979079,0.17844699800000008,11.045042339999995,264.2192399999999,0.18423720100000018,0.051918978999999865,1.3826363990000001,0.46098522299999994,0.6137773670000001,-2.457398989,0.7210480199999978,77.58412499999986,0.23855453999999998,0.15323449299999936,0.43545225299999996,-1.2160461180000002,2.290808708,-0.6393103370000001,5.2896351400000015,837.52694,0.07277955599999997,0.06100382000000071,0.861498736,-1.169474237,2.244236827,-0.21326385400000003,10.311924950000005,378.89202699999987,0.057473459000000116,0.018612871999999392,0.452340974,0.21234097400000002,0.862421616,-0.622421616,6.606073280000004,103.2717459999999,0.21311393700000014,0.12013518499999964
36,"Sears, JP",676664.0,93.0,2023,0.7119522389999999,0.418891864,1.506391864,1.7994522389999998,11.623771860000005,336.5627879999997,0.35055061600000004,0.4367440149999995,,,,,,,,,0.23802275299999998,0.882783699,1.9702836989999999,0.849477247,2.654781110000002,755.893364,0.03776929700000009,0.016483295000000453,,,,,,,,,,,,,,,,
37,"Steele, Justin",657006.0,123.0,2023,0.927090592,-0.080850935,1.061109417,2.069050944,8.532729489999994,256.2560470000003,0.09868595800000013,0.05702992700000031,0.824400391,-0.8538448359999999,0.28811551600000007,0.31755996100000006,2.5191997100000094,22.96803799999998,0.20491189399999987,0.07395986299999979,0.653972624,0.942901196,2.084861548,1.795932976,4.233181250000001,913.3097400000001,0.033126180000000005,0.03655600999999997,0.962752386,0.71858572,1.860546072,2.104712738,8.901633629999992,262.0986290000001,0.08782856100000003,0.03409875200000023,,,,,,,,
38,"Verlander, Justin",434378.0,127.0,2023,1.2469363599999999,-0.983494079,1.03177936,1.1986510789999998,7.426981819999995,83.262111,0.1809410640000002,0.06000411700000008,1.420732549,0.26565206599999996,0.21736678499999995,-1.4690178299999999,8.62817161000001,204.43741200000022,0.03982000699999988,0.009226858999999976,0.428707534,-1.6007139540000002,1.6489992350000002,0.380422253,1.6843000300000028,687.3261539999999,0.15479012799999992,0.07666900799999965,,,,,,,,,,,,,,,,
39,"Maeda, Kenta",628317.0,106.0,2020,0.736617915,-1.193164693,0.9206777820000001,1.009104826,8.726926360000007,233.67286000000013,0.0625315839999998,0.00819883900000029,1.256687711,0.02037111200000008,0.292858023,-0.9842008,4.4472744099999915,86.58577100000002,0.2121327380000002,0.2711425939999996,0.36189532399999996,-1.587777677,1.315290766,-0.08940841300000002,1.5404418500000077,1016.087614,0.01891474500000001,0.08960280099999984,0.20518623800000002,-1.86138519,1.588898279,0.47767314899999996,7.8679356700000085,298.02767399999993,0.010598353999999865,0.009344801000000125,0.10297459800000008,-0.42739577199999995,0.154908861,0.375461509,4.314708160000009,55.55148400000007,0.01376672499999998,0.006101414999999832
40,"Gausman, Kevin",592332.0,98.0,2021,1.241977157,-0.993979887,1.024463758,1.211493286,12.638803750000008,85.60799399999996,0.1585699869999999,0.06977098700000006,,,,,,,,,0.16404141500000002,-1.148724197,1.179208068,0.13355754400000003,1.6753172100000029,654.5433400000002,0.022035293000000067,0.038666117,,,,,,,,,,,,,,,,
41,"Gausman, Kevin",592332.0,89.0,2023,1.0114290810000002,-1.284026047,1.019736017,1.2757191110000001,11.047576489999997,42.21353100000033,0.133735127,0.13109762599999986,,,,,,,,,0.009852403999999981,-1.759444934,1.495154904,0.254437626,2.695348249999995,449.08183399999984,0.002210772000000194,0.0007177659999992869,,,,,,,,,,,,,,,,
42,"Senga, Kodai",673540.0,99.0,2023,1.447382527,-0.5980228780000001,1.2472022090000001,0.798203196,12.924429059999994,245.38074199999983,0.04520023800000006,0.053198471999999164,0.8703422569999999,0.354315277,0.294864054,-1.519521588,9.998288709999997,37.14345800000001,0.14839988400000004,0.09774784499999978,,,,,,,,,,,,,,,,,0.878528446,0.119726137,0.529453194,0.229349115,8.102812319999998,29.808048999999755,0.029978814999999992,0.07598599899999936
43,"Bradish, Kyle",680694.0,171.0,2023,1.05620244,0.24522270999999998,0.8046316589999999,0.006348071000000122,6.411128970000007,266.3621870000002,0.18794870100000005,0.1115437220000004,1.061437722,0.466483503,0.5833708659999999,-2.111292091,3.2580205999999947,35.00453900000002,0.253553409,0.20094577800000035,0.649657558,-1.012559636,2.062414005,-0.40019681099999993,2.7603462800000074,1266.9451560000002,0.040993827999999954,0.08309158500000002,0.9596434180000001,-0.917433788,1.967288157,-0.09021095099999987,6.9094695900000005,433.11117300000024,0.21151984600000007,0.02281339299999985,,,,,,,,
