,player_name,mlbAM_ID,Stuff,Season,FF_pfx_z_diff,FF_pfx_x_SI_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_SI_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_SI_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_SI_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,SL_pfx_z_diff,SL_pfx_x_SI_pfx_z_diff,SL_pfx_x_diff,SL_pfx_z_SI_pfx_x_diff,SL_release_speed_diff,SL_release_spin_rate_diff,SL_release_pos_x_diff,SL_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_SI_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_SI_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_SI_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_SI_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff
25,"Bundy, Dylan",605164.0,89.0,2020,0.2620670789999999,-1.732699003,0.658712762,2.653478844,0.6757688400000035,75.41245499999968,0.0953519100000002,0.05939972499999957,2.395731093,-0.6478319330000001,1.743579832,-0.004319328000000011,17.199327729999993,0.9831930000000284,0.0028907559999997723,0.017226890999999966,1.40772549,-0.9661960790000002,1.4252156859999998,0.9836862749999999,10.745098040000002,189.996079,0.28874509800000014,0.209843137,0.62461697,-2.4058151260000002,0.014403361000000059,1.766794795,8.453244779999991,728.0591020000002,0.1413055029999999,0.14779072899999957,,,,,,,,
26,"Valdez, Framber",664285.0,96.0,2020,0.392635197,-0.31307908900000003,0.883548654,-0.17783436800000008,0.025971020000000067,53.59311899999966,0.007484885999999968,0.035290268999999874,1.625850762,-1.5825744080000002,2.153043973,-2.196320327,12.593687099999997,729.601259,0.050968809999999976,0.10336662899999993,,,,,,,,,0.262700938,0.5991618079999999,0.02869224299999984,-0.8331705030000001,4.390695649999998,532.3144440000001,0.12544006899999993,0.07484978699999978,,,,,,,,
27,"Valdez, Framber",664285.0,97.0,2023,,,,,,,,,2.02918485,-1.563056716,2.054970073,-2.521098207,15.122132280000002,658.6589629999999,0.22534179399999998,0.10731334500000056,,,,,,,,,0.43436012,0.46721996600000004,0.02469339100000001,-0.9262734770000001,5.143712789999995,511.8101740000002,0.11443794799999996,0.07049305299999986,0.944295185,-1.046788692,1.538702049,-1.4362085420000001,9.626440059999993,404.0657430000001,0.226217169,0.1416575550000001
28,"Montas, Frankie",593423.0,109.0,2021,0.26867713400000004,-1.7657546849999999,0.657076572,2.691508391,0.24129606999998998,90.24901500000033,0.004129491000000041,0.00867117499999992,,,,,,,,,0.823472051,-0.7109079479999999,1.711923309,1.599359206,8.122745300000005,170.8936990000002,0.07306106800000012,0.019826785000000235,0.8637908399999998,-2.1425353009999997,0.280295956,1.559040417,8.692293460000002,712.1063999999999,0.022179123000000134,0.0194383819999997,0.6047875129999999,-0.858171351,1.564659906,1.8180437440000001,5.476645850000011,133.40201300000035,0.10566091300000013,0.045716451000000546
29,"Kirby, George",669923.0,106.0,2023,0.4024336249999999,-1.557377526,0.624100306,2.583911457,0.3072028099999926,20.367259000000104,0.03263292900000003,0.01251119299999992,1.931594203,-0.09755693600000004,2.083920896,0.24988362899999994,13.986542440000008,113.94367999999986,0.05620190000000003,0.11307489100000012,1.069111623,0.050583718000000055,2.23206155,1.112366209,9.56472094,106.05702799999972,0.18774935199999998,0.17736550299999987,0.736997651,-1.8320649150000001,0.349412917,1.444480181,10.593828740000006,1265.286513,0.016387299000000022,0.15498030300000032,,,,,,,,
30,"Cole, Gerrit",543037.0,122.0,2021,0.2838124369999999,-2.213078199,0.40412180099999995,2.901012437,0.010267330000004904,77.62287800000013,0.12370007100000002,0.09749163700000008,2.212847312,-0.34220215100000007,2.274997849,0.4043526879999999,14.23389247,425.0735480000003,0.08271828000000014,0.18851182800000021,1.173053718,-0.7682585740000001,1.8489414259999999,1.444146282,9.27538088,225.39684400000033,0.10004916500000016,0.11346403599999988,0.38131971500000006,-2.532174822,0.08502517799999998,2.235880285,7.825045130000007,655.5199999999998,0.039348219000000295,0.07096627099999964,,,,,,,,
31,"Musgrove, Joe",605397.0,87.0,2021,0.517698493,-0.960626465,0.459706868,1.938031826,0.15600670000000605,129.00728299999992,0.004861641999999833,0.06774673399999998,1.6859063989999998,0.37236007700000007,1.79269341,-0.26557306599999997,11.110615089999996,336.6839789999999,0.22419064,0.09819980900000047,0.676117647,0.6240906869999999,2.04442402,0.744215686,9.108568629999994,312.0480389999998,0.061290196000000075,0.039944118000000195,0.17103755799999998,-1.3101220649999998,0.11021126800000003,1.249295775,6.115286389999994,402.19906100000026,0.10544413199999991,0.1023201880000002,0.146218069,-0.40028660399999993,1.020046729,1.566551402,2.6104423700000012,161.54837099999986,0.03164735200000002,0.013122742000000187
32,"Oviedo, Johan",670912.0,100.0,2023,0.09542119999999998,-1.572611306,0.45732158,2.1253540859999998,0.149144849999999,30.96276200000011,0.020364219000000183,0.012596781000000057,0.8347118929999999,-0.16860828900000002,1.8613245969999999,1.195220993,14.728236289999998,87.96098699999993,0.15501103399999971,0.3115987959999993,0.481288222,-0.33267634999999995,1.697256536,1.548644664,7.4681523699999985,169.55669799999987,0.05338653399999993,0.06673880600000004,0.11540404799999993,-2.035485349,0.0055524629999998965,1.914528838,7.518590059999994,482.7706659999999,0.09568396400000001,0.22126425499999947,,,,,,,,
33,"Cueto, Johnny",456501.0,84.0,2020,0.4353921570000001,-1.685533769,0.4870712730000001,2.607997199,0.5429972000000021,99.52731200000017,0.009855276000000135,0.04370059199999954,0.792523695,-0.5176378500000001,1.654967192,1.380081347,10.15736158,214.73167700000022,0.17350063399999982,0.12643451900000002,0.17731538700000005,-0.715899457,1.4567055850000001,1.995289655,6.021878490000006,108.46287699999993,0.1674708119999999,0.12492080100000003,0.410084034,-1.73407754,0.438527502,1.762521008,8.400076400000003,789.326601,0.11171313999999999,0.1467838050000001,,,,,,,,
34,"Lester, Jon",452657.0,81.0,2020,0.6837291670000001,0.0035048080000000814,0.538870192,0.14135416700000003,1.0069871799999959,160.0486759999999,0.023852564000000243,0.037554486999999526,0.990136748,-1.480512688,2.022887688,-1.5325117480000001,14.984530079999999,505.7546699999998,0.019770676999999903,0.20005545099999988,,,,,,,,,0.050658087999999935,0.5236801470000001,0.018694852999999956,-0.593033088,5.1394117600000015,151.81178299999988,0.006352940999999834,0.049566175999999906,0.313658886,-0.6386001509999999,1.180975151,-0.22871611400000003,1.0083433700000057,282.62868500000013,0.013578313000000009,0.057453312999999895
