"","pitch_type","handedness","zone","pitch_speed","F_Runs"
"3816","FF","R_L",8,91,-5.65647029558651
"3817","FF","R_L",8,92,-4.80390651009191
"3818","FF","R_L",8,93,-3.38115170945968
"3819","FF","R_L",8,94,-2.65912520085516
"3820","FF","R_L",8,95,-2.00010873218965
"3821","FF","R_L",8,96,-2.02102302534856
"3822","FF","R_L",8,97,-2.59244480578269
"3823","FF","R_L",8,98,-1.64581112561017
"3824","FF","R_L",8,99,-2.47578271941871
"3825","FF","R_L",8,100,-3.65468323420443
"3826","FF","R_L",8,101,-3.25575007192252
"3827","FF","R_L",8,102,-2.80874971684598
"3828","FF","R_L",8,103,-0.156265453774973
"3829","FF","R_L",9,85,10.7536414442548
"3830","FF","R_L",9,86,-18.8965930374353
"3831","FF","R_L",9,87,-0.55164741499211
"3832","FF","R_L",9,88,-1.24197487724786
"3833","FF","R_L",9,89,-2.25769711196747
"3834","FF","R_L",9,90,-1.70889039964303
"3835","FF","R_L",9,91,-4.32083226559412
"3836","FF","R_L",9,92,-2.25916070342346
"3837","FF","R_L",9,93,-3.70388945889626
"3838","FF","R_L",9,94,-2.42942551959879
"3839","FF","R_L",9,95,-2.86279880109238
"3840","FF","R_L",9,96,0.774153744181119
"3841","FF","R_L",9,97,-0.251613251443161
"3842","FF","R_L",9,98,-3.795950770214
"3843","FF","R_L",9,99,-4.72269051478349
"3844","FF","R_L",9,100,-0.124657669332587
"3845","FF","R_L",9,101,2.8784882100252
"3846","FF","R_L",9,102,-2.02301991961652
"3847","FF","R_L",9,103,-1.74129910542024
"3848","FF","R_L",11,83,-16.7250290354535
"3849","FF","R_L",11,84,-8.97580603993226
"3850","FF","R_L",11,85,-3.5815884948529
"3851","FF","R_L",11,86,-4.56251024284129
"3852","FF","R_L",11,87,-5.41024974765706
"3853","FF","R_L",11,88,-7.5713464104894
"3854","FF","R_L",11,89,-4.58519098411396
"3855","FF","R_L",11,90,-4.00152597095336
"3856","FF","R_L",11,91,-3.05166448992604
"3857","FF","R_L",11,92,-2.66311389972208
"3858","FF","R_L",11,93,-1.85615345263332
"3859","FF","R_L",11,94,-1.13140066371203
"3860","FF","R_L",11,95,-0.358839595520367
"3861","FF","R_L",11,96,0.0610051505462705
"3862","FF","R_L",11,97,-0.525967582707579
"3863","FF","R_L",11,98,-0.0822236235769817
"3864","FF","R_L",11,99,0.161334037037275
"3865","FF","R_L",11,100,1.04190416322571
"3866","FF","R_L",11,101,-1.21019351716538
"3867","FF","R_L",11,102,-1.29710423903975
"3868","FF","R_L",11,103,-2.69853770600445
"3869","FF","R_L",11,104,15.7522981212121
"3870","FF","R_L",12,75,-26.4785362395845
"3871","FF","R_L",12,83,-20.5150117674483
"3872","FF","R_L",12,84,-4.25475028583925
"3873","FF","R_L",12,85,-5.89135829223126
"3874","FF","R_L",12,86,-6.39676099493169
"3875","FF","R_L",12,87,-15.1020064814478
"3876","FF","R_L",12,88,-7.03697359192959
"3877","FF","R_L",12,89,-7.73283416262652
"3878","FF","R_L",12,90,-6.48266315775725
"3879","FF","R_L",12,91,-3.38062783037778
"3880","FF","R_L",12,92,-4.56880165018895
"3881","FF","R_L",12,93,-4.15606798505736
"3882","FF","R_L",12,94,-3.42894076197789
"3883","FF","R_L",12,95,-3.33324580590551
"3884","FF","R_L",12,96,-2.25028444948537
"3885","FF","R_L",12,97,-1.64778518359729
"3886","FF","R_L",12,98,-1.91434952620261
"3887","FF","R_L",12,99,-1.80601868149631
"3888","FF","R_L",12,100,-3.39667046400813
"3889","FF","R_L",12,101,-3.45454639751862
"3890","FF","R_L",12,102,-4.65172730122735
"3891","FF","R_L",12,103,-1.5078399435476
"3892","FF","R_L",12,104,15.2374804220551
"3893","FF","R_L",13,83,-4.34577522824969
"3894","FF","R_L",13,84,-9.44645017952155
"3895","FF","R_L",13,85,-7.14372164370813
"3896","FF","R_L",13,86,-2.38295054630079
"3897","FF","R_L",13,87,-4.20458095378055
"3898","FF","R_L",13,88,-6.82840288823185
"3899","FF","R_L",13,89,-8.02797437344386
"3900","FF","R_L",13,90,-6.06537154579556
"3901","FF","R_L",13,91,-7.22129921231173
"3902","FF","R_L",13,92,-7.73924572947613
"3903","FF","R_L",13,93,-8.0985569158047
"3904","FF","R_L",13,94,-7.33327328646548
"3905","FF","R_L",13,95,-6.3927009473323
"3906","FF","R_L",13,96,-6.42013026025332
"3907","FF","R_L",13,97,-7.97088487246966
"3908","FF","R_L",13,98,-7.30527056640669
"3909","FF","R_L",13,99,-9.66958579251395
"3910","FF","R_L",13,100,-11.6638470360557
"3911","FF","R_L",13,101,-18.4015248240942
"3912","FF","R_L",13,102,-6.55370991876571
"3913","FF","R_L",13,103,2.42383199248091
"3914","FF","R_L",14,84,-12.3767246400299
"3915","FF","R_L",14,85,-4.44355043741658
"3916","FF","R_L",14,86,-3.95985406194502
"3917","FF","R_L",14,87,-3.86651752023878
"3918","FF","R_L",14,88,-8.42041618468565
"3919","FF","R_L",14,89,-5.88349639818696
"3920","FF","R_L",14,90,-10.590856122658
"3921","FF","R_L",14,91,-10.324492975147
"3922","FF","R_L",14,92,-9.79800321829538
"3923","FF","R_L",14,93,-7.54974114921707
"3924","FF","R_L",14,94,-8.42258378691684
"3925","FF","R_L",14,95,-7.86202759278401
"3926","FF","R_L",14,96,-7.29376611253894
"3927","FF","R_L",14,97,-7.47806475528267
"3928","FF","R_L",14,98,-7.67506013056033
"3929","FF","R_L",14,99,-8.73745893638091
"3930","FF","R_L",14,100,-10.4130288409267
"3931","FF","R_L",14,101,-11.453027956474
"3932","FF","R_L",14,102,-13.9207259630232
"3933","FF","R_L",14,103,-0.437997501390942
"3934","FF","R_L",14,104,-11.0091972723169
"3935","FF","R_R",1,85,6.00210345328782
"3936","FF","R_R",1,86,22.6047584148367
"3937","FF","R_R",1,87,2.57748072940833
"3938","FF","R_R",1,88,-5.14862229485953
"3939","FF","R_R",1,89,-2.09018283088282
"3940","FF","R_R",1,90,-6.74003648417539
"3941","FF","R_R",1,91,-1.26227152294119
"3942","FF","R_R",1,92,-1.40237829403521
"3943","FF","R_R",1,93,2.24701636731569
"3944","FF","R_R",1,94,2.60432379826459
"3945","FF","R_R",1,95,3.41152567380226
"3946","FF","R_R",1,96,4.9680782468969
"3947","FF","R_R",1,97,4.47498368058114
"3948","FF","R_R",1,98,6.16251982670034
"3949","FF","R_R",1,99,5.33344342545124
"3950","FF","R_R",1,100,3.41102929707312
"3951","FF","R_R",1,101,8.82026395640994
"3952","FF","R_R",1,102,2.59066670376245
"3953","FF","R_R",1,103,9.58457927735063
"3954","FF","R_R",1,104,-0.826581710089155
"3955","FF","R_R",2,84,-45.5553111762592
"3956","FF","R_R",2,85,-10.1831251947464
"3957","FF","R_R",2,86,-8.99314419185037
"3958","FF","R_R",2,87,-10.9875820727808
"3959","FF","R_R",2,88,-10.6679203735823
"3960","FF","R_R",2,89,-3.51530249048943
"3961","FF","R_R",2,90,-0.201276406777992
"3962","FF","R_R",2,91,-1.33415233497124
"3963","FF","R_R",2,92,-1.04284887879078
"3964","FF","R_R",2,93,2.0142947484202
"3965","FF","R_R",2,94,2.4347205151731
"3966","FF","R_R",2,95,3.78261354016538
"3967","FF","R_R",2,96,3.5026378093319
"3968","FF","R_R",2,97,5.91331554627405
"3969","FF","R_R",2,98,5.82287923656775
"3970","FF","R_R",2,99,10.211261145405
"3971","FF","R_R",2,100,5.852007526376
"3972","FF","R_R",2,101,-1.44188272547442
"3973","FF","R_R",2,102,7.71884544611355
"3974","FF","R_R",2,103,-2.80927524727724
"3975","FF","R_R",2,104,-3.87877963052628
"3976","FF","R_R",3,84,-18.4510618836308
"3977","FF","R_R",3,85,-17.9213725424274
"3978","FF","R_R",3,86,-7.04579424197645
"3979","FF","R_R",3,87,-2.30897421715064
"3980","FF","R_R",3,88,-18.3319836744154
"3981","FF","R_R",3,89,-4.27814444678881
"3982","FF","R_R",3,90,-1.45219285175334
"3983","FF","R_R",3,91,-1.85925203104773
"3984","FF","R_R",3,92,1.05559562806331
"3985","FF","R_R",3,93,1.70965457132096
"3986","FF","R_R",3,94,1.53987255612975
"3987","FF","R_R",3,95,1.01694548186948
"3988","FF","R_R",3,96,3.14456066004784
"3989","FF","R_R",3,97,3.22482532914816
"3990","FF","R_R",3,98,2.47689344193241
"3991","FF","R_R",3,99,3.4384582736588
"3992","FF","R_R",3,100,5.28272418116868
"3993","FF","R_R",3,101,2.9349028295437
"3994","FF","R_R",3,102,-2.31188290257211
"3995","FF","R_R",3,103,19.8831203553395
"3996","FF","R_R",4,85,-2.04764452302321
"3997","FF","R_R",4,86,-16.9420137890718
"3998","FF","R_R",4,87,-1.50326324070998
"3999","FF","R_R",4,88,-7.22642041060106
"4000","FF","R_R",4,89,-5.54428358431829
"4001","FF","R_R",4,90,-4.09224621442076
"4002","FF","R_R",4,91,-3.67699543524641
"4003","FF","R_R",4,92,-2.09713670656535
"4004","FF","R_R",4,93,-0.47043686071693
"4005","FF","R_R",4,94,0.532430621733918
"4006","FF","R_R",4,95,2.53866212511254
"4007","FF","R_R",4,96,1.33942464076429
"4008","FF","R_R",4,97,3.17730310425144
"4009","FF","R_R",4,98,2.21971679147589
"4010","FF","R_R",4,99,6.4984525127328
"4011","FF","R_R",4,100,3.93219297313695
"4012","FF","R_R",4,101,-1.79364206162745
"4013","FF","R_R",4,102,-5.45803389471111
"4014","FF","R_R",4,103,-1.47141518340845
"4015","FF","R_R",4,105,32.763526113944
"4016","FF","R_R",5,84,-8.96240336473789
"4017","FF","R_R",5,86,0.0253723494582186
"4018","FF","R_R",5,87,-3.81795760151897
"4019","FF","R_R",5,88,-7.69711442936169
"4020","FF","R_R",5,89,-2.952199505892
"4021","FF","R_R",5,90,-4.70748618908288
"4022","FF","R_R",5,91,-2.70764546190237
"4023","FF","R_R",5,92,-3.04704841980392
"4024","FF","R_R",5,93,-0.977207823456193
"4025","FF","R_R",5,94,1.96996922612186
"4026","FF","R_R",5,95,1.36333979100896
"4027","FF","R_R",5,96,1.75096941672853
"4028","FF","R_R",5,97,2.69821800309412
"4029","FF","R_R",5,98,4.85944571438948
"4030","FF","R_R",5,99,2.6715964233036
"4031","FF","R_R",5,100,3.20500767742198
"4032","FF","R_R",5,101,5.24679926062016
"4033","FF","R_R",5,102,4.47932518556351
"4034","FF","R_R",5,103,-1.64949488166793
"4035","FF","R_R",5,104,-5.75138354825774
"4036","FF","R_R",6,84,1.84094429393612
"4037","FF","R_R",6,85,-9.55178070600164
"4038","FF","R_R",6,86,19.6793287492052
"4039","FF","R_R",6,87,-3.95349155633097
"4040","FF","R_R",6,88,-2.6451785594628
"4041","FF","R_R",6,89,-3.25028227833138
"4042","FF","R_R",6,90,-1.65992129622339
"4043","FF","R_R",6,91,-4.45500108042516
"4044","FF","R_R",6,92,0.247838762690305
"4045","FF","R_R",6,93,1.5230687728381
"4046","FF","R_R",6,94,1.72800888623505
"4047","FF","R_R",6,95,1.70595921023049
"4048","FF","R_R",6,96,3.18774589348302
"4049","FF","R_R",6,97,2.14904658657632
"4050","FF","R_R",6,98,3.82671352177194
"4051","FF","R_R",6,99,6.27568494133396
"4052","FF","R_R",6,100,3.77285990155318
"4053","FF","R_R",6,101,-0.146652222954885
"4054","FF","R_R",6,102,-0.385469782978483
"4055","FF","R_R",6,103,-4.63030375914652
"4056","FF","R_R",7,87,-1.28559860308381
"4057","FF","R_R",7,88,0.121644635569478
"4058","FF","R_R",7,89,-39.2433474983972
"4059","FF","R_R",7,90,-3.20678086172848
"4060","FF","R_R",7,91,-14.315749488296
"4061","FF","R_R",7,92,-6.27377059359265
"4062","FF","R_R",7,93,-4.74605945148624
"4063","FF","R_R",7,94,-3.02070214637232
"4064","FF","R_R",7,95,-3.95750536415895
"4065","FF","R_R",7,96,0.108497528276569
"4066","FF","R_R",7,97,-3.34483568131412
"4067","FF","R_R",7,98,-0.126218193459991
"4068","FF","R_R",7,99,-4.73407758762651
"4069","FF","R_R",7,100,1.61261471082499
"4070","FF","R_R",7,101,5.43777440162205
"4071","FF","R_R",7,102,-27.5165608514659
"4072","FF","R_R",7,103,-20.9525188945956
"4073","FF","R_R",8,86,12.385282863052
"4074","FF","R_R",8,87,7.50094765171382
"4075","FF","R_R",8,88,-5.66425600439601
"4076","FF","R_R",8,89,-2.86643396492689
"4077","FF","R_R",8,90,-3.3261341181567
"4078","FF","R_R",8,91,-5.50342703400073
"4079","FF","R_R",8,92,-4.81284182644183
"4080","FF","R_R",8,93,-3.89884840317002
"4081","FF","R_R",8,94,-2.8389525797463
"4082","FF","R_R",8,95,-2.64680402496791
"4083","FF","R_R",8,96,0.731630108417505
"4084","FF","R_R",8,97,-4.95632033226931
"4085","FF","R_R",8,98,-1.77411350226665
"4086","FF","R_R",8,99,1.14431053609693
"4087","FF","R_R",8,100,-4.8363809480426
"4088","FF","R_R",8,101,-6.48391545954851
"4089","FF","R_R",8,102,-5.51093392409469
"4090","FF","R_R",8,103,-6.33480135600991
"4091","FF","R_R",8,104,-16.8855189223222
"4092","FF","R_R",8,105,-7.2064291418102
"4093","FF","R_R",9,86,13.336786364231
"4094","FF","R_R",9,88,-3.28824026066892
"4095","FF","R_R",9,89,0.626355661594752
"4096","FF","R_R",9,90,-3.28835818011705
"4097","FF","R_R",9,91,-2.2809108087465
"4098","FF","R_R",9,92,-2.52130824523502
"4099","FF","R_R",9,93,-4.21671135788914
"4100","FF","R_R",9,94,-1.53019952981656
"4101","FF","R_R",9,95,-2.05245919970719
"4102","FF","R_R",9,96,0.392117878953217
"4103","FF","R_R",9,97,-0.951189355973806
"4104","FF","R_R",9,98,-1.79622576714468
"4105","FF","R_R",9,99,-1.78745050461386
"4106","FF","R_R",9,100,-0.145167907410868
"4107","FF","R_R",9,101,-1.25214647448682
"4108","FF","R_R",9,102,0.0161422049369369
"4109","FF","R_R",9,103,-20.7168244368392
"4110","FF","R_R",11,70,-37.7278221001221
"4111","FF","R_R",11,74,-48.3166542594892
"4112","FF","R_R",11,75,-29.2369109138827
"4113","FF","R_R",11,84,9.4587599119338
"4114","FF","R_R",11,85,-4.90764587801336
"4115","FF","R_R",11,86,-0.720089069345334
"4116","FF","R_R",11,87,-4.45863278207158
"4117","FF","R_R",11,88,-6.76333457645508
"4118","FF","R_R",11,89,-2.72454515404713
"4119","FF","R_R",11,90,-4.40461604728385
"4120","FF","R_R",11,91,-2.44441785981546
"4121","FF","R_R",11,92,-2.4076308714183
"4122","FF","R_R",11,93,-1.57519763810118
"4123","FF","R_R",11,94,-1.13799702562054
"4124","FF","R_R",11,95,-0.104360787636827
"4125","FF","R_R",11,96,-0.136970469130364
"4126","FF","R_R",11,97,-0.344040711624346
"4127","FF","R_R",11,98,-0.664951957582836
"4128","FF","R_R",11,99,-0.19110463905433
"4129","FF","R_R",11,100,-0.182220654505796
"4130","FF","R_R",11,101,-0.959929121430103
"4131","FF","R_R",11,102,-4.40531837994735
"4132","FF","R_R",11,103,-5.9951546914402
"4133","FF","R_R",11,104,1.91360388001654
"4134","FF","R_R",11,105,-5.83511037579693
"4135","FF","R_R",12,83,-21.064572220658
"4136","FF","R_R",12,84,-11.1405798715578
"4137","FF","R_R",12,85,-3.04250081968558
"4138","FF","R_R",12,86,-6.29012062733249
"4139","FF","R_R",12,87,-6.46083603604599
"4140","FF","R_R",12,88,-10.4822976613246
"4141","FF","R_R",12,89,-6.07458853043548
"4142","FF","R_R",12,90,-3.05268218021669
"4143","FF","R_R",12,91,-2.98027183402148
"4144","FF","R_R",12,92,-3.19687663195834
"4145","FF","R_R",12,93,-2.88413617041378
"4146","FF","R_R",12,94,-3.11829628201372
"4147","FF","R_R",12,95,-2.33660096206668
"4148","FF","R_R",12,96,-1.25644661002017
"4149","FF","R_R",12,97,-0.975280307625344
"4150","FF","R_R",12,98,-1.81666755288064
"4151","FF","R_R",12,99,-0.691586072359541
"4152","FF","R_R",12,100,-2.39210524656859
"4153","FF","R_R",12,101,-1.47403675319795
"4154","FF","R_R",12,102,-6.8921236360863
"4155","FF","R_R",12,103,-4.91599247047188
"4156","FF","R_R",12,104,-14.0262541871529
"4157","FF","R_R",13,85,-4.23107656298381
"4158","FF","R_R",13,86,3.32180934767227
"4159","FF","R_R",13,87,0.665564036057063
"4160","FF","R_R",13,88,-17.280593842437
"4161","FF","R_R",13,89,-8.98917310653355
"4162","FF","R_R",13,90,-7.30473105644151
"4163","FF","R_R",13,91,-9.25763903772078
"4164","FF","R_R",13,92,-9.13097069829404
"4165","FF","R_R",13,93,-9.1798304756222
"4166","FF","R_R",13,94,-8.21546373185822
"4167","FF","R_R",13,95,-7.44687712347527
"4168","FF","R_R",13,96,-6.97511528890379
"4169","FF","R_R",13,97,-7.3607514725791
"4170","FF","R_R",13,98,-8.6395600845111
"4171","FF","R_R",13,99,-8.85069514698544
"4172","FF","R_R",13,100,-12.8256917698162
"4173","FF","R_R",13,101,-11.3410180208049
"4174","FF","R_R",13,102,-16.5293083470788
"4175","FF","R_R",13,103,-15.4515778961251
"4176","FF","R_R",14,74,-46.6292237436889
"4177","FF","R_R",14,86,-10.0226336019474
"4178","FF","R_R",14,87,-6.89468565748851
"4179","FF","R_R",14,88,-7.64402610298738
"4180","FF","R_R",14,89,-6.53001436020971
"4181","FF","R_R",14,90,-8.97864974782805
"4182","FF","R_R",14,91,-8.57993910818073
"4183","FF","R_R",14,92,-7.75285215590982
"4184","FF","R_R",14,93,-7.11530126307157
"4185","FF","R_R",14,94,-6.58468390924039
"4186","FF","R_R",14,95,-7.13437755672581
"4187","FF","R_R",14,96,-5.88601656561433
"4188","FF","R_R",14,97,-5.51931549723477
"4189","FF","R_R",14,98,-6.99672740446263
"4190","FF","R_R",14,99,-8.10194765451526
"4191","FF","R_R",14,100,-9.06259630597508
"4192","FF","R_R",14,101,-9.45193807460624
"4193","FF","R_R",14,102,-11.989999103968
"4194","FF","R_R",14,103,-11.0215656787493
"4195","FF","R_R",14,104,-4.56311676826159
"4196","FS","L_L",1,82,8.41318087280169
"4197","FS","L_L",2,82,24.728187987852
"4198","FS","L_L",4,82,5.91642570161511
"4199","FS","L_L",5,88,2.26703485612324
"4200","FS","L_L",6,81,-10.918534592325
"4201","FS","L_L",6,82,21.4727995008609
"4202","FS","L_L",7,81,10.2734650766809
"4203","FS","L_L",7,83,10.5146525620495
"4204","FS","L_L",7,94,20.5076288950358
"4205","FS","L_L",8,81,2.80624667588362
"4206","FS","L_L",8,82,-12.4558751871483
"4207","FS","L_L",8,83,10.7625759097381
"4208","FS","L_L",9,82,0.534758993476761
"4209","FS","L_L",9,83,25.0390897669807
"4210","FS","L_L",9,84,12.3543407777714
"4211","FS","L_L",12,80,0.745273743250747
"4212","FS","L_L",12,82,0.45752175262335
"4213","FS","L_L",12,88,-4.97677611699599
"4214","FS","L_L",13,80,21.8002330771557
"4215","FS","L_L",13,81,7.04744875542196
"4216","FS","L_L",13,82,-8.78780343979336
"4217","FS","L_L",13,83,0.00255472073120281
"4218","FS","L_L",13,84,6.05359034862895
"4219","FS","L_L",14,80,3.22948077442943
"4220","FS","L_L",14,81,0.00525673419372534
"4221","FS","L_L",14,82,6.88991090583577
"4222","FS","L_L",14,83,2.26205470903073
"4223","FS","L_L",14,84,-0.241711876598477
"4224","FS","L_R",1,86,2.42006627005573
"4225","FS","L_R",1,91,-7.40122563343417
"4226","FS","L_R",1,92,21.3737714233485
"4227","FS","L_R",2,82,-9.00907178716473
"4228","FS","L_R",2,83,0.211660876951313
"4229","FS","L_R",2,86,0.485607810495011
"4230","FS","L_R",3,81,-10.5458066771804
"4231","FS","L_R",3,82,-4.22363733476826
"4232","FS","L_R",3,83,0.806941778335825
"4233","FS","L_R",3,85,-3.12919659266238
"4234","FS","L_R",3,87,2.56914268631412
"4235","FS","L_R",3,88,13.8243461529852
"4236","FS","L_R",3,91,-4.20105492181816
"4237","FS","L_R",3,92,-1.08807933097873
"4238","FS","L_R",4,81,-2.43734941195005
"4239","FS","L_R",4,86,0.943539703548524
"4240","FS","L_R",4,88,-16.8038768224112
"4241","FS","L_R",4,89,-3.7346390949606
"4242","FS","L_R",4,92,-28.0660533972154
"4243","FS","L_R",5,80,-20.457221478966
"4244","FS","L_R",5,81,10.4966126963829
"4245","FS","L_R",5,82,9.11186112026121
"4246","FS","L_R",5,83,2.49941944897423
"4247","FS","L_R",5,84,2.29602155075749
"4248","FS","L_R",5,85,-1.7334970941869
"4249","FS","L_R",5,86,7.03088155972433
"4250","FS","L_R",5,89,-0.81155615986682
"4251","FS","L_R",5,90,2.1353782733681
"4252","FS","L_R",5,91,11.4367235828308
"4253","FS","L_R",6,76,-16.4778935224064
"4254","FS","L_R",6,81,-1.91788583874198
"4255","FS","L_R",6,82,-8.43769182451682
"4256","FS","L_R",6,83,1.43355051145003
"4257","FS","L_R",6,84,-3.81447361557572
"4258","FS","L_R",6,85,14.2888053659786
"4259","FS","L_R",6,86,1.86243477166773
"4260","FS","L_R",6,87,2.60920497682635
"4261","FS","L_R",6,90,-10.6151556580553
"4262","FS","L_R",7,79,2.93768939012979
"4263","FS","L_R",7,81,-9.80608354633288
"4264","FS","L_R",7,82,-5.08339270019811
"4265","FS","L_R",7,83,-3.84165764862639
"4266","FS","L_R",7,84,-5.00886853328746
"4267","FS","L_R",7,87,-61.4849129509649
"4268","FS","L_R",7,88,10.0584131390059
"4269","FS","L_R",7,91,0.87129968220718
"4270","FS","L_R",7,92,-5.47712206555296
"4271","FS","L_R",8,80,-25.5711065675412
"4272","FS","L_R",8,81,9.39492380111328
"4273","FS","L_R",8,82,10.7693393903455
"4274","FS","L_R",8,83,-0.540615375345811
"4275","FS","L_R",8,84,-5.2044167128139
"4276","FS","L_R",8,85,22.2808535362964
"4277","FS","L_R",8,88,-0.0446363521678803
"4278","FS","L_R",8,89,20.012245799132
"4279","FS","L_R",8,90,16.8640999050784
"4280","FS","L_R",8,91,-44.7739141777374
"4281","FS","L_R",8,92,13.8219552865175
"4282","FS","L_R",9,79,0.956335537631987
"4283","FS","L_R",9,81,0.725277857694434
"4284","FS","L_R",9,82,3.39564879749301
"4285","FS","L_R",9,83,6.03232022911424
"4286","FS","L_R",9,84,7.64188183689625
"4287","FS","L_R",9,85,7.43010560563034
"4288","FS","L_R",9,86,-35.1545228951847
"4289","FS","L_R",9,87,-1.61754623160966
"4290","FS","L_R",9,89,10.1030106054575
"4291","FS","L_R",9,91,1.04641156914861
"4292","FS","L_R",9,92,-59.4902004886562
"4293","FS","L_R",9,93,7.29879220010605
"4294","FS","L_R",11,83,-13.464846578803
"4295","FS","L_R",12,77,-15.8242077777778
"4296","FS","L_R",12,78,-2.01726350954783
"4297","FS","L_R",12,79,-3.84992563009287
"4298","FS","L_R",12,80,-8.32679020139109
"4299","FS","L_R",12,81,-5.18136527331376
"4300","FS","L_R",12,82,-5.64477287269243
"4301","FS","L_R",12,83,1.49006760515159
"4302","FS","L_R",12,84,-11.3220961827711
"4303","FS","L_R",12,85,-6.25513377285795
"4304","FS","L_R",12,86,-11.1826770569595
"4305","FS","L_R",12,87,-6.45857711103155
"4306","FS","L_R",12,88,-1.14821087147376
"4307","FS","L_R",12,89,-9.12746446614472
"4308","FS","L_R",12,90,2.61577006620216
"4309","FS","L_R",12,91,-5.02078393832583
"4310","FS","L_R",13,78,-0.720321636683618
"4311","FS","L_R",13,79,5.85342756616869
"4312","FS","L_R",13,80,-2.97164437644164
"4313","FS","L_R",13,81,0.281015889648418
"4314","FS","L_R",13,82,-2.73405094069819
"4315","FS","L_R",13,83,-2.65065345730279
"4316","FS","L_R",13,84,-2.25000437405106
"4317","FS","L_R",13,85,-5.77812387012937
"4318","FS","L_R",13,86,-8.95020555311641
"4319","FS","L_R",13,87,-21.334335595238
"4320","FS","L_R",13,88,-2.40762978007761
"4321","FS","L_R",13,89,0.371323886670936
"4322","FS","L_R",13,90,0.983498764207282
"4323","FS","L_R",13,91,-0.289106956533498
"4324","FS","L_R",13,92,-2.46415665009876
"4325","FS","L_R",13,93,6.36274220613743
"4326","FS","L_R",13,94,5.63753749128219
"4327","FS","L_R",13,95,2.99397313272242
"4328","FS","L_R",14,76,-1.28397337821067
"4329","FS","L_R",14,77,7.54944821828952
"4330","FS","L_R",14,78,5.65752853304996
"4331","FS","L_R",14,79,-30.2487272020162
"4332","FS","L_R",14,80,-0.673569139296979
"4333","FS","L_R",14,81,1.34352400097575
"4334","FS","L_R",14,82,0.0247611590484696
"4335","FS","L_R",14,83,1.26212639338317
"4336","FS","L_R",14,84,0.14437165466535
"4337","FS","L_R",14,85,4.0052744191165
"4338","FS","L_R",14,86,3.04166578585286
"4339","FS","L_R",14,87,0.105136763929811
"4340","FS","L_R",14,88,-1.92894823780684
"4341","FS","L_R",14,89,-3.65120478844753
"4342","FS","L_R",14,90,-0.917782444449754
"4343","FS","L_R",14,92,8.07993224247251
"4344","FS","L_R",14,93,1.67277020138188
"4345","FS","R_L",1,79,-0.218754521207345
"4346","FS","R_L",1,80,-22.487951948306
"4347","FS","R_L",1,81,0.125343838395378
"4348","FS","R_L",1,82,-3.53395168798706
"4349","FS","R_L",1,83,0.556836772363641
"4350","FS","R_L",1,84,-4.00804983019612
"4351","FS","R_L",1,85,2.85018745287127
"4352","FS","R_L",1,86,4.98866478917887
"4353","FS","R_L",1,87,-0.163620886690139
"4354","FS","R_L",1,88,-1.40168834022078
"4355","FS","R_L",1,89,-6.98969348226161
"4356","FS","R_L",1,90,3.58085472789418
"4357","FS","R_L",1,91,-28.1140958094102
"4358","FS","R_L",1,92,9.45144656613285
"4359","FS","R_L",1,94,-3.47272420974809
"4360","FS","R_L",1,96,14.4058955418655
"4361","FS","R_L",1,98,38.6129784199176
"4362","FS","R_L",1,100,-2.48836443480095
"4363","FS","R_L",2,79,8.93173772553179
"4364","FS","R_L",2,80,-5.87680119433644
"4365","FS","R_L",2,81,5.47878406736397
"4366","FS","R_L",2,82,-14.8576829004343
"4367","FS","R_L",2,83,-3.74592728299562
"4368","FS","R_L",2,84,-4.38551525723537
"4369","FS","R_L",2,85,3.43527639098736
"4370","FS","R_L",2,86,-1.86956320442514
"4371","FS","R_L",2,87,9.35727982587123
"4372","FS","R_L",2,88,-3.54292495282165
"4373","FS","R_L",2,89,-16.3925114143235
"4374","FS","R_L",2,90,-8.03709904955969
"4375","FS","R_L",2,91,-3.81718535960868
"4376","FS","R_L",2,93,-0.0182163775675031
"4377","FS","R_L",2,94,-15.220089063552
"4378","FS","R_L",2,95,-9.31557413059577
"4379","FS","R_L",2,96,12.0885462719379
"4380","FS","R_L",2,97,47.6618640125419
"4381","FS","R_L",2,98,28.958904728608
"4382","FS","R_L",3,80,1.59988622279471
"4383","FS","R_L",3,81,-16.138996114668
"4384","FS","R_L",3,82,-8.19569363474283
"4385","FS","R_L",3,84,16.4404935155957
"4386","FS","R_L",3,85,-3.05813320288092
"4387","FS","R_L",3,86,-1.46374457476134
"4388","FS","R_L",3,87,10.767088310801
"4389","FS","R_L",3,88,-2.85090485910754
"4390","FS","R_L",3,89,10.1495160986602
"4391","FS","R_L",4,77,5.13567078144079
"4392","FS","R_L",4,80,-4.83664432495051
"4393","FS","R_L",4,81,-4.78653790289428
"4394","FS","R_L",4,82,1.67010786065223
"4395","FS","R_L",4,83,3.07238709935202
"4396","FS","R_L",4,84,1.53926003636465
"4397","FS","R_L",4,85,4.8571719532806
"4398","FS","R_L",4,86,5.32018079374067
"4399","FS","R_L",4,87,-1.19451978538678
"4400","FS","R_L",4,88,-4.73011464364143
"4401","FS","R_L",4,89,2.53123452248967
"4402","FS","R_L",4,90,6.43067367191834
"4403","FS","R_L",4,91,10.1416396596495
"4404","FS","R_L",4,92,-0.383790713751793
"4405","FS","R_L",4,93,0.659751410748494
"4406","FS","R_L",4,94,3.95012742939133
