"","mlbAM_ID","Year","index","player_name","FF_pfx_z_diff","FF_pfx_x_CU_pfx_z_diff","FF_pfx_x_diff","FF_pfx_z_CU_pfx_x_diff","FF_release_speed_diff","FF_release_spin_rate_diff","FF_release_pos_x_diff","FF_release_pos_z_diff","SL_pfx_z_diff","SL_pfx_x_CU_pfx_z_diff","SL_pfx_x_diff","SL_pfx_z_CU_pfx_x_diff","SL_release_speed_diff","SL_release_spin_rate_diff","SL_release_pos_x_diff","SL_release_pos_z_diff","CH_pfx_z_diff","CH_pfx_x_CU_pfx_z_diff","CH_pfx_x_diff","CH_pfx_z_CU_pfx_x_diff","CH_release_speed_diff","CH_release_spin_rate_diff","CH_release_pos_x_diff","CH_release_pos_z_diff","SI_pfx_z_diff","SI_pfx_x_CU_pfx_z_diff","SI_pfx_x_diff","SI_pfx_z_CU_pfx_x_diff","SI_release_speed_diff","SI_release_spin_rate_diff","SI_release_pos_x_diff","SI_release_pos_z_diff","FC_pfx_z_diff","FC_pfx_x_CU_pfx_z_diff","FC_pfx_x_diff","FC_pfx_z_CU_pfx_x_diff","FC_release_speed_diff","FC_release_spin_rate_diff","FC_release_pos_x_diff","FC_release_pos_z_diff","pitch_usage","run_value_per_100","Stuff","est_woba","prediction"
"41",518774,2021,264,"Harvey, Matt",1.754687921,-0.481469973,2.013360998,0.222796896,13.42777327,331.346092,0.067716936,0.0660330639999999,1.08143554,0.673825331,0.858065694,-0.450455485,7.00253880999999,118.498303,0.0526699239999999,0.117272592,1.496389049,-0.663197417,2.195088442,-0.0355019759999999,5.39720935999999,791.631906,0.0125214479999997,0.127863891,1.605568477,-0.8072177,2.339108725,0.0736774519999999,12.98639724,353.639197,0.0346813560000001,0.101331063,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,14,-2.3,96,0.312,0.263649717514124
"42",571760,2021,265,"Heaney, Andrew",1.531775399,1.545280631,1.866772567,1.853267335,12.58982563,130.376376,0.0331743330000002,0.0969984689999998,0.0001736969999999,-0.117518611,0.203973325,0.321665633,0.813911290000007,110.939826,0.0687406949999998,0.0353442920000004,0.901579533,1.704362784,2.02585472,1.223071469,4.34840398,538.631376,0.0809466870000004,0.0135132289999999,1.73187100567717,0.162564246598425,1.95160548432283,0.487169931307087,13.503783298189,375.738844716535,0.152112006755905,0.136532222952756,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,21.3,-0.8,83,0.298,0.263649717514124
"43",543294,2021,266,"Hendricks, Kyle",2.264600365,0.404940365,1.815242006,0.044417994,14.11865046,901.309317,0.0766710639999996,0.136382918,1.07640379034188,1.29428530774359,0.336565772923077,-0.31071969442735,5.67282374350427,171.994402495726,0.175412860316239,0.153197056316239,1.864417023,-0.118140818,2.338323189,-0.355765348,6.85200265,835.632643,0.004997265,0.0060559769999999,1.745915041,-0.167088287,2.387270658,-0.47426733,14.14205479,1015.3673,0.026245442,0.0743918700000003,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,11.7,-0.1,92,0.364,0.263649717514124
"44",656529,2021,268,"Hentges, Sam",2.462603184,1.753004714,1.11526586,1.82486433,14.39931313,344.875072,0.130860542,0.0512700490000002,1.461419049,0.94540576,0.307666906,0.823680195,5.90428507999999,311.288487,0.169709249,0.109286349,2.113938429,2.108938429,1.471199575,1.476199575,8.16104034,833.512739,0.374808917,0.223959661,1.990087855,2.221639579,1.583900725,1.352349001,12.78977598,397.288601,0.273170986,0.237379201,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,24.9,0,111,0.231,0.263649717514124
"45",672578,2021,269,"Hernández, Carlos",2.232654605,0.185979605,1.104283553,0.942391447,15.38556203,26.631899,0.103709211,0.070435056,0.886563135,1.109653264,0.180609894,-0.403700023,3.54326696999999,356.029459,0.101173481,0.162992513,1.648360624,0.0100643269999999,1.280198831,0.358097466,4.71296018,1138.094625,0.114387915,0.0966151490000006,1.73187100567717,0.162564246598425,1.95160548432283,0.487169931307087,13.503783298189,375.738844716535,0.152112006755905,0.136532222952756,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,18.5,-0.9,116,0.278,0.263649717514124
"46",672578,2021,269,"Hernández, Carlos",2.232654605,0.185979605,1.104283553,0.942391447,15.38556203,26.631899,0.103709211,0.070435056,0.886563135,1.109653264,0.180609894,-0.403700023,3.54326696999999,356.029459,0.101173481,0.162992513,1.648360624,0.0100643269999999,1.280198831,0.358097466,4.71296018,1138.094625,0.114387915,0.0966151490000006,1.73187100567717,0.162564246598425,1.95160548432283,0.487169931307087,13.503783298189,375.738844716535,0.152112006755905,0.136532222952756,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,18.5,-0.9,116,0.278,0.263649717514124
"47",672578,2021,269,"Hernández, Carlos",2.232654605,0.185979605,1.104283553,0.942391447,15.38556203,26.631899,0.103709211,0.070435056,0.886563135,1.109653264,0.180609894,-0.403700023,3.54326696999999,356.029459,0.101173481,0.162992513,1.648360624,0.0100643269999999,1.280198831,0.358097466,4.71296018,1138.094625,0.114387915,0.0966151490000006,1.73187100567717,0.162564246598425,1.95160548432283,0.487169931307087,13.503783298189,375.738844716535,0.152112006755905,0.136532222952756,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,18.5,-0.9,116,0.278,0.263649717514124
"48",672578,2021,269,"Hernández, Carlos",2.232654605,0.185979605,1.104283553,0.942391447,15.38556203,26.631899,0.103709211,0.070435056,0.886563135,1.109653264,0.180609894,-0.403700023,3.54326696999999,356.029459,0.101173481,0.162992513,1.648360624,0.0100643269999999,1.280198831,0.358097466,4.71296018,1138.094625,0.114387915,0.0966151490000006,1.73187100567717,0.162564246598425,1.95160548432283,0.487169931307087,13.503783298189,375.738844716535,0.152112006755905,0.136532222952756,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,18.5,-0.9,116,0.278,0.263649717514124
"49",448179,2021,270,"Hill, Rich",2.636308546,1.795194601,2.393543908,3.234657853,16.35881637,375.313336,0.229850199,0.218814087999999,1.07239826,-0.846850295,0.248500988,1.670747567,2.12698048999999,119.795275,0.742746927,1.270793674,1.937371701,2.155209539,2.753558846,2.535721008,9.11673143,1042.568747,0.190187952,0.0765334019999999,1.710581715,2.423696469,3.022045776,2.308931022,13.03680232,498.786315,0.820263273,1.218762024,1.874271427,0.881372876,1.479722183,2.472620734,11.92444784,288.092837,0.0314844659999999,0.0012376710000001,37.8,0.7,113,0.321,0.263649717514124
"50",605288,2021,273,"Houser, Adrian",2.362384466,0.372194592,1.147834994,0.84235488,14.03773687,322.440247,0.0295974080000001,0.0999992509999998,1.329594104,1.553219835,0.033190249,-0.190435482,3.93534032000001,310.510128,0.209052216,0.139391155,1.679797774,-0.263152418,1.783182004,0.159768188,7.6823256,211.129939,0.313121585,0.157570224,1.718881956,-0.259143321,1.779172907,0.19885237,13.54260869,181.79909,0.225473186,0.174006188,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,14.4,-1.3,73,0.346,0.263649717514124
"51",572955,2021,278,"Johnson, Pierce",1.763245307,-0.523254693,1.847751147,0.438748853,11.17806216,654.491759,0.003932207,0.058711723,1.07640379034188,1.29428530774359,0.336565772923077,-0.31071969442735,5.67282374350427,171.994402495726,0.175412860316239,0.153197056316239,1.4752520862439,0.315159035865854,1.88374091487195,0.26930392720122,6.78645111768293,815.621116219512,0.157208652018293,0.140739768341463,1.73187100567717,0.162564246598425,1.95160548432283,0.487169931307087,13.503783298189,375.738844716535,0.152112006755905,0.136532222952756,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,67.5,2,132,0.275,0.263649717514124
"52",675916,2021,280,"Karinchak, James",2.154492798,0.273731304,0.34343737,1.537324124,12.66316646,13.0487429999998,0.09714145,0.0257303160000006,1.07640379034188,1.29428530774359,0.336565772923077,-0.31071969442735,5.67282374350427,171.994402495726,0.175412860316239,0.153197056316239,1.4752520862439,0.315159035865854,1.88374091487195,0.26930392720122,6.78645111768293,815.621116219512,0.157208652018293,0.140739768341463,1.73187100567717,0.162564246598425,1.95160548432283,0.487169931307087,13.503783298189,375.738844716535,0.152112006755905,0.136532222952756,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,32.2,2,117,0.192,0.263649717514124
"53",518876,2021,282,"Kelly, Merrill",2.127428075,0.217918397,1.361282516,0.548227162,10.45827427,204.920751,0.0681363969999999,0.208713183,1.07640379034188,1.29428530774359,0.336565772923077,-0.31071969442735,5.67282374350427,171.994402495726,0.175412860316239,0.153197056316239,1.300176156,-0.455487351,2.034688264,-0.279024757,5.94641737000001,594.182237,0.020954468,0.0884238999999995,1.551880727,-0.455412338,2.034613251,-0.0273201859999999,10.34612792,321.91456,0.015642487,0.163664154,1.888728517,0.676075455,0.903125458,0.309527604,9.54531198000001,242.90377,0.124521613,0.214474154,18.1,0.2,114,0.289,0.263649717514124
"54",477132,2021,283,"Kershaw, Clayton",2.885298061,1.230072157,0.355017212,2.010243116,16.38989254,29.808231,0.346391941,0.187925162,1.954209125,0.879908425,0.0048534799999999,1.07915418,12.83210123,118.464625,0.335424575,0.14981352,2.579080919,2.356353647,1.481298702,1.704025974,12.80552781,372.196137,0.612301032,0.315034965000001,1.73187100567717,0.162564246598425,1.95160548432283,0.487169931307087,13.503783298189,375.738844716535,0.152112006755905,0.136532222952756,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,15.1,0.1,110,0.194,0.263649717514124
"55",518886,2021,285,"Kimbrel, Craig",1.696425261,-0.380121747,1.723837457,0.352709551,10.4408773,256.375923,0.0588108359999997,0.139481936,1.07640379034188,1.29428530774359,0.336565772923077,-0.31071969442735,5.67282374350427,171.994402495726,0.175412860316239,0.153197056316239,1.4752520862439,0.315159035865854,1.88374091487195,0.26930392720122,6.78645111768293,815.621116219512,0.157208652018293,0.140739768341463,1.73187100567717,0.162564246598425,1.95160548432283,0.487169931307087,13.503783298189,375.738844716535,0.152112006755905,0.136532222952756,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,39.8,3.1,127,0.182,0.263649717514124
"56",446372,2021,286,"Kluber, Corey",1.248911692,-0.465842406,1.854290243,-0.139536145,7.95174572,243.276054,0.0789826049999999,0.134010345,1.07640379034188,1.29428530774359,0.336565772923077,-0.31071969442735,5.67282374350427,171.994402495726,0.175412860316239,0.153197056316239,0.384676126,-1.156030396,2.544478233,-1.003771711,2.74481414,867.979814,0.0157919849999998,0.0687092050000002,0.694150763,-1.315075427,2.703523264,-0.694297074,8.80699064,393.06605,0.0035234910000001,0.0929755090000004,0.602122375,0.292424573,1.096023264,-0.786325462,5.70106115,51.8890689999998,0.048947026,0.0708257840000001,29.4,0.7,132,0.267,0.263649717514124
"57",641778,2021,289,"Lauer, Eric",1.962882563,1.398581864,1.290941019,1.855241718,13.69899373,192.375335,0.0946760399999999,0.0083305430000004,1.067390188,0.414000358,0.306359513,0.959749343,8.49833493,207.754606,0.15594772,0.0849612079999992,1.207425275,1.717696768,1.610055923,1.09978443,7.75346377,967.288647,0.115255401,0.194433751,1.73187100567717,0.162564246598425,1.95160548432283,0.487169931307087,13.503783298189,375.738844716535,0.152112006755905,0.136532222952756,1.560469878,0.877612735,0.76997189,1.452829033,11.45204166,104.248572,0.197278672,0.0464914979999999,14.5,1.5,97,0.214,0.263649717514124
"58",605347,2021,292,"López, Jorge",2.184424952,0.131288987,1.447385477,0.605750488,13.34030215,400.991228,0.124541911,0.0766325530000004,1.346405107,1.052634615,0.526039849,-0.232269357,3.95463203,146.863964,0.114027258,0.0737255929999998,1.455788427,-0.309077344,1.887751808,-0.122886037,6.57221371999999,764.074768,0.001336918,0.103454936,1.792239759,-0.417206831,1.995881295,0.213565295,13.37784025,410.813326,0.0070007599999999,0.106052217,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,23.7,-1.1,113,0.335,0.263649717514124
"59",543475,2021,295,"Lyles, Jordan",2.720556603,0.632491534,1.157824451,0.930240618,12.76110595,341.17371,0.0507057789999999,0.0317009339999998,1.23390061,2.059600466,0.269284481,-0.556415375,3.04611677000001,44.8272769999999,0.178855389,0.130393016999999,1.986317638,0.0778454149999998,1.71247057,0.196001653,6.11110595000001,1023.461235,0.209073042,0.0802156479999993,2.240799676,0.103168097,1.687147888,0.450483691,11.37097437,419.316603,0.035773822,0.144070772,1.329737986,1.68503919,0.105276795,-0.460577999,6.01878667000001,78.1086580000001,0.118230617,0.0407249069999995,18.2,-1.7,106,0.328,0.263649717514124
"60",608566,2021,301,"Márquez, Germán",1.210139326,-0.256086049,0.83874877,0.627476605,9.62527173000001,604.875099,0.139883335,0.185679587,0.370046057,0.375933907,0.206728814,-0.212616664,1.06114556,262.919155,0.207429946,0.278295452,0.870111201,-0.655578454,1.238241175,0.28744848,0.866663270000004,1013.098398,0.276301775,0.0688964829999996,1.009869822,-0.793252129,1.37591485,0.427207101,8.83662962000001,625.967975,0.0192042139999999,0.133906576,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,18.2,0.3,134,0.171,0.263649717514124
"61",664208,2021,303,"Maton, Phil",1.903204958,0.859929394,1.516972014,-0.47369645,15.50827556,504.119072,0.166926916,0.0574882219999999,0.394391525,2.085224858,0.29167655,-1.982509883,6.05131578999999,150.673277,0.070834569,0.0494100570000002,1.4752520862439,0.315159035865854,1.88374091487195,0.26930392720122,6.78645111768293,815.621116219512,0.157208652018293,0.140739768341463,1.73187100567717,0.162564246598425,1.95160548432283,0.487169931307087,13.503783298189,375.738844716535,0.152112006755905,0.136532222952756,0.981878625,1.326113919,1.050787489,-1.395022783,12.00441176,440.527921,0.189294946,0.0104573320000005,24.2,-0.7,95,0.253,0.263649717514124
"62",571927,2021,304,"Matz, Steven",2.15695890847059,0.586219555964706,1.32951664100588,0.907860475794118,13.7125875993529,296.805481923529,0.121880551623529,0.096300407717647,1.230751456,0.841382524,1.186558995,1.575927927,11.22772816,256.464964,0.0643604800000001,0.0873698459999996,1.033124415,2.089144482,2.434320953,1.378300886,7.40300334,75.868015,0.139331419,0.1272687,1.78581506,2.014075602,2.359252073,2.130991531,16.82443976,151.354482,0.121982424,0.0109191349999999,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,16.6,-1.3,110,0.255,0.263649717514124
"63",663556,2021,306,"McClanahan, Shane",2.252887897,1.768469874,1.377059216,1.861477239,13.89699153,397.629015,0.0233281419999999,0.0810774439999999,1.063185673,0.578045762,0.186635104,0.671775015,6.64638758999999,253.83694,0.123115775,0.0687766449999998,1.821895653,2.195080367,1.803669709,1.430484995,6.65800170999999,927.987441,0.219503025,0.141431823,1.73187100567717,0.162564246598425,1.95160548432283,0.487169931307087,13.503783298189,375.738844716535,0.152112006755905,0.136532222952756,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,16.3,1.4,137,0.252,0.263649717514124
"64",663474,2021,308,"McKenzie, Triston",2.387038457,0.455031878,0.79288947,1.139117109,12.73210656,108.95744,0.290242737,0.0700437980000003,1.157623209,1.148813685,0.099107663,-0.090298139,7.03043963,15.1287970000003,0.0655922660000001,0.0061638720000001,1.992707865,-0.115692135,1.363613483,0.744786517,6.6782809,524.861573,0.070994382,0.0422752809999993,1.73187100567717,0.162564246598425,1.95160548432283,0.487169931307087,13.503783298189,375.738844716535,0.152112006755905,0.136532222952756,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,18,0.9,110,0.159,0.263649717514124
"65",607644,2021,309,"Means, John",2.253729522,1.136023429,1.646992015,2.764698108,14.76562049,121.547576,0.333182693,0.0730575729999998,1.334620754,0.292723318,0.803691904,1.84558934,8.31020003,48.3687799999998,0.067526917,0.0340237620000003,1.994057056,1.65026178,2.161230366,2.505025642,5.36642454000001,22.056693,0.0871340229999999,0.0100382980000004,1.73187100567717,0.162564246598425,1.95160548432283,0.487169931307087,13.503783298189,375.738844716535,0.152112006755905,0.136532222952756,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,16.4,1.4,111,0.226,0.263649717514124
"66",453343,2021,311,"Melancon, Mark",2.266801653,0.469134987,1.073096418,0.724570248,9.46815427,350.282645,0.206661157,0.020909091,1.07640379034188,1.29428530774359,0.336565772923077,-0.31071969442735,5.67282374350427,171.994402495726,0.175412860316239,0.153197056316239,1.4752520862439,0.315159035865854,1.88374091487195,0.26930392720122,6.78645111768293,815.621116219512,0.157208652018293,0.140739768341463,1.73187100567717,0.162564246598425,1.95160548432283,0.487169931307087,13.503783298189,375.738844716535,0.152112006755905,0.136532222952756,2.086725896,1.288847108,0.253384297,0.544494491,9.72027549000001,343.895999,0.143827824,0.0147424239999995,34.5,2.5,131,0.249,0.263649717514124
"67",501985,2021,314,"Minor, Mike",2.240016336,1.177549728,0.742269923,1.804736531,10.48469688,50.9336199999998,0.174325246,0.15883515,1.172652832,0.57645737,0.141177565,0.737373027,5.16629597000001,229.892556,0.180215539,0.160962026,1.988734177,2.417878146,1.982598341,1.553454372,4.77400949,255.664447,0.199370237,0.168053006999999,1.73187100567717,0.162564246598425,1.95160548432283,0.487169931307087,13.503783298189,375.738844716535,0.152112006755905,0.136532222952756,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,15.7,-1.1,93,0.236,0.263649717514124
"68",656756,2021,316,"Montgomery, Jordan",1.717402538,0.949392946,0.698570578,1.46658017,12.61517418,37.6619430000001,0.0323614789999999,0.0528659440000005,1.07640379034188,1.29428530774359,0.336565772923077,-0.31071969442735,5.67282374350427,171.994402495726,0.175412860316239,0.153197056316239,1.555735297,1.141486096,0.890663728,1.304912929,2.50687321000001,541.764882,0.0740818899999999,0.0733534759999994,1.357108646,1.624218575,1.373396207,1.106286278,12.44736842,74.3012319999998,0.0236375509999999,0.0836335860000003,1.054157292,0.301227715,0.050405347,0.803334924,7.32603039,114.775648,0.106953299,0.0002993880000001,23.7,1.6,129,0.217,0.263649717514124
"69",450203,2021,319,"Morton, Charlie",1.881478221,-0.244810151,2.463487158,-0.337198786,14.87917221,712.451078,0.130315939,0.103225709,1.07640379034188,1.29428530774359,0.336565772923077,-0.31071969442735,5.67282374350427,171.994402495726,0.175412860316239,0.153197056316239,1.088956296,-0.663496534,2.882173541,-1.129720711,5.78747819,952.584682,0.0559472979999999,0.0027176579999999,1.325128736,-0.607781712,2.826458719,-0.893548271,14.00243172,936.878355,0.155255474,0.0902369080000005,1.154021039,1.043589666,1.175087341,-1.064655968,6.84018999,628.428633,0.0109417489999996,0.0219556680000003,36.7,2,138,0.228,0.263649717514124
"70",450203,2021,319,"Morton, Charlie",1.881478221,-0.244810151,2.463487158,-0.337198786,14.87917221,712.451078,0.130315939,0.103225709,1.07640379034188,1.29428530774359,0.336565772923077,-0.31071969442735,5.67282374350427,171.994402495726,0.175412860316239,0.153197056316239,1.088956296,-0.663496534,2.882173541,-1.129720711,5.78747819,952.584682,0.0559472979999999,0.0027176579999999,1.325128736,-0.607781712,2.826458719,-0.893548271,14.00243172,936.878355,0.155255474,0.0902369080000005,1.154021039,1.043589666,1.175087341,-1.064655968,6.84018999,628.428633,0.0109417489999996,0.0219556680000003,36.7,2,138,0.228,0.263649717514124
"71",605397,2021,320,"Musgrove, Joe",2.203604892,0.725279934,1.332986542,0.145338416,11.26662179,207.676696,0.229052282,0.165946543,1.009788752,2.309997086,0.25173061,-1.048477724,2.00204646,24.6359400000001,0.162900444,0.138143927000001,1.514868841,0.375784334,1.682482142,-0.543397635,4.9953287,738.88304,0.329634772,0.200519997000001,1.685906399,0.265573066,1.79269341,-0.372360077,11.11061509,336.683979,0.22419064,0.0981998090000004,1.832124468,1.285619795,0.772646681,-0.226142008,8.50017272,175.135608,0.192543288,0.111322551000001,23.8,2.4,136,0.225,0.263649717514124
"72",605400,2021,321,"Nola, Aaron",2.038176249,-0.251778908,2.32215344,-0.0321982829999998,14.43298679,331.123468,0.0093710109999998,0.11067128,1.07640379034188,1.29428530774359,0.336565772923077,-0.31071969442735,5.67282374350427,171.994402495726,0.175412860316239,0.153197056316239,1.038443754,-0.398483241,2.468857773,-1.031930778,6.68713344,1018.309564,0.161967172,0.253534886,1.591082932,-0.604012306,2.674386838,-0.4792916,13.58409398,392.111904,0.0092484399999999,0.145470127,1.479824133,0.936563264,1.133811268,-0.590550399,8.24954947,350.224637,0.146103512,0.0259173319999996,27,0.6,126,0.228,0.263649717514124
"73",601713,2021,333,"Pivetta, Nick",3.188024662,1.116879195,1.093489469,0.977655998,16.21604094,448.442701,0.0157817319999999,0.0255216420000001,1.689619079,2.002716722,0.207651942,-0.520749585,7.38932024,454.260989,0.275091855,0.136223448,2.459927496,0.432327496,1.778041168,0.249558832,9.30876805,875.302673,0.434874347,0.243917051,3.018794163,0.508794163,1.701574501,0.808425499,14.73410138,502.262673,0.0566743470000001,0.0077496159999999,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,23.7,0.9,107,0.235,0.263649717514124
"74",500779,2021,338,"Quintana, José",1.815863613,0.727286537,1.147798585,2.236375661,12.75233821,209.658266,0.0069329490000002,0.0036232679999992,1.07640379034188,1.29428530774359,0.336565772923077,-0.31071969442735,5.67282374350427,171.994402495726,0.175412860316239,0.153197056316239,1.115997803,1.338097251,1.758609299,1.536509851,7.87924516,961.847949,0.0864564339999995,0.0429907479999993,1.719006978,1.461359919,1.881871967,2.139519026,12.82515401,183.616618,0.0442907379999999,0.017322139,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,26.8,-2.2,98,0.34,0.263649717514124
"75",572070,2021,342,"Richards, Garrett",2.325741582,1.709770708,0.81444915,-0.198478276,15.92483818,676.719815,0.308877298,0.291448392,1.422725939,1.858760421,0.665459437,-1.101493919,9.72863114,399.705902,0.298424376,0.283039530000001,2.046042553,0.319917553,2.204302305,-0.478177305,12.23708333,1449.064203,0.405116578,0.268705674,2.491734861,0.995581015,1.528638843,-0.0324849969999999,17.24102564,672.784395,0.344159847,0.301205674,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,12.2,-1.2,89,0.312,0.263649717514124
"76",614179,2021,345,"Ruiz, José",1.942942967,-0.067089448,0.750386745,1.25964567,11.52627667,67.0140650000003,0.206284726,0.139782075999999,1.085765765,0.774932432,0.091635135,0.402468468,4.70477477999999,100.951802,0.127806306,0.0050450450000001,1.168485064,-0.708357042,1.391654339,0.485187767,3.94600285,544.614082,0.0711834989999999,0.0478520620000004,1.73187100567717,0.162564246598425,1.95160548432283,0.487169931307087,13.503783298189,375.738844716535,0.152112006755905,0.136532222952756,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,35.7,-0.9,117,0.242,0.263649717514124
"77",453286,2021,349,"Scherzer, Max",1.997802361,-0.222440801,2.004715169,0.215527993,17.43494233,224.779415,0.0121224749999999,0.0483698830000003,1.042934512,0.904595029,0.877679339,-0.739339856,8.99347315999999,387.767675,0.100004596,0.157585357,0.990959466,-0.601392078,2.383666446,-0.791314902,8.1165096,1214.532884,0.0595251979999997,0.171484175,1.73187100567717,0.162564246598425,1.95160548432283,0.487169931307087,13.503783298189,375.738844716535,0.152112006755905,0.136532222952756,1.403737757,0.587586813,1.194687555,-0.378536611,13.29533001,191.971274,0.104198079,0.20408024,9.8,0.3,91,0.274,0.263649717514124
"78",592767,2021,357,"Smyly, Drew",2.15695890847059,0.586219555964706,1.32951664100588,0.907860475794118,13.7125875993529,296.805481923529,0.121880551623529,0.096300407717647,1.07640379034188,1.29428530774359,0.336565772923077,-0.31071969442735,5.67282374350427,171.994402495726,0.175412860316239,0.153197056316239,1.4752520862439,0.315159035865854,1.88374091487195,0.26930392720122,6.78645111768293,815.621116219512,0.157208652018293,0.140739768341463,1.525877235,0.582178743,0.322568932,1.266267424,13.22871537,7.41305499999999,0.227471583,0.0927675060000003,0.939770645,0.308916987,0.049307176,0.680160834,8.77163852,139.440166,0.0186651989999999,0.103615303,41.9,0.2,109,0.264,0.263649717514124
"79",605483,2021,358,"Snell, Blake",2.572431176,1.483681176,1.404870887,2.493620887,15.63984738,139.862204,0.064943782,0.0579082719999997,1.09334214,0.645649832,0.566839543,1.014531851,7.03645077,157.363907,0.131383592,0.087198356,1.911290054,2.025600399,1.94679011,1.832479765,8.81374459999999,528.259425,0.285771704,0.194535287,1.73187100567717,0.162564246598425,1.95160548432283,0.487169931307087,13.503783298189,375.738844716535,0.152112006755905,0.136532222952756,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,13.3,-0.8,105,0.322,0.263649717514124
"80",489334,2021,359,"Stammen, Craig",2.119183938,0.434183938,1.159831606,0.525168394,11.37266839,73.805699,0.131683938,0.0406088079999999,1.07640379034188,1.29428530774359,0.336565772923077,-0.31071969442735,5.67282374350427,171.994402495726,0.175412860316239,0.153197056316239,1.941683938,-0.243316062,1.837331606,0.347668394,5.93100172000001,398.139032,0.151683938,0.0768911919999997,1.952454403,-0.193950091,1.787965635,0.358438859,11.91203436,148.003933,0.0254239059999998,0.0406712880000004,1.753898471,0.956562831,0.637452713,0.159882927,8.71687254000001,56.4302659999998,0.002399107,0.0138181509999997,29.5,-0.2,114,0.251,0.263649717514124
"81",622251,2021,360,"Staumont, Josh",2.597020432,0.811968672,1.059031328,0.726020432,15.23934729,473.118393,0.364767735,0.144800643,1.07640379034188,1.29428530774359,0.336565772923077,-0.31071969442735,5.67282374350427,171.994402495726,0.175412860316239,0.153197056316239,1.4752520862439,0.315159035865854,1.88374091487195,0.26930392720122,6.78645111768293,815.621116219512,0.157208652018293,0.140739768341463,2.401805173,0.274294444,1.596705556,0.530805173,15.45233567,522.251299,0.146182178,0.0189361869999995,1.48554899235526,1.04376493313158,0.66381724118421,0.0831949583552632,9.43984237355263,230.349592236842,0.120286265921053,0.0761706560921052,34.7,0.5,107,0.227,0.263649717514124
