"","mlbAM_ID","Year","index","player_name","FF_pfx_z_diff","FF_pfx_x_SL_pfx_z_diff","FF_pfx_x_diff","FF_pfx_z_SL_pfx_x_diff","FF_release_speed_diff","FF_release_spin_rate_diff","FF_release_pos_x_diff","FF_release_pos_z_diff","CU_pfx_z_diff","CU_pfx_x_SL_pfx_z_diff","CU_pfx_x_diff","CU_pfx_z_SL_pfx_x_diff","CU_release_speed_diff","CU_release_spin_rate_diff","CU_release_pos_x_diff","CU_release_pos_z_diff","CH_pfx_z_diff","CH_pfx_x_SL_pfx_z_diff","CH_pfx_x_diff","CH_pfx_z_SL_pfx_x_diff","CH_release_speed_diff","CH_release_spin_rate_diff","CH_release_pos_x_diff","CH_release_pos_z_diff","SI_pfx_z_diff","SI_pfx_x_SL_pfx_z_diff","SI_pfx_x_diff","SI_pfx_z_SL_pfx_x_diff","SI_release_speed_diff","SI_release_spin_rate_diff","SI_release_pos_x_diff","SI_release_pos_z_diff","FC_pfx_z_diff","FC_pfx_x_SL_pfx_z_diff","FC_pfx_x_diff","FC_pfx_z_SL_pfx_x_diff","FC_release_speed_diff","FC_release_spin_rate_diff","FC_release_pos_x_diff","FC_release_pos_z_diff","pitch_usage","run_value_per_100","Stuff","est_woba","prediction"
"74",661269,2021,264,"Gutierrez, Vladimir",1.055578187,-1.037924703,1.645670507,0.447832383,9.94352698,281.159867,0.164442827,0.0799428070000001,0.799827442,1.067377527,0.459631723,-1.407573246,5.66459926,122.550702,0.170991852,0.137725918,0.584654313,-1.244854616,1.85260042,-0.0230914909999999,1.85077938000001,787.784119,0.116457691,0.113974392,1.489520384,-1.550479616,2.15822542,0.88177458,9.62422062,140.568345,0.284076738,0.0780815349999999,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,22.8,0,109,0.265,0.274843450479233
"75",543272,2021,265,"Hand, Brad",1.496740876,1.216925633,2.390331746,2.670146989,12.83567524,102.050168,0.0286575830000002,0.0575312380000001,0.967135185802752,0.223655317472477,0.301723818577982,-1.10186294031193,6.36170818279817,140.690878756881,0.17138771837156,0.149404311463303,0.500610225929577,-0.703504451834507,1.61107745310915,0.293490888929577,2.78651451514085,734.505710408803,0.120252736144366,0.0888553550774647,0.969993981,1.685129116,2.858535229,2.143400094,12.92059129,20.6781190000002,0.01024525,0.040657264,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,42.6,0.7,113,0.25,0.274843450479233
"76",518774,2021,267,"Harvey, Matt",0.673252381,-1.562905513,1.155295304,1.08086259,6.42523446000001,212.847789,0.12038686,0.0512395279999999,1.08143554,0.450455485,0.858065694,-0.673825331,7.00253880999999,118.498303,0.0526699239999999,0.117272592,0.414953509,-1.744632957,1.337022748,0.822563718,1.60532945,673.133603,0.0651913719999996,0.0105912990000005,0.524132937,-1.88865324,1.481043031,0.931743146,5.98385843000001,235.140894,0.08735128,0.015941529,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,19.3,-2.2,95,0.319,0.274843450479233
"77",621368,2021,268,"Hearn, Taylor",1.018169552,0.148620679,0.954173005,1.823721878,10.78868537,65.2865930000003,0.0533232059999999,0.0167462260000004,0.967135185802752,0.223655317472477,0.301723818577982,-1.10186294031193,6.36170818279817,140.690878756881,0.17138771837156,0.149404311463303,0.238791353,0.560387597,1.365939923,1.044343679,2.54224533,475.561674,0.0840456109999996,0.16477836,0.525161147,0.86809593,1.673648256,1.330713473,9.51092643999999,37.6825369999997,0.0006673410000002,0.0635774769999999,0.51372093,0.217054263,1.022606589,1.319273256,5.29670542,10.3691859999999,0.0706492250000003,0.103604650999999,19.9,-0.9,111,0.268,0.274843450479233
"78",592390,2021,269,"Hembree, Heath",0.857675012,-1.409500426,1.478490717,0.788684721,8.74366035999999,408.629736,0.166463464,0.102986033,1.464640777,0.445359223,0.376368932,-1.533631068,3.52388350000001,122.545703,0.0326213589999999,0.204582524,0.500610225929577,-0.703504451834507,1.61107745310915,0.293490888929577,2.78651451514085,734.505710408803,0.120252736144366,0.0888553550774647,0.760013892791855,-0.737604987321267,1.73011990544796,0.546594293162896,8.858113309819,270.321756085973,0.14323634559276,0.0895830371764706,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,47.2,0.9,124,0.25,0.274843450479233
"79",656529,2021,271,"Hentges, Sam",1.001184135,0.291585665,0.807598954,1.517197424,8.49502805,33.586585,0.038848707,0.0580163000000002,1.461419049,-0.823680195,0.307666906,-0.94540576,5.90428507999999,311.288487,0.169709249,0.109286349,0.65251938,0.64751938,1.163532669,1.168532669,2.25675526000001,522.224252,0.205099668,0.114673312,0.528668806,0.76022053,1.276233819,1.044682095,6.88549090000001,86.0001139999999,0.103461737,0.128092852,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,23.9,-1.2,100,0.325,0.274843450479233
"80",656546,2021,275,"Hoffman, Jeff",1.836727878,-0.556710442,1.385276876,1.008161444,12.25399758,94.0727460000003,0.13171971,0.0875006889999996,0.808944627,1.085137006,0.256570572,-1.637511061,4.49610152,70.7691840000002,0.184642738,0.0581418579999999,0.93118648,-0.826086247,1.654652681,0.102620046,3.83773893,1130.159907,0.0530979019999999,0.0120466199999995,0.760013892791855,-0.737604987321267,1.73011990544796,0.546594293162896,8.858113309819,270.321756085973,0.14323634559276,0.0895830371764706,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,21,0.9,102,0.169,0.274843450479233
"81",605280,2021,276,"Holmes, Clay",1.281511254,-0.258488746,0.600289389,0.939710611,8.27781349999999,117.677419,0.001832797,0.0444051449999998,0.997888746,0.755911254,0.414110611,-1.339689389,5.06485317000001,202.249248,0.0329005359999999,0.0554051449999999,0.500610225929577,-0.703504451834507,1.61107745310915,0.293490888929577,2.78651451514085,734.505710408803,0.120252736144366,0.0888553550774647,0.616994638,-1.137416238,1.479216881,0.275193995,8.32282860999999,246.247767,0.0639375959999999,0.0487253870000001,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,27.7,0.4,124,0.208,0.274843450479233
"82",656557,2021,277,"Houck, Tanner",0.58167594,-0.598143473,1.658612956,-0.478793543,10.10572177,451.359845,0.0896401500000001,0.172492714,0.967135185802752,0.223655317472477,0.301723818577982,-1.10186294031193,6.36170818279817,140.690878756881,0.17138771837156,0.149404311463303,0.191320077,-1.163856393,2.224325876,-0.869149406,1.3914554,961.503529,0.0722698139999997,0.0210748409999999,0.133391838,-1.292212351,2.352681834,-1.193861321,8.78427590999999,464.72288,0.0835850479999997,0.0010386420000001,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,37.1,1.1,127,0.194,0.274843450479233
"83",628452,2021,279,"Iglesias, Raisel",1.032364119,-1.138257503,1.546631736,0.623989886,11.20653789,228.801698,0.244355165,0.164587962,0.967135185802752,0.223655317472477,0.301723818577982,-1.10186294031193,6.36170818279817,140.690878756881,0.17138771837156,0.149404311463303,0.0143466609999999,-1.752277695,2.160651928,-0.422720894,4.29011353,639.119504,0.0119608399999999,0.0424173190000001,0.671136774,-1.590824011,1.999198244,0.262762541,11.59717912,204.625387,0.586790569,0.342836521000001,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,30.8,1.6,128,0.214,0.274843450479233
"84",608344,2021,280,"Irvin, Cole",1.240727003,0.540653406,0.889444338,1.589517935,7.76149062,51.920165,0.228300964,0.15107784,0.611478221,-0.466983839,0.118192907,-0.262687289,6.04999857999999,47.4570900000001,0.24169077,0.20746073,0.611559874,0.925787378,1.27457831,0.960350806,1.25110785000001,423.874819,0.0416461320000001,0.0302548400000004,0.905447787,1.049614453,1.398405385,1.254238719,7.47358386,120.229092,0.183785318,0.15120692,1.329420655,-0.0330793449999999,0.315711587,1.678211587,7.65730479000001,209.351899,0.495258186,0.184792191,14.8,-0.6,90,0.326,0.274843450479233
"85",592426,2021,281,"Jackson, Luke",1.920890933,-0.142008003,0.705787819,1.357111117,8.2151386,110.91863,0.355370779,0.122025668,0.554562783,0.898870053,0.335090237,-1.118342599,3.51503765,104.291798,0.096570314,0.0986142680000004,0.500610225929577,-0.703504451834507,1.61107745310915,0.293490888929577,2.78651451514085,734.505710408803,0.120252736144366,0.0888553550774647,0.760013892791855,-0.737604987321267,1.73011990544796,0.546594293162896,8.858113309819,270.321756085973,0.14323634559276,0.0895830371764706,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,51.7,2.6,129,0.258,0.274843450479233
"86",664299,2021,283,"Javier, Cristian",1.109065873,-1.0471407,1.552316683,0.60388989,12.49876768,198.33347,0.136294113,0.0328800630000003,1.231838778,0.77485187,0.269675887,-1.737014761,5.15145896,388.960529,0.039187483,0.0128660790000001,0.380505176,-1.69120911,2.196385093,-0.124670807,5.53387162999999,557.736422,0.116559006,0.166766045,0.760013892791855,-0.737604987321267,1.73011990544796,0.546594293162896,8.858113309819,270.321756085973,0.14323634559276,0.0895830371764706,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,27,2,118,0.152,0.274843450479233
"87",643377,2021,284,"Jax, Griffin",1.500410642,-0.842964358,1.931627952,0.411747048,9.31768001,500.661873,0.037707589,0.0192065809999997,0.963073733,0.638046267,0.450617327,-2.051737327,3.46858248999999,95.0968109999999,0.299434286,0.204213456,0.809131395,-1.023483989,2.112147583,-0.279532199,2.30477136,1171.380503,0.0400476189999999,0.0394585840000001,0.760013892791855,-0.737604987321267,1.73011990544796,0.546594293162896,8.858113309819,270.321756085973,0.14323634559276,0.0895830371764706,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,31.1,-1.6,111,0.272,0.274843450479233
"88",621076,2021,285,"Kaprielian, James",0.889188068,-1.090737095,0.774856413,1.20506875,7.73425408000001,239.169909,0.224264207,0.169681096,0.910471175,0.181723947,0.497604629,-0.594590493,7.30178769,169.038041,0.311089939,0.316618625999999,0.178476484,-1.184091626,0.868210944,0.137404198,1.52320225,982.850582,0.119190655,0.133188988,0.427313711,-1.80530924,1.489428558,0.743194393,7.08180887,290.526034,0.178826844,0.0541356190000001,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,17.4,0.8,100,0.271,0.274843450479233
"89",641745,2021,286,"Keller, Brad",1.492851824,0.412578442,0.420697842,0.65957554,8.02661834999999,259.429967,0.0324655679999998,0.0337318079999997,0.967135185802752,0.223655317472477,0.301723818577982,-1.10186294031193,6.36170818279817,140.690878756881,0.17138771837156,0.149404311463303,1.108344777,-0.712819606,1.54609589,0.275068493,3.89145425999999,583.428933,0.0450416989999999,0.037453696,1.117550595,-0.570954485,1.404230769,0.284274311,7.53293884,401.017155,0.0222859749999999,0.0328530240000004,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,34.8,0.4,121,0.326,0.274843450479233
"90",477132,2021,287,"Kershaw, Clayton",0.931088936,-0.724136968,0.350163732,2.005389636,3.55779131000001,148.272856,0.0109673659999998,0.0381116419999996,1.954209125,-1.07915418,0.0048534799999999,-0.879908425,12.83210123,118.464625,0.335424575,0.14981352,0.624871794,0.402144522,1.476445222,1.699172494,0.0265734199999911,490.660762,0.276876457,0.165221445,0.760013892791855,-0.737604987321267,1.73011990544796,0.546594293162896,8.858113309819,270.321756085973,0.14323634559276,0.0895830371764706,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,47.5,1.7,119,0.252,0.274843450479233
"91",579328,2021,289,"Kikuchi, Yusei",1.601195363,1.090768667,1.065541395,1.575968091,12.65541304,190.618229,0.418525282,0.226336962,0.967135185802752,0.223655317472477,0.301723818577982,-1.10186294031193,6.36170818279817,140.690878756881,0.17138771837156,0.149404311463303,0.690757319,1.130794494,1.105567222,0.665530047,3.77965144000001,951.695052,0.0535726899999999,0.0115650250000003,0.760013892791855,-0.737604987321267,1.73011990544796,0.546594293162896,8.858113309819,270.321756085973,0.14323634559276,0.0895830371764706,1.036647808,0.245697025,0.220469753,1.011420536,8.85517268000001,102.332931,0.425639572,0.221454693,18.9,-0.9,117,0.286,0.274843450479233
"92",641755,2021,292,"Kinley, Tyler",0.9098404,-0.795322202,0.387587303,1.317575299,5.6401948,242.93896,0.0510230809999999,0.0415099310000002,1.071244966,-0.197244966,0.210489933,-0.663510067,4.28053691,150.002024,0.187852349,0.0570469799999999,0.503798512,-1.38663627,0.978901371,0.911533411,2.88488473999999,896.941454,0.0338867809999999,0.0807426319999997,0.814088367,-1.305911633,0.898176734,1.221823266,5.55279642000001,67.9353569999998,0.0688143179999999,0.0870469800000002,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,52.1,0.4,127,0.244,0.274843450479233
"93",656629,2021,293,"Kopech, Michael",1.607644546,-0.752355454,1.586636891,0.773363109,13.17863942,120.251026,0.224266509,0.142876726,0.52764471,0.873380931,0.039099494,-1.361926147,5.39765853,20.1667820000002,0.0978965149999999,0.227600184,0.828447244,-1.153276894,1.987558331,-0.0058341929999999,5.58952096,630.489812,0.069698534,0.132267189999999,0.760013892791855,-0.737604987321267,1.73011990544796,0.546594293162896,8.858113309819,270.321756085973,0.14323634559276,0.0895830371764706,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,28.9,0.4,118,0.225,0.274843450479233
"94",641771,2021,294,"Kuhl, Chad",0.910884865,-1.08106034,1.145546745,0.84639846,6.05427803000001,290.208404,0.140314861,0.0012307659999999,1.049968193,0.645870316,0.581383911,-1.114454598,7.66867950999999,281.105105,0.0545675630000004,0.0292785829999999,0.191657733,-1.431729364,1.496215769,0.127171328,0.164189650000012,799.038627,0.0671986159999997,0.170748465,0.596711497,-1.540439041,1.604925446,0.532225092,5.95289933000001,369.96327,0.0740917060000003,0.0495119060000002,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,46.1,0.9,112,0.305,0.274843450479233
"95",476595,2021,298,"Luetge, Lucas",1.049857651,0.249857651,0.865409253,1.665409253,8.9747331,232.65,0.046441281,0.188220641,1.134110603,-0.880512719,0.264961117,-0.518559001,6.82209230000001,131.094444,0.359484645,0.246368789,0.500610225929577,-0.703504451834507,1.61107745310915,0.293490888929577,2.78651451514085,734.505710408803,0.120252736144366,0.0888553550774647,0.760013892791855,-0.737604987321267,1.73011990544796,0.546594293162896,8.858113309819,270.321756085973,0.14323634559276,0.0895830371764706,0.767740768,-0.250947544,0.364604058,1.38329237,7.01447336,235.082115,0.247376901,0.188597264,22.4,-0.4,106,0.352,0.274843450479233
"96",543475,2021,299,"Lyles, Jordan",1.486655993,-0.601409076,1.427108932,0.660956137,9.71498917999999,386.000987,0.12814961,0.0986920829999995,1.23390061,0.556415375,0.269284481,-2.059600466,3.04611677000001,44.8272769999999,0.178855389,0.130393016999999,0.752417028,-1.156055195,1.981755051,-0.0732828279999999,3.06498918,1068.288512,0.030217653,0.050177369,1.006899066,-1.130732513,1.956432369,0.18119921,8.3248576,464.14388,0.143081567,0.0136777550000006,0.095837376,0.45113858,0.374561276,-0.72986248,2.9726699,122.935935,0.297086006,0.0896681099999998,14.2,0.4,102,0.276,0.274843450479233
"97",543475,2021,299,"Lyles, Jordan",1.486655993,-0.601409076,1.427108932,0.660956137,9.71498917999999,386.000987,0.12814961,0.0986920829999995,1.23390061,0.556415375,0.269284481,-2.059600466,3.04611677000001,44.8272769999999,0.178855389,0.130393016999999,0.752417028,-1.156055195,1.981755051,-0.0732828279999999,3.06498918,1068.288512,0.030217653,0.050177369,1.006899066,-1.130732513,1.956432369,0.18119921,8.3248576,464.14388,0.143081567,0.0136777550000006,0.095837376,0.45113858,0.374561276,-0.72986248,2.9726699,122.935935,0.297086006,0.0896681099999998,14.2,0.4,102,0.276,0.274843450479233
"98",543475,2021,299,"Lyles, Jordan",1.486655993,-0.601409076,1.427108932,0.660956137,9.71498917999999,386.000987,0.12814961,0.0986920829999995,1.23390061,0.556415375,0.269284481,-2.059600466,3.04611677000001,44.8272769999999,0.178855389,0.130393016999999,0.752417028,-1.156055195,1.981755051,-0.0732828279999999,3.06498918,1068.288512,0.030217653,0.050177369,1.006899066,-1.130732513,1.956432369,0.18119921,8.3248576,464.14388,0.143081567,0.0136777550000006,0.095837376,0.45113858,0.374561276,-0.72986248,2.9726699,122.935935,0.297086006,0.0896681099999998,14.2,0.4,102,0.276,0.274843450479233
"99",543475,2021,299,"Lyles, Jordan",1.486655993,-0.601409076,1.427108932,0.660956137,9.71498917999999,386.000987,0.12814961,0.0986920829999995,1.23390061,0.556415375,0.269284481,-2.059600466,3.04611677000001,44.8272769999999,0.178855389,0.130393016999999,0.752417028,-1.156055195,1.981755051,-0.0732828279999999,3.06498918,1068.288512,0.030217653,0.050177369,1.006899066,-1.130732513,1.956432369,0.18119921,8.3248576,464.14388,0.143081567,0.0136777550000006,0.095837376,0.45113858,0.374561276,-0.72986248,2.9726699,122.935935,0.297086006,0.0896681099999998,14.2,0.4,102,0.276,0.274843450479233
"100",663738,2021,300,"Lynch IV, Daniel",1.156609364,0.499006221,0.624311777,1.28191492,8.60359693,55.7237249999998,0.161656953,0.0966583170000001,0.427107843,-0.119754902,0.005550654,-0.301802287,7.77053921000001,182.421022,0.314454249,0.443710785,0.897808943,0.953857723,1.079163279,1.023114499,0.534126010000008,336.321883,0.0633807590000001,0.029514228,0.974994407,1.032980984,1.15828654,1.100299963,7.99886466,13.761567,0.0310510810000002,0.0271873599999992,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,28.6,-0.1,106,0.303,0.274843450479233
"101",628317,2021,301,"Maeda, Kenta",0.884425847,-1.085878501,1.087473593,0.882830755,8.47912644,251.55719,0.0020062690000002,0.0460210720000002,1.467218175,0.480125575,0.478530483,-1.468813267,6.88436541,105.391587,0.295535851,0.323334931000001,0.321129685,-1.470951467,1.472546559,-0.322724777,2.12940625,1060.538766,0.0221803440000001,0.105887839,0.293586346,-1.746945569,1.748540661,0.291991254,7.83122634999999,301.231751,0.0444354520000001,0.0509845320000001,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,36.7,0.6,106,0.282,0.274843450479233
"102",641816,2021,302,"Mahle, Tyler",0.865214183,-1.56985965,1.249479602,1.185594231,7.31327556000001,198.907711,0.118176093,0.0992636440000005,0.967135185802752,0.223655317472477,0.301723818577982,-1.10186294031193,6.36170818279817,140.690878756881,0.17138771837156,0.149404311463303,0.125144058,-1.774679125,1.454299077,0.445524106,0.274056529999996,693.373792,0.0239515559999998,0.0281020029999998,0.760013892791855,-0.737604987321267,1.73011990544796,0.546594293162896,8.858113309819,270.321756085973,0.14323634559276,0.0895830371764706,0.135940899,-0.391493312,0.0711132639999999,0.456320947,0.128887989999996,103.685727,0.0085110639999999,0.13221559,26.3,-0.2,97,0.32,0.274843450479233
"103",666201,2021,304,"Manoah, Alek",1.308165143,-0.42329973,1.709764574,0.0217002989999999,12.60659245,103.195698,0.128083222,0.117923731,0.967135185802752,0.223655317472477,0.301723818577982,-1.10186294031193,6.36170818279817,140.690878756881,0.17138771837156,0.149404311463303,0.587375249,-1.094879087,2.381343931,-0.699089595,5.75889293,269.572266,0.159229701,0.0256595459999999,0.789891524,-1.182246969,2.468711813,-0.49657332,11.76986499,71.8594350000003,0.146882597,0.10934437,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,27.8,0.6,113,0.238,0.274843450479233
"104",608566,2021,305,"Márquez, Germán",0.840093269,-0.626132106,0.632019956,0.834205419,8.56412617000001,341.955944,0.067546611,0.0926158649999999,0.370046057,0.212616664,0.206728814,-0.375933907,1.06114556,262.919155,0.207429946,0.278295452,0.500065144,-1.025624511,1.031512361,0.494177294,0.194482289999996,750.179243,0.0688718290000001,0.209398969,0.639823765,-1.163298186,1.169186036,0.633935915,7.77548406000001,363.04882,0.188225732,0.144388876,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,26.9,0.1,105,0.267,0.274843450479233
"105",593372,2021,306,"Martinez, Carlos",0.902375856,-0.845180962,1.67730425,0.070252568,10.91256615,8.48065899999983,0.171162827,0.0706432909999996,0.188918787,0.73322407,0.098899218,-1.021042075,4.22651664,110.276142,0.0168933470000003,0.316868884,0.259732164,-1.334529852,2.16665314,-1.091855452,2.34714150000001,201.974647,0.0711867529999996,0.0739733950000003,0.132723667,-1.448406277,2.280529565,-0.699399621,8.80261976,114.459583,0.0322713019999998,0.225754199,0.651795499,-0.22743527,1.059558558,-0.180327789,8.08923428,111.228585,0.0037110489999996,0.106134779,22.8,-1.2,98,0.343,0.274843450479233
"106",593372,2021,306,"Martinez, Carlos",0.902375856,-0.845180962,1.67730425,0.070252568,10.91256615,8.48065899999983,0.171162827,0.0706432909999996,0.188918787,0.73322407,0.098899218,-1.021042075,4.22651664,110.276142,0.0168933470000003,0.316868884,0.259732164,-1.334529852,2.16665314,-1.091855452,2.34714150000001,201.974647,0.0711867529999996,0.0739733950000003,0.132723667,-1.448406277,2.280529565,-0.699399621,8.80261976,114.459583,0.0322713019999998,0.225754199,0.651795499,-0.22743527,1.059558558,-0.180327789,8.08923428,111.228585,0.0037110489999996,0.106134779,22.8,-1.2,98,0.343,0.274843450479233
"107",593372,2021,306,"Martinez, Carlos",0.902375856,-0.845180962,1.67730425,0.070252568,10.91256615,8.48065899999983,0.171162827,0.0706432909999996,0.188918787,0.73322407,0.098899218,-1.021042075,4.22651664,110.276142,0.0168933470000003,0.316868884,0.259732164,-1.334529852,2.16665314,-1.091855452,2.34714150000001,201.974647,0.0711867529999996,0.0739733950000003,0.132723667,-1.448406277,2.280529565,-0.699399621,8.80261976,114.459583,0.0322713019999998,0.225754199,0.651795499,-0.22743527,1.059558558,-0.180327789,8.08923428,111.228585,0.0037110489999996,0.106134779,22.8,-1.2,98,0.343,0.274843450479233
"108",554431,2021,309,"Matzek, Tyler",2.045401831,0.953701964,0.953982666,2.045682533,11.28473056,456.142505,0.0153674429999999,0.0528253300000001,0.648331384,-0.182405458,0.182124756,-0.648050682,3.91352826000001,46.0906359999999,0.0154736850000001,0.0980857699999999,0.500610225929577,-0.703504451834507,1.61107745310915,0.293490888929577,2.78651451514085,734.505710408803,0.120252736144366,0.0888553550774647,0.760013892791855,-0.737604987321267,1.73011990544796,0.546594293162896,8.858113309819,270.321756085973,0.14323634559276,0.0895830371764706,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,26.8,0.8,108,0.183,0.274843450479233
"109",543507,2021,310,"May, Trevor",1.813084673,-0.187717704,0.936111864,1.064690513,12.51080519,134.404524,0.140381667,0.0412348019999999,0.967135185802752,0.223655317472477,0.301723818577982,-1.10186294031193,6.36170818279817,140.690878756881,0.17138771837156,0.149404311463303,1.513226707,-0.547067411,1.295461571,0.764832547,2.95464577,781.908544,0.186859597,0.21083641,0.760013892791855,-0.737604987321267,1.73011990544796,0.546594293162896,8.858113309819,270.321756085973,0.14323634559276,0.0895830371764706,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,24.5,1.5,104,0.227,0.274843450479233
"110",594577,2021,311,"Mayers, Mike",1.308468862,-1.015462762,1.196153299,1.127778325,9.43369893,207.617904,0.143150698,0.0908118020000001,0.133810742,0.313810742,0.133120205,-0.046879795,8.39258312,25.8759690000002,0.738772379,0.264936060999999,0.708810742,-1.476189258,1.656879795,0.528120205,2.55741688000001,629.124031,0.0212276209999999,0.170063939,0.760013892791855,-0.737604987321267,1.73011990544796,0.546594293162896,8.858113309819,270.321756085973,0.14323634559276,0.0895830371764706,0.918195769,-0.171242734,0.351933271,0.737505232,6.08442223,183.586425,0.082194839,0.0378179499999999,31.6,1.4,104,0.276,0.274843450479233
"111",663556,2021,312,"McClanahan, Shane",1.189702224,0.705284201,1.190424112,1.674842135,7.25060394,143.792075,0.146443917,0.149854089,1.063185673,-0.671775015,0.186635104,-0.578045762,6.64638758999999,253.83694,0.123115775,0.0687766449999998,0.75870998,1.131894694,1.617034605,1.243849891,0.0116141200000043,674.150501,0.0963872499999999,0.0726551779999997,0.760013892791855,-0.737604987321267,1.73011990544796,0.546594293162896,8.858113309819,270.321756085973,0.14323634559276,0.0895830371764706,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,34.7,1.2,132,0.278,0.274843450479233
"112",663474,2021,314,"McKenzie, Triston",1.229415248,-0.702591331,0.693781807,1.238224772,5.70166693,93.8286429999998,0.224650471,0.0638799260000002,1.157623209,0.090298139,0.099107663,-1.148813685,7.03043963,15.1287970000003,0.0655922660000001,0.0061638720000001,0.835084656,-1.273315344,1.26450582,0.84389418,0.352158729999999,539.99037,0.0054021159999999,0.0484391529999994,0.760013892791855,-0.737604987321267,1.73011990544796,0.546594293162896,8.858113309819,270.321756085973,0.14323634559276,0.0895830371764706,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,19.1,0.2,104,0.318,0.274843450479233
"113",656731,2021,316,"Megill, Tylor",1.100201117,-1.036759777,0.981311501,1.155649393,8.87709303999999,26.6914080000001,0.0281685609999999,0.0354896929999997,0.990454545,0.023636364,0.07908464,-0.935006269,5.97343261,47.2951410000001,0.0761473349999999,0.115114421,0.467476923,-1.351538462,1.296090186,0.522925199,0.2708382,630.936817,0.096526791,0.154746418999999,0.760013892791855,-0.737604987321267,1.73011990544796,0.546594293162896,8.858113309819,270.321756085973,0.14323634559276,0.0895830371764706,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,18.7,0.4,93,0.218,0.274843450479233
"114",501985,2021,319,"Minor, Mike",1.067363504,0.004896896,0.601092358,1.663558966,5.31840090999999,178.958936,0.0058902929999999,0.0021268760000001,1.172652832,-0.737373027,0.141177565,-0.57645737,5.16629597000001,229.892556,0.180215539,0.160962026,0.816081345,1.245225314,1.841420776,1.412276807,0.39228648000001,485.557003,0.019154698,0.0070909809999992,0.760013892791855,-0.737604987321267,1.73011990544796,0.546594293162896,8.858113309819,270.321756085973,0.14323634559276,0.0895830371764706,0.592588361405063,0.0417066740886076,0.538416226746835,0.145182208620253,5.20505476189873,122.55335813924,0.120203871873418,0.080684217392405,21.9,-1.4,95,0.4,0.274843450479233
